event,code,ttl,trial,event_onset,pupil_baseline,pupil_response,subject,npar,tmax,r
fixation,TRIALID 1,0.001,1.0,1052.0,-4.175591842687985,6.9195164483130425,40,10.1,1300,0.6019106724835662
cue,92,92.0,1.0,1875.0,-4.175591842687985,6.784213973954829,40,10.1,1300,0.6019106724835662
stimulus,52,52.0,1.0,3410.0,-4.175591842687985,8.169867443579717,40,10.1,1300,0.6019106724835662
response,210,210.0,1.0,4388.0,-4.175591842687985,6.845613332258658,40,10.1,1300,0.6019106724835662
feedback,110,110.0,1.0,5477.0,-4.175591842687985,7.2602777311343605,40,10.1,1300,0.6019106724835662
fixation,TRIALID 2,0.002,2.0,6251.0,-4.175591842687985,3.753812319280875,40,10.1,1300,0.6019106724835662
cue,91,91.0,2.0,7061.0,-4.175591842687985,6.832960971045661,40,10.1,1300,0.6019106724835662
stimulus,52,52.0,2.0,8576.0,-4.175591842687985,6.9907300813087945,40,10.1,1300,0.6019106724835662
response,210,210.0,2.0,9284.0,-4.175591842687985,5.1922462293445735,40,10.1,1300,0.6019106724835662
feedback,20,20.0,2.0,10310.0,-4.175591842687985,7.385851354493044,40,10.1,1300,0.6019106724835662
fixation,TRIALID 3,0.003,3.0,11216.0,-4.175591842687985,4.8218208514948175,40,10.1,1300,0.6019106724835662
cue,94,94.0,3.0,12008.0,-4.175591842687985,7.747525385555812,40,10.1,1300,0.6019106724835662
stimulus,51,51.0,3.0,13527.0,-4.175591842687985,7.428632620532452,40,10.1,1300,0.6019106724835662
response,200,200.0,3.0,14252.0,-4.175591842687985,5.586086519036686,40,10.1,1300,0.6019106724835662
feedback,10,10.0,3.0,15327.0,-4.175591842687985,7.4852140648859455,40,10.1,1300,0.6019106724835662
fixation,TRIALID 4,0.004,4.0,16142.0,-4.175591842687985,2.707105433996752,40,10.1,1300,0.6019106724835662
cue,94,94.0,4.0,16724.0,-4.175591842687985,7.511195420321389,40,10.1,1300,0.6019106724835662
stimulus,51,51.0,4.0,18243.0,-4.175591842687985,7.790198341397149,40,10.1,1300,0.6019106724835662
response,210,210.0,4.0,19086.0,-4.175591842687985,5.684999547357213,40,10.1,1300,0.6019106724835662
feedback,10,10.0,4.0,20094.0,-4.175591842687985,7.042750528992458,40,10.1,1300,0.6019106724835662
fixation,TRIALID 5,0.005,5.0,20861.0,-4.175591842687985,3.576591637564159,40,10.1,1300,0.6019106724835662
cue,94,94.0,5.0,21578.0,-4.175591842687985,6.43643119929577,40,10.1,1300,0.6019106724835662
stimulus,53,53.0,5.0,23094.0,-4.175591842687985,6.855765458555087,40,10.1,1300,0.6019106724835662
response,210,210.0,5.0,23665.0,-4.175591842687985,4.10893199181568,40,10.1,1300,0.6019106724835662
feedback,110,110.0,5.0,24744.0,-4.175591842687985,7.627158226388171,40,10.1,1300,0.6019106724835662
fixation,TRIALID 6,0.006,6.0,25706.0,-4.175591842687985,3.8844879697221137,40,10.1,1300,0.6019106724835662
cue,91,91.0,6.0,26377.0,-4.175591842687985,6.964869298743593,40,10.1,1300,0.6019106724835662
stimulus,51,51.0,6.0,27894.0,-4.175591842687985,7.374946299457027,40,10.1,1300,0.6019106724835662
response,210,210.0,6.0,28631.0,-4.175591842687985,5.647848162990868,40,10.1,1300,0.6019106724835662
feedback,20,20.0,6.0,29694.0,-4.175591842687985,7.195299145960876,40,10.1,1300,0.6019106724835662
fixation,TRIALID 7,0.007,7.0,30497.0,-4.175591842687985,4.080853195577846,40,10.1,1300,0.6019106724835662
cue,91,91.0,7.0,31294.0,-4.175591842687985,7.902400855477054,40,10.1,1300,0.6019106724835662
stimulus,51,51.0,7.0,32811.0,-4.175591842687985,7.11822258409276,40,10.1,1300,0.6019106724835662
response,210,210.0,7.0,33420.0,-4.175591842687985,4.488991076732645,40,10.1,1300,0.6019106724835662
feedback,20,20.0,7.0,34477.0,-4.175591842687985,7.964378539524448,40,10.1,1300,0.6019106724835662
fixation,TRIALID 8,0.008,8.0,35415.0,-4.175591842687985,2.5316880245452205,40,10.1,1300,0.6019106724835662
cue,94,94.0,8.0,35961.0,-4.175591842687985,6.748024481585909,40,10.1,1300,0.6019106724835662
stimulus,51,51.0,8.0,37477.0,-4.175591842687985,8.043124032334857,40,10.1,1300,0.6019106724835662
response,210,210.0,8.0,38433.0,-4.175591842687985,6.549171984368252,40,10.1,1300,0.6019106724835662
feedback,10,10.0,8.0,39477.0,-4.175591842687985,6.4722118117646605,40,10.1,1300,0.6019106724835662
fixation,TRIALID 9,0.009,9.0,40245.0,-4.175591842687985,4.940832565161374,40,10.1,1300,0.6019106724835662
cue,92,92.0,9.0,41228.0,-4.175591842687985,7.211369371848091,40,10.1,1300,0.6019106724835662
stimulus,53,53.0,9.0,42745.0,-4.175591842687985,6.857624477803988,40,10.1,1300,0.6019106724835662
response,210,210.0,9.0,43283.0,-4.175591842687985,3.9977707701078864,40,10.1,1300,0.6019106724835662
feedback,110,110.0,9.0,44345.0,-4.175591842687985,7.765981825128498,40,10.1,1300,0.6019106724835662
fixation,TRIALID 10,0.01,10.0,45347.0,-4.175591842687985,3.2479276414355236,40,10.1,1300,0.6019106724835662
cue,91,91.0,10.0,45911.0,-4.175591842687985,6.505436679194866,40,10.1,1300,0.6019106724835662
stimulus,52,52.0,10.0,47428.0,-4.175591842687985,7.277501030442881,40,10.1,1300,0.6019106724835662
response,210,210.0,10.0,48125.0,-4.175591842687985,5.003719461782625,40,10.1,1300,0.6019106724835662
feedback,10,10.0,10.0,49178.0,-4.175591842687985,7.383967244189396,40,10.1,1300,0.6019106724835662
fixation,TRIALID 11,0.011,11.0,50035.0,-4.175591842687985,3.8129645913194996,40,10.1,1300,0.6019106724835662
cue,94,94.0,11.0,50844.0,-4.175591842687985,6.530858707234903,40,10.1,1300,0.6019106724835662
stimulus,52,52.0,11.0,52361.0,-4.175591842687985,6.951115854111642,40,10.1,1300,0.6019106724835662
response,210,210.0,11.0,52942.0,-4.175591842687985,4.081800196624141,40,10.1,1300,0.6019106724835662
feedback,110,110.0,11.0,53994.0,-4.175591842687985,7.54809236682716,40,10.1,1300,0.6019106724835662
fixation,TRIALID 12,0.012,12.0,54966.0,-4.175591842687985,5.918901179143542,40,10.1,1300,0.6019106724835662
cue,93,93.0,12.0,55961.0,-4.175591842687985,6.478816603627958,40,10.1,1300,0.6019106724835662
stimulus,53,53.0,12.0,57478.0,-4.175591842687985,6.681288945800297,40,10.1,1300,0.6019106724835662
response,210,210.0,12.0,58066.0,-4.175591842687985,4.394455469842053,40,10.1,1300,0.6019106724835662
feedback,20,20.0,12.0,59111.0,-4.175591842687985,6.678009867403116,40,10.1,1300,0.6019106724835662
fixation,TRIALID 13,0.013,13.0,60089.0,-4.175591842687985,3.2219063854184515,40,10.1,1300,0.6019106724835662
cue,92,92.0,13.0,60728.0,-4.175591842687985,5.700847896630923,40,10.1,1300,0.6019106724835662
stimulus,52,52.0,13.0,62245.0,-4.175591842687985,6.393871774861914,40,10.1,1300,0.6019106724835662
response,210,210.0,13.0,62841.0,-4.175591842687985,4.00390694836264,40,10.1,1300,0.6019106724835662
feedback,110,110.0,13.0,63895.0,-4.175591842687985,6.539792158948935,40,10.1,1300,0.6019106724835662
fixation,TRIALID 14,0.014,14.0,64848.0,-4.175591842687985,4.364182421808765,40,10.1,1300,0.6019106724835662
cue,92,92.0,14.0,65662.0,-4.175591842687985,6.465168357126607,40,10.1,1300,0.6019106724835662
stimulus,53,53.0,14.0,67178.0,-4.175591842687985,6.7124651652051925,40,10.1,1300,0.6019106724835662
response,210,210.0,14.0,67816.0,-4.175591842687985,4.640209555663673,40,10.1,1300,0.6019106724835662
feedback,110,110.0,14.0,68895.0,-4.175591842687985,7.137542255134497,40,10.1,1300,0.6019106724835662
fixation,TRIALID 15,0.015,15.0,69788.0,-4.175591842687985,4.166065760404661,40,10.1,1300,0.6019106724835662
cue,93,93.0,15.0,70628.0,-4.175591842687985,5.56160051239426,40,10.1,1300,0.6019106724835662
stimulus,52,52.0,15.0,72145.0,-4.175591842687985,6.182056394928214,40,10.1,1300,0.6019106724835662
response,210,210.0,15.0,72671.0,-4.175591842687985,3.6862740876661984,40,10.1,1300,0.6019106724835662
feedback,20,20.0,15.0,73728.0,-4.175591842687985,6.711363383802527,40,10.1,1300,0.6019106724835662
fixation,TRIALID 16,0.016,16.0,74757.0,-4.175591842687985,5.900649812065968,40,10.1,1300,0.6019106724835662
cue,93,93.0,16.0,75745.0,-4.175591842687985,7.282911267757211,40,10.1,1300,0.6019106724835662
stimulus,52,52.0,16.0,77261.0,-4.175591842687985,6.657916390613964,40,10.1,1300,0.6019106724835662
response,200,200.0,16.0,77871.0,-4.175591842687985,3.957355722405002,40,10.1,1300,0.6019106724835662
feedback,10,10.0,16.0,78863.0,-4.175591842687985,7.272523999046315,40,10.1,1300,0.6019106724835662
fixation,TRIALID 17,0.017,17.0,79863.0,-4.175591842687985,3.498556365486139,40,10.1,1300,0.6019106724835662
cue,94,94.0,17.0,80543.0,-4.175591842687985,7.076047234135505,40,10.1,1300,0.6019106724835662
stimulus,52,52.0,17.0,82062.0,-4.175591842687985,7.257217258892161,40,10.1,1300,0.6019106724835662
response,210,210.0,17.0,82661.0,-4.175591842687985,3.7916943166093438,40,10.1,1300,0.6019106724835662
feedback,110,110.0,17.0,83678.0,-4.175591842687985,7.302348889527553,40,10.1,1300,0.6019106724835662
fixation,TRIALID 18,0.018,18.0,84663.0,-4.175591842687985,5.410132433184983,40,10.1,1300,0.6019106724835662
cue,93,93.0,18.0,85562.0,-4.175591842687985,7.034606630481459,40,10.1,1300,0.6019106724835662
stimulus,51,51.0,18.0,87079.0,-4.175591842687985,7.2378567051857825,40,10.1,1300,0.6019106724835662
response,210,210.0,18.0,87841.0,-4.175591842687985,5.271953914206831,40,10.1,1300,0.6019106724835662
feedback,10,10.0,18.0,88862.0,-4.175591842687985,6.2224545002242335,40,10.1,1300,0.6019106724835662
fixation,TRIALID 19,0.019,19.0,89688.0,-4.175591842687985,5.6876368417069,40,10.1,1300,0.6019106724835662
cue,94,94.0,19.0,90729.0,-4.175591842687985,8.332015436932991,40,10.1,1300,0.6019106724835662
stimulus,53,53.0,19.0,92246.0,-4.175591842687985,6.8876108547613395,40,10.1,1300,0.6019106724835662
response,210,210.0,19.0,92733.0,-4.175591842687985,3.6833098821542847,40,10.1,1300,0.6019106724835662
feedback,110,110.0,19.0,93796.0,-4.175591842687985,8.081217355918165,40,10.1,1300,0.6019106724835662
fixation,TRIALID 20,0.02,20.0,94849.0,-4.175591842687985,4.096705129264334,40,10.1,1300,0.6019106724835662
cue,93,93.0,20.0,95545.0,-4.175591842687985,6.088696299902489,40,10.1,1300,0.6019106724835662
stimulus,51,51.0,20.0,97063.0,-4.175591842687985,6.756203784690384,40,10.1,1300,0.6019106724835662
