event,code,ttl,trial,event_onset,pupil_baseline,pupil_response,subject,npar,tmax,r
fixation,TRIALID 1,0.001,1.0,1055.0,-4.8897627340150525,4.064278228485916,54,10.1,1300,0.5520340335327949
cue,94,94.0,1.0,1651.0,-4.8897627340150525,4.032044331883229,54,10.1,1300,0.5520340335327949
stimulus,52,52.0,1.0,3184.0,-4.8897627340150525,5.6712884847816945,54,10.1,1300,0.5520340335327949
response,210,210.0,1.0,3819.0,-4.8897627340150525,3.555108403466275,54,10.1,1300,0.5520340335327949
feedback,110,110.0,1.0,4767.0,-4.8897627340150525,6.0843210015797755,54,10.1,1300,0.5520340335327949
fixation,TRIALID 2,0.002,2.0,5827.0,-4.8897627340150525,4.834915501740409,54,10.1,1300,0.5520340335327949
cue,94,94.0,2.0,6684.0,-4.8897627340150525,5.720391393395201,54,10.1,1300,0.5520340335327949
stimulus,52,52.0,2.0,8218.0,-4.8897627340150525,5.953428248833921,54,10.1,1300,0.5520340335327949
response,210,210.0,2.0,8642.0,-4.8897627340150525,1.9274517494133072,54,10.1,1300,0.5520340335327949
feedback,110,110.0,2.0,9617.0,-4.8897627340150525,6.744865826584884,54,10.1,1300,0.5520340335327949
fixation,TRIALID 3,0.003,3.0,10852.0,-4.8897627340150525,4.961783595785489,54,10.1,1300,0.5520340335327949
cue,92,92.0,3.0,11667.0,-4.8897627340150525,5.323566392730021,54,10.1,1300,0.5520340335327949
stimulus,51,51.0,3.0,13184.0,-4.8897627340150525,6.042191093330736,54,10.1,1300,0.5520340335327949
response,210,210.0,3.0,13925.0,-4.8897627340150525,4.094015175288577,54,10.1,1300,0.5520340335327949
feedback,110,110.0,3.0,14867.0,-4.8897627340150525,5.954194039132159,54,10.1,1300,0.5520340335327949
fixation,TRIALID 4,0.004,4.0,15815.0,-4.8897627340150525,3.4596867467808012,54,10.1,1300,0.5520340335327949
cue,91,91.0,4.0,16534.0,-4.8897627340150525,5.76701463707597,54,10.1,1300,0.5520340335327949
stimulus,51,51.0,4.0,18050.0,-4.8897627340150525,6.116399798152239,54,10.1,1300,0.5520340335327949
response,210,210.0,4.0,18541.0,-4.8897627340150525,1.992200676947707,54,10.1,1300,0.5520340335327949
feedback,20,20.0,4.0,19484.0,-4.8897627340150525,6.605472572201321,54,10.1,1300,0.5520340335327949
fixation,TRIALID 5,0.005,5.0,20657.0,-4.8897627340150525,4.902813167378245,54,10.1,1300,0.5520340335327949
cue,92,92.0,5.0,21518.0,-4.8897627340150525,5.335119554602502,54,10.1,1300,0.5520340335327949
stimulus,52,52.0,5.0,23034.0,-4.8897627340150525,5.68142870057536,54,10.1,1300,0.5520340335327949
response,210,210.0,5.0,23521.0,-4.8897627340150525,2.471014936849249,54,10.1,1300,0.5520340335327949
feedback,110,110.0,5.0,24484.0,-4.8897627340150525,6.471993094825324,54,10.1,1300,0.5520340335327949
fixation,TRIALID 6,0.006,6.0,25644.0,-4.8897627340150525,4.356192915756271,54,10.1,1300,0.5520340335327949
cue,91,91.0,6.0,26384.0,-4.8897627340150525,5.328803987276324,54,10.1,1300,0.5520340335327949
stimulus,51,51.0,6.0,27901.0,-4.8897627340150525,6.287419701725959,54,10.1,1300,0.5520340335327949
response,200,200.0,6.0,28705.0,-4.8897627340150525,4.172648366463631,54,10.1,1300,0.5520340335327949
feedback,20,20.0,6.0,29568.0,-4.8897627340150525,5.483474569692905,54,10.1,1300,0.5520340335327949
fixation,TRIALID 7,0.007,7.0,30503.0,-4.8897627340150525,4.740019926728931,54,10.1,1300,0.5520340335327949
cue,91,91.0,7.0,31433.0,-4.8897627340150525,6.229737950696116,54,10.1,1300,0.5520340335327949
stimulus,51,51.0,7.0,32951.0,-4.8897627340150525,6.01690618147346,54,10.1,1300,0.5520340335327949
response,210,210.0,7.0,33471.0,-4.8897627340150525,2.5353681118560716,54,10.1,1300,0.5520340335327949
feedback,10,10.0,7.0,34418.0,-4.8897627340150525,6.544237359557712,54,10.1,1300,0.5520340335327949
fixation,TRIALID 8,0.008,8.0,35563.0,-4.8897627340150525,5.518807012949067,54,10.1,1300,0.5520340335327949
cue,94,94.0,8.0,36551.0,-4.8897627340150525,5.841614025578967,54,10.1,1300,0.5520340335327949
stimulus,53,53.0,8.0,38068.0,-4.8897627340150525,5.982560241284499,54,10.1,1300,0.5520340335327949
response,210,210.0,8.0,38752.0,-4.8897627340150525,3.5521335725187844,54,10.1,1300,0.5520340335327949
