event,code,ttl,trial,event_onset,pupil_baseline,pupil_response,subject,npar,tmax,r
fixation,TRIALID 1,0.001,1.0,1041.0,-4.686755562651882,3.7079225109108704,70,10.1,1300,0.5612465064347558
cue,91,91.0,1.0,1874.0,-4.686755562651882,3.6876385199955526,70,10.1,1300,0.5612465064347558
stimulus,53,53.0,1.0,3405.0,-4.686755562651882,4.537400679901602,70,10.1,1300,0.5612465064347558
response,210,210.0,1.0,4092.0,-4.686755562651882,2.3512911105399423,70,10.1,1300,0.5612465064347558
feedback,20,20.0,1.0,5040.0,-4.686755562651882,4.709988492274453,70,10.1,1300,0.5612465064347558
fixation,TRIALID 2,0.002,2.0,6043.0,-4.686755562651882,2.1773957456409616,70,10.1,1300,0.5612465064347558
cue,92,92.0,2.0,6774.0,-4.686755562651882,3.291627802466747,70,10.1,1300,0.5612465064347558
stimulus,52,52.0,2.0,8290.0,-4.686755562651882,4.290479294733372,70,10.1,1300,0.5612465064347558
response,210,210.0,2.0,9081.0,-4.686755562651882,3.563859793111004,70,10.1,1300,0.5612465064347558
feedback,110,110.0,2.0,10006.0,-4.686755562651882,4.377431479178564,70,10.1,1300,0.5612465064347558
fixation,TRIALID 3,0.003,3.0,10922.0,-4.686755562651882,2.9163431637590227,70,10.1,1300,0.5612465064347558
cue,94,94.0,3.0,11840.0,-4.686755562651882,4.408211603629546,70,10.1,1300,0.5612465064347558
stimulus,53,53.0,3.0,13357.0,-4.686755562651882,4.284045385767077,70,10.1,1300,0.5612465064347558
response,210,210.0,3.0,13874.0,-4.686755562651882,1.6718642836275026,70,10.1,1300,0.5612465064347558
feedback,110,110.0,3.0,14790.0,-4.686755562651882,5.310161751014373,70,10.1,1300,0.5612465064347558
fixation,TRIALID 4,0.004,4.0,15959.0,-4.686755562651882,3.0993137417548597,70,10.1,1300,0.5612465064347558
cue,94,94.0,4.0,16641.0,-4.686755562651882,4.616847890897707,70,10.1,1300,0.5612465064347558
stimulus,52,52.0,4.0,18157.0,-4.686755562651882,5.587389733462208,70,10.1,1300,0.5612465064347558
response,210,210.0,4.0,19004.0,-4.686755562651882,3.073078484113293,70,10.1,1300,0.5612465064347558
feedback,10,10.0,4.0,19940.0,-4.686755562651882,3.922842136130062,70,10.1,1300,0.5612465064347558
fixation,TRIALID 5,0.005,5.0,20771.0,-4.686755562651882,1.3009352075308473,70,10.1,1300,0.5612465064347558
cue,94,94.0,5.0,21374.0,-4.686755562651882,4.445709268845446,70,10.1,1300,0.5612465064347558
stimulus,51,51.0,5.0,22890.0,-4.686755562651882,5.366445090893731,70,10.1,1300,0.5612465064347558
feedback,10,10.0,5.0,24724.0,-4.686755562651882,5.133286240802882,70,10.1,1300,0.5612465064347558
fixation,TRIALID 6,0.006,6.0,25491.0,-4.686755562651882,0.5301442321909187,70,10.1,1300,0.5612465064347558
cue,91,91.0,6.0,26056.0,-4.686755562651882,5.052925132526759,70,10.1,1300,0.5612465064347558
stimulus,52,52.0,6.0,27574.0,-4.686755562651882,5.10306277753645,70,10.1,1300,0.5612465064347558
response,210,210.0,6.0,28186.0,-4.686755562651882,2.051948902743321,70,10.1,1300,0.5612465064347558
feedback,10,10.0,6.0,29107.0,-4.686755562651882,5.097928151346823,70,10.1,1300,0.5612465064347558
fixation,TRIALID 7,0.007,7.0,30188.0,-4.686755562651882,2.4707672754074927,70,10.1,1300,0.5612465064347558
cue,94,94.0,7.0,30807.0,-4.686755562651882,3.170026006508394,70,10.1,1300,0.5612465064347558
stimulus,53,53.0,7.0,32324.0,-4.686755562651882,4.131610467499942,70,10.1,1300,0.5612465064347558
response,210,210.0,7.0,32854.0,-4.686755562651882,1.3416410242360304,70,10.1,1300,0.5612465064347558
feedback,110,110.0,7.0,33790.0,-4.686755562651882,4.732669263954492,70,10.1,1300,0.5612465064347558
fixation,TRIALID 8,0.008,8.0,34927.0,-4.686755562651882,2.6629795460848764,70,10.1,1300,0.5612465064347558
cue,92,92.0,8.0,35691.0,-4.686755562651882,3.3635805435907216,70,10.1,1300,0.5612465064347558
stimulus,51,51.0,8.0,37207.0,-4.686755562651882,4.410832668335029,70,10.1,1300,0.5612465064347558
response,210,210.0,8.0,37942.0,-4.686755562651882,2.6540414044986895,70,10.1,1300,0.5612465064347558
feedback,10,10.0,8.0,38891.0,-4.686755562651882,4.491106944066689,70,10.1,1300,0.5612465064347558
fixation,TRIALID 9,0.009,9.0,39816.0,-4.686755562651882,1.8501702049963165,70,10.1,1300,0.5612465064347558
cue,94,94.0,9.0,40539.0,-4.686755562651882,3.719885199967337,70,10.1,1300,0.5612465064347558
stimulus,53,53.0,9.0,42058.0,-4.686755562651882,3.8013541597128593,70,10.1,1300,0.5612465064347558
response,210,210.0,9.0,42831.0,-4.686755562651882,2.6386989801100658,70,10.1,1300,0.5612465064347558
feedback,10,10.0,9.0,43791.0,-4.686755562651882,3.8290632613957243,70,10.1,1300,0.5612465064347558
fixation,TRIALID 10,0.01,10.0,44671.0,-4.686755562651882,2.2444451123011486,70,10.1,1300,0.5612465064347558
cue,94,94.0,10.0,45558.0,-4.686755562651882,3.1275200249068678,70,10.1,1300,0.5612465064347558
stimulus,52,52.0,10.0,47075.0,-4.686755562651882,4.695356379611719,70,10.1,1300,0.5612465064347558
response,210,210.0,10.0,47929.0,-4.686755562651882,3.1708929519404725,70,10.1,1300,0.5612465064347558
feedback,10,10.0,10.0,48841.0,-4.686755562651882,4.157353313476867,70,10.1,1300,0.5612465064347558
fixation,TRIALID 11,0.011,11.0,49687.0,-4.686755562651882,0.846713353328327,70,10.1,1300,0.5612465064347558
cue,94,94.0,11.0,50225.0,-4.686755562651882,3.5408861428422393,70,10.1,1300,0.5612465064347558
stimulus,51,51.0,11.0,51741.0,-4.686755562651882,4.511538423359564,70,10.1,1300,0.5612465064347558
response,210,210.0,11.0,52476.0,-4.686755562651882,2.4411974361598525,70,10.1,1300,0.5612465064347558
feedback,110,110.0,11.0,53407.0,-4.686755562651882,4.168012329383092,70,10.1,1300,0.5612465064347558
fixation,TRIALID 12,0.012,12.0,54344.0,-4.686755562651882,2.5684739920992636,70,10.1,1300,0.5612465064347558
cue,92,92.0,12.0,55209.0,-4.686755562651882,4.2378820160233275,70,10.1,1300,0.5612465064347558
stimulus,51,51.0,12.0,56724.0,-4.686755562651882,3.4993304356406054,70,10.1,1300,0.5612465064347558
response,210,210.0,12.0,57248.0,-4.686755562651882,1.4373841645965661,70,10.1,1300,0.5612465064347558
feedback,110,110.0,12.0,58175.0,-4.686755562651882,4.579846100450514,70,10.1,1300,0.5612465064347558
fixation,TRIALID 13,0.013,13.0,59327.0,-4.686755562651882,2.9982416990949785,70,10.1,1300,0.5612465064347558
cue,94,94.0,13.0,60159.0,-4.686755562651882,2.4469773488105577,70,10.1,1300,0.5612465064347558
stimulus,53,53.0,13.0,61675.0,-4.686755562651882,3.9032118680641243,70,10.1,1300,0.5612465064347558
response,210,210.0,13.0,62394.0,-4.686755562651882,2.6630834587748695,70,10.1,1300,0.5612465064347558
feedback,110,110.0,13.0,63325.0,-4.686755562651882,4.199025453945234,70,10.1,1300,0.5612465064347558
fixation,TRIALID 14,0.014,14.0,64283.0,-4.686755562651882,1.554324071820914,70,10.1,1300,0.5612465064347558
cue,93,93.0,14.0,64941.0,-4.686755562651882,3.737225745286138,70,10.1,1300,0.5612465064347558
stimulus,51,51.0,14.0,66458.0,-4.686755562651882,3.4531338289684665,70,10.1,1300,0.5612465064347558
response,210,210.0,14.0,67006.0,-4.686755562651882,1.7525364322120982,70,10.1,1300,0.5612465064347558
feedback,20,20.0,14.0,67958.0,-4.686755562651882,4.4991440506041975,70,10.1,1300,0.5612465064347558
fixation,TRIALID 15,0.015,15.0,69067.0,-4.686755562651882,2.8302474249301444,70,10.1,1300,0.5612465064347558
cue,92,92.0,15.0,69958.0,-4.686755562651882,2.717190897317296,70,10.1,1300,0.5612465064347558
stimulus,52,52.0,15.0,71475.0,-4.686755562651882,3.407111114409827,70,10.1,1300,0.5612465064347558
response,200,200.0,15.0,72023.0,-4.686755562651882,1.6711395415000312,70,10.1,1300,0.5612465064347558
feedback,10,10.0,15.0,72942.0,-4.686755562651882,4.380038710712771,70,10.1,1300,0.5612465064347558
fixation,TRIALID 16,0.016,16.0,74076.0,-4.686755562651882,2.1725388103058485,70,10.1,1300,0.5612465064347558
cue,92,92.0,16.0,74707.0,-4.686755562651882,3.806161732515544,70,10.1,1300,0.5612465064347558
stimulus,51,51.0,16.0,76225.0,-4.686755562651882,4.693017405189941,70,10.1,1300,0.5612465064347558
response,210,210.0,16.0,76920.0,-4.686755562651882,2.2839893692089692,70,10.1,1300,0.5612465064347558
feedback,110,110.0,16.0,77859.0,-4.686755562651882,4.37119783431917,70,10.1,1300,0.5612465064347558
fixation,TRIALID 17,0.017,17.0,78839.0,-4.686755562651882,1.3415595327030647,70,10.1,1300,0.5612465064347558
cue,91,91.0,17.0,79376.0,-4.686755562651882,4.152750944792591,70,10.1,1300,0.5612465064347558
stimulus,51,51.0,17.0,80891.0,-4.686755562651882,4.163745029774406,70,10.1,1300,0.5612465064347558
response,210,210.0,17.0,81410.0,-4.686755562651882,1.280095139951167,70,10.1,1300,0.5612465064347558
feedback,10,10.0,17.0,82342.0,-4.686755562651882,3.9899248180829834,70,10.1,1300,0.5612465064347558
fixation,TRIALID 18,0.018,18.0,83502.0,-4.686755562651882,2.8343406313262367,70,10.1,1300,0.5612465064347558
cue,91,91.0,18.0,84292.0,-4.686755562651882,2.827955725707854,70,10.1,1300,0.5612465064347558
stimulus,52,52.0,18.0,85809.0,-4.686755562651882,3.9538841377042457,70,10.1,1300,0.5612465064347558
response,210,210.0,18.0,86302.0,-4.686755562651882,1.4776298314274123,70,10.1,1300,0.5612465064347558
feedback,20,20.0,18.0,87259.0,-4.686755562651882,4.460879197836814,70,10.1,1300,0.5612465064347558
fixation,TRIALID 19,0.019,19.0,88412.0,-4.686755562651882,2.973571904301165,70,10.1,1300,0.5612465064347558
cue,91,91.0,19.0,89259.0,-4.686755562651882,2.711273894062081,70,10.1,1300,0.5612465064347558
stimulus,53,53.0,19.0,90776.0,-4.686755562651882,4.2644789367726865,70,10.1,1300,0.5612465064347558
response,210,210.0,19.0,91287.0,-4.686755562651882,0.9662796751421341,70,10.1,1300,0.5612465064347558
feedback,10,10.0,19.0,92208.0,-4.686755562651882,4.324865641203603,70,10.1,1300,0.5612465064347558
fixation,TRIALID 20,0.02,20.0,93385.0,-4.686755562651882,1.877798801124692,70,10.1,1300,0.5612465064347558
cue,92,92.0,20.0,93975.0,-4.686755562651882,3.5355530799213173,70,10.1,1300,0.5612465064347558
stimulus,52,52.0,20.0,95492.0,-4.686755562651882,4.204494228286249,70,10.1,1300,0.5612465064347558
response,200,200.0,20.0,96081.0,-4.686755562651882,1.8923593316901912,70,10.1,1300,0.5612465064347558
feedback,110,110.0,20.0,96992.0,-4.686755562651882,4.496842517497527,70,10.1,1300,0.5612465064347558
fixation,TRIALID 21,0.021,21.0,98097.0,-4.686755562651882,2.0326899446251923,70,10.1,1300,0.5612465064347558
cue,91,91.0,21.0,98676.0,-4.686755562651882,3.9888680323585723,70,10.1,1300,0.5612465064347558
stimulus,51,51.0,21.0,100193.0,-4.686755562651882,4.856917526520852,70,10.1,1300,0.5612465064347558
response,200,200.0,21.0,100957.0,-4.686755562651882,3.8710582258746444,70,10.1,1300,0.5612465064347558
feedback,20,20.0,21.0,101892.0,-4.686755562651882,4.238019162778439,70,10.1,1300,0.5612465064347558
fixation,TRIALID 22,0.022,22.0,102794.0,-4.686755562651882,3.112202986399169,70,10.1,1300,0.5612465064347558
cue,92,92.0,22.0,103742.0,-4.686755562651882,4.492744173416136,70,10.1,1300,0.5612465064347558
stimulus,51,51.0,22.0,105259.0,-4.686755562651882,3.805844155276384,70,10.1,1300,0.5612465064347558
response,200,200.0,22.0,105945.0,-4.686755562651882,3.055351806281021,70,10.1,1300,0.5612465064347558
feedback,110,110.0,22.0,106859.0,-4.686755562651882,4.317631450336363,70,10.1,1300,0.5612465064347558
fixation,TRIALID 23,0.023,23.0,107859.0,-4.686755562651882,2.745411105046813,70,10.1,1300,0.5612465064347558
cue,92,92.0,23.0,108676.0,-4.686755562651882,4.2358664961597965,70,10.1,1300,0.5612465064347558
stimulus,53,53.0,23.0,110192.0,-4.686755562651882,5.075621855295588,70,10.1,1300,0.5612465064347558
response,210,210.0,23.0,110789.0,-4.686755562651882,1.9276092605672428,70,10.1,1300,0.5612465064347558
feedback,110,110.0,23.0,111709.0,-4.686755562651882,4.930141186735763,70,10.1,1300,0.5612465064347558
fixation,TRIALID 24,0.024,24.0,112801.0,-4.686755562651882,3.5559193389405874,70,10.1,1300,0.5612465064347558
cue,91,91.0,24.0,113726.0,-4.686755562651882,3.332140778054371,70,10.1,1300,0.5612465064347558
stimulus,52,52.0,24.0,115242.0,-4.686755562651882,4.077435799364978,70,10.1,1300,0.5612465064347558
response,210,210.0,24.0,115729.0,-4.686755562651882,1.5700971255875307,70,10.1,1300,0.5612465064347558
feedback,20,20.0,24.0,116676.0,-4.686755562651882,4.545167985778362,70,10.1,1300,0.5612465064347558
fixation,TRIALID 25,0.025,25.0,117853.0,-4.686755562651882,2.4127491974233326,70,10.1,1300,0.5612465064347558
cue,91,91.0,25.0,118560.0,-4.686755562651882,3.998501562683527,70,10.1,1300,0.5612465064347558
stimulus,52,52.0,25.0,120076.0,-4.686755562651882,4.715077558927772,70,10.1,1300,0.5612465064347558
response,210,210.0,25.0,120646.0,-4.686755562651882,1.7144331862282505,70,10.1,1300,0.5612465064347558
feedback,10,10.0,25.0,121593.0,-4.686755562651882,4.414234208812364,70,10.1,1300,0.5612465064347558
fixation,TRIALID 26,0.026,26.0,122682.0,-4.686755562651882,3.540578425094454,70,10.1,1300,0.5612465064347558
cue,94,94.0,26.0,123660.0,-4.686755562651882,2.449452107862888,70,10.1,1300,0.5612465064347558
stimulus,53,53.0,26.0,125176.0,-4.686755562651882,3.7741340054836945,70,10.1,1300,0.5612465064347558
response,210,210.0,26.0,125758.0,-4.686755562651882,1.4683646065832976,70,10.1,1300,0.5612465064347558
feedback,110,110.0,26.0,126693.0,-4.686755562651882,4.264641660814262,70,10.1,1300,0.5612465064347558
fixation,TRIALID 27,0.027,27.0,127782.0,-4.686755562651882,2.0270526305004806,70,10.1,1300,0.5612465064347558
cue,91,91.0,27.0,128444.0,-4.686755562651882,3.7997302634086627,70,10.1,1300,0.5612465064347558
stimulus,52,52.0,27.0,129959.0,-4.686755562651882,4.146258548814793,70,10.1,1300,0.5612465064347558
response,210,210.0,27.0,130620.0,-4.686755562651882,1.726703688537182,70,10.1,1300,0.5612465064347558
feedback,20,20.0,27.0,131543.0,-4.686755562651882,4.478494516923743,70,10.1,1300,0.5612465064347558
fixation,TRIALID 28,0.028,28.0,132567.0,-4.686755562651882,2.3688200427723305,70,10.1,1300,0.5612465064347558
cue,91,91.0,28.0,133343.0,-4.686755562651882,3.399274776554234,70,10.1,1300,0.5612465064347558
stimulus,53,53.0,28.0,134860.0,-4.686755562651882,4.20435136754452,70,10.1,1300,0.5612465064347558
response,210,210.0,28.0,135390.0,-4.686755562651882,1.0494336896610512,70,10.1,1300,0.5612465064347558
feedback,10,10.0,28.0,136327.0,-4.686755562651882,4.494378766272042,70,10.1,1300,0.5612465064347558
fixation,TRIALID 29,0.029,29.0,137474.0,-4.686755562651882,2.57260473037884,70,10.1,1300,0.5612465064347558
cue,92,92.0,29.0,138260.0,-4.686755562651882,2.5526803921634227,70,10.1,1300,0.5612465064347558
stimulus,52,52.0,29.0,139776.0,-4.686755562651882,3.907630965557834,70,10.1,1300,0.5612465064347558
response,210,210.0,29.0,140131.0,-4.686755562651882,0.5606943016252189,70,10.1,1300,0.5612465064347558
feedback,110,110.0,29.0,141126.0,-4.686755562651882,4.694602746089758,70,10.1,1300,0.5612465064347558
fixation,TRIALID 30,0.03,30.0,142388.0,-4.686755562651882,3.35479122570988,70,10.1,1300,0.5612465064347558
cue,94,94.0,30.0,143308.0,-4.686755562651882,2.147459071257206,70,10.1,1300,0.5612465064347558
stimulus,51,51.0,30.0,144827.0,-4.686755562651882,3.770588337427911,70,10.1,1300,0.5612465064347558
response,210,210.0,30.0,145505.0,-4.686755562651882,2.5767136426637514,70,10.1,1300,0.5612465064347558
feedback,110,110.0,30.0,146427.0,-4.686755562651882,4.144368511212725,70,10.1,1300,0.5612465064347558
fixation,TRIALID 31,0.031,31.0,147442.0,-4.686755562651882,2.338333293092164,70,10.1,1300,0.5612465064347558
cue,91,91.0,31.0,148243.0,-4.686755562651882,3.46038892526899,70,10.1,1300,0.5612465064347558
stimulus,52,52.0,31.0,149760.0,-4.686755562651882,2.7708923168688364,70,10.1,1300,0.5612465064347558
response,210,210.0,31.0,150217.0,-4.686755562651882,1.7565129297608566,70,10.1,1300,0.5612465064347558
feedback,20,20.0,31.0,151160.0,-4.686755562651882,4.33065599935186,70,10.1,1300,0.5612465064347558
