event,code,ttl,trial,event_onset,pupil_baseline,pupil_response,subject,npar,tmax,r
fixation,TRIALID 1,0.001,1.0,1040.0,-6.341089964024676,5.930629558959585,29,10.1,1300,0.42522464615948397
cue,91,91.0,1.0,1663.0,-6.341089964024676,3.974844985889063,29,10.1,1300,0.42522464615948397
stimulus,51,51.0,1.0,3178.0,-6.341089964024676,8.508411790644914,29,10.1,1300,0.42522464615948397
response,210,210.0,1.0,4137.0,-6.341089964024676,7.458861590408301,29,10.1,1300,0.42522464615948397
feedback,20,20.0,1.0,5162.0,-6.341089964024676,7.515465718019355,29,10.1,1300,0.42522464615948397
fixation,TRIALID 2,0.002,2.0,5933.0,-6.341089964024676,3.429748394565575,29,10.1,1300,0.42522464615948397
cue,91,91.0,2.0,6580.0,-6.341089964024676,8.368796875665435,29,10.1,1300,0.42522464615948397
stimulus,51,51.0,2.0,8096.0,-6.341089964024676,8.591745227589037,29,10.1,1300,0.42522464615948397
response,200,200.0,2.0,8717.0,-6.341089964024676,5.093433923439284,29,10.1,1300,0.42522464615948397
feedback,20,20.0,2.0,9679.0,-6.341089964024676,8.25309094858609,29,10.1,1300,0.42522464615948397
fixation,TRIALID 3,0.003,3.0,10727.0,-6.341089964024676,6.697047036043928,29,10.1,1300,0.42522464615948397
cue,93,93.0,3.0,11663.0,-6.341089964024676,7.841279935950389,29,10.1,1300,0.42522464615948397
stimulus,52,52.0,3.0,13179.0,-6.341089964024676,8.377098689436353,29,10.1,1300,0.42522464615948397
response,210,210.0,3.0,13690.0,-6.341089964024676,4.137792556037227,29,10.1,1300,0.42522464615948397
feedback,20,20.0,3.0,14679.0,-6.341089964024676,9.140774479527325,29,10.1,1300,0.42522464615948397
fixation,TRIALID 4,0.004,4.0,15794.0,-6.341089964024676,5.004899478792786,29,10.1,1300,0.42522464615948397
cue,91,91.0,4.0,16463.0,-6.341089964024676,5.581274755133054,29,10.1,1300,0.42522464615948397
stimulus,51,51.0,4.0,17980.0,-6.341089964024676,8.1989179159346,29,10.1,1300,0.42522464615948397
response,200,200.0,4.0,18773.0,-6.341089964024676,6.368184222714422,29,10.1,1300,0.42522464615948397
feedback,20,20.0,4.0,19663.0,-6.341089964024676,7.172706918178103,29,10.1,1300,0.42522464615948397
fixation,TRIALID 5,0.005,5.0,20583.0,-6.341089964024676,6.419218347929866,29,10.1,1300,0.42522464615948397
cue,93,93.0,5.0,21580.0,-6.341089964024676,7.0644935254013035,29,10.1,1300,0.42522464615948397
