event,code,ttl,trial,event_onset,pupil_baseline,pupil_response,subject,npar,tmax,r
fixation,TRIALID 1,0.001,1.0,1044.0,-5.256007730133872,7.522605983499574,44,10.1,1300,0.4747569284046963
cue,92,92.0,1.0,1843.0,-5.256007730133872,5.984504526531714,44,10.1,1300,0.4747569284046963
stimulus,51,51.0,1.0,3361.0,-5.256007730133872,7.971246423170601,44,10.1,1300,0.4747569284046963
response,200,200.0,1.0,4302.0,-5.256007730133872,6.247351071185575,44,10.1,1300,0.4747569284046963
feedback,10,10.0,1.0,5225.0,-5.256007730133872,6.307108237098391,44,10.1,1300,0.4747569284046963
fixation,TRIALID 2,0.002,2.0,5997.0,-5.256007730133872,3.2871610342861612,44,10.1,1300,0.4747569284046963
cue,91,91.0,2.0,6694.0,-5.256007730133872,6.957131418216621,44,10.1,1300,0.4747569284046963
stimulus,52,52.0,2.0,8210.0,-5.256007730133872,7.401683919315047,44,10.1,1300,0.4747569284046963
response,210,210.0,2.0,8986.0,-5.256007730133872,5.417592174044953,44,10.1,1300,0.4747569284046963
feedback,10,10.0,2.0,9961.0,-5.256007730133872,6.946619623916531,44,10.1,1300,0.4747569284046963
fixation,TRIALID 3,0.003,3.0,10840.0,-5.256007730133872,5.215018369592884,44,10.1,1300,0.4747569284046963
cue,91,91.0,3.0,11778.0,-5.256007730133872,6.472889721968512,44,10.1,1300,0.4747569284046963
stimulus,52,52.0,3.0,13294.0,-5.256007730133872,7.163394259074761,44,10.1,1300,0.4747569284046963
response,210,210.0,3.0,14136.0,-5.256007730133872,6.103778525659952,44,10.1,1300,0.4747569284046963
feedback,20,20.0,3.0,15144.0,-5.256007730133872,6.6315441865561136,44,10.1,1300,0.4747569284046963
fixation,TRIALID 4,0.004,4.0,15911.0,-5.256007730133872,4.481262235920465,44,10.1,1300,0.4747569284046963
cue,93,93.0,4.0,16845.0,-5.256007730133872,6.1918501207044105,44,10.1,1300,0.4747569284046963
stimulus,52,52.0,4.0,18360.0,-5.256007730133872,7.24657317643212,44,10.1,1300,0.4747569284046963
response,210,210.0,4.0,19210.0,-5.256007730133872,5.423113346826291,44,10.1,1300,0.4747569284046963
feedback,10,10.0,4.0,20144.0,-5.256007730133872,6.2229993756524,44,10.1,1300,0.4747569284046963
fixation,TRIALID 5,0.005,5.0,20960.0,-5.256007730133872,5.08224979429624,44,10.1,1300,0.4747569284046963
cue,92,92.0,5.0,21895.0,-5.256007730133872,6.200746359759491,44,10.1,1300,0.4747569284046963
stimulus,52,52.0,5.0,23411.0,-5.256007730133872,8.860700540001437,44,10.1,1300,0.4747569284046963
feedback,10,10.0,5.0,25244.0,-5.256007730133872,7.453940917437861,44,10.1,1300,0.4747569284046963
fixation,TRIALID 6,0.006,6.0,26011.0,-5.256007730133872,4.758647341668174,44,10.1,1300,0.4747569284046963
cue,94,94.0,6.0,27028.0,-5.256007730133872,6.8374194192171345,44,10.1,1300,0.4747569284046963
stimulus,52,52.0,6.0,28544.0,-5.256007730133872,6.918975991052661,44,10.1,1300,0.4747569284046963
response,210,210.0,6.0,29249.0,-5.256007730133872,4.987935180185537,44,10.1,1300,0.4747569284046963
feedback,110,110.0,6.0,30227.0,-5.256007730133872,7.341575707917533,44,10.1,1300,0.4747569284046963
fixation,TRIALID 7,0.007,7.0,31154.0,-5.256007730133872,3.5784928857288003,44,10.1,1300,0.4747569284046963
cue,93,93.0,7.0,31744.0,-5.256007730133872,5.798270286373535,44,10.1,1300,0.4747569284046963
stimulus,51,51.0,7.0,33261.0,-5.256007730133872,6.821857428534779,44,10.1,1300,0.4747569284046963
response,210,210.0,7.0,34129.0,-5.256007730133872,5.870741674738442,44,10.1,1300,0.4747569284046963
feedback,10,10.0,7.0,35128.0,-5.256007730133872,6.363603766669869,44,10.1,1300,0.4747569284046963
fixation,TRIALID 8,0.008,8.0,35895.0,-5.256007730133872,3.6543921862235407,44,10.1,1300,0.4747569284046963
cue,93,93.0,8.0,36695.0,-5.256007730133872,6.057755141344318,44,10.1,1300,0.4747569284046963
stimulus,51,51.0,8.0,38211.0,-5.256007730133872,6.42025659064627,44,10.1,1300,0.4747569284046963
response,210,210.0,8.0,38897.0,-5.256007730133872,4.315519196285498,44,10.1,1300,0.4747569284046963
feedback,20,20.0,8.0,39894.0,-5.256007730133872,6.862870307618721,44,10.1,1300,0.4747569284046963
fixation,TRIALID 9,0.009,9.0,40812.0,-5.256007730133872,3.9162706036082273,44,10.1,1300,0.4747569284046963
cue,93,93.0,9.0,41495.0,-5.256007730133872,5.879970646833992,44,10.1,1300,0.4747569284046963
stimulus,53,53.0,9.0,43011.0,-5.256007730133872,9.028125556591514,44,10.1,1300,0.4747569284046963
feedback,10,10.0,9.0,44844.0,-5.256007730133872,7.9016071847889116,44,10.1,1300,0.4747569284046963
