event,code,ttl,trial,event_onset,pupil_baseline,pupil_response,subject,npar,tmax,r
fixation,TRIALID 1,0.001,1.0,1052.0,-9.262937015077847,9.880396666348688,23,10.1,1300,0.3120484754560654
cue,93,93.0,1.0,1710.0,-9.262937015077847,8.495969168409456,23,10.1,1300,0.3120484754560654
stimulus,52,52.0,1.0,3226.0,-9.262937015077847,11.612897360510887,23,10.1,1300,0.3120484754560654
response,210,210.0,1.0,3913.0,-9.262937015077847,7.563929940501182,23,10.1,1300,0.3120484754560654
feedback,20,20.0,1.0,4893.0,-9.262937015077847,11.584947879863943,23,10.1,1300,0.3120484754560654
fixation,TRIALID 2,0.002,2.0,5854.0,-9.262937015077847,8.002511483863339,23,10.1,1300,0.3120484754560654
cue,94,94.0,2.0,6677.0,-9.262937015077847,10.871203124057615,23,10.1,1300,0.3120484754560654
stimulus,53,53.0,2.0,8193.0,-9.262937015077847,11.89174085058538,23,10.1,1300,0.3120484754560654
response,210,210.0,2.0,8718.0,-9.262937015077847,6.544911376465299,23,10.1,1300,0.3120484754560654
feedback,110,110.0,2.0,9726.0,-9.262937015077847,12.715119859583123,23,10.1,1300,0.3120484754560654
fixation,TRIALID 3,0.003,3.0,10835.0,-9.262937015077847,8.369078726557762,23,10.1,1300,0.3120484754560654
cue,94,94.0,3.0,11610.0,-9.262937015077847,10.33318917289482,23,10.1,1300,0.3120484754560654
stimulus,52,52.0,3.0,13126.0,-9.262937015077847,11.889529826186418,23,10.1,1300,0.3120484754560654
response,210,210.0,3.0,13599.0,-9.262937015077847,3.2869332595579497,23,10.1,1300,0.3120484754560654
feedback,110,110.0,3.0,14543.0,-9.262937015077847,12.256344810766613,23,10.1,1300,0.3120484754560654
fixation,TRIALID 4,0.004,4.0,15735.0,-9.262937015077847,8.151269589341627,23,10.1,1300,0.3120484754560654
cue,93,93.0,4.0,16460.0,-9.262937015077847,10.347595633790842,23,10.1,1300,0.3120484754560654
stimulus,53,53.0,4.0,17976.0,-9.262937015077847,12.312578606993053,23,10.1,1300,0.3120484754560654
response,210,210.0,4.0,18411.0,-9.262937015077847,3.8490303528643275,23,10.1,1300,0.3120484754560654
feedback,20,20.0,4.0,19377.0,-9.262937015077847,12.991555203602516,23,10.1,1300,0.3120484754560654
fixation,TRIALID 5,0.005,5.0,20577.0,-9.262937015077847,7.138131512678742,23,10.1,1300,0.3120484754560654
cue,91,91.0,5.0,21193.0,-9.262937015077847,9.399112136207659,23,10.1,1300,0.3120484754560654
stimulus,52,52.0,5.0,22710.0,-9.262937015077847,11.869758787847072,23,10.1,1300,0.3120484754560654
response,210,210.0,5.0,23326.0,-9.262937015077847,6.247825807319211,23,10.1,1300,0.3120484754560654
feedback,20,20.0,5.0,24310.0,-9.262937015077847,10.815625435785265,23,10.1,1300,0.3120484754560654
fixation,TRIALID 6,0.006,6.0,25333.0,-9.262937015077847,5.40297927517504,23,10.1,1300,0.3120484754560654
cue,93,93.0,6.0,26010.0,-9.262937015077847,9.018000785111777,23,10.1,1300,0.3120484754560654
stimulus,53,53.0,6.0,27527.0,-9.262937015077847,11.416765185358686,23,10.1,1300,0.3120484754560654
response,200,200.0,6.0,28161.0,-9.262937015077847,6.336429715969892,23,10.1,1300,0.3120484754560654
feedback,10,10.0,6.0,29060.0,-9.262937015077847,10.687319007159966,23,10.1,1300,0.3120484754560654
fixation,TRIALID 7,0.007,7.0,30138.0,-9.262937015077847,6.451112613146125,23,10.1,1300,0.3120484754560654
cue,92,92.0,7.0,30760.0,-9.262937015077847,8.630606474038721,23,10.1,1300,0.3120484754560654
stimulus,52,52.0,7.0,32277.0,-9.262937015077847,10.997234768750369,23,10.1,1300,0.3120484754560654
response,210,210.0,7.0,33129.0,-9.262937015077847,7.6201985556086225,23,10.1,1300,0.3120484754560654
feedback,110,110.0,7.0,34027.0,-9.262937015077847,9.127231296572432,23,10.1,1300,0.3120484754560654
fixation,TRIALID 8,0.008,8.0,34878.0,-9.262937015077847,5.738431539239545,23,10.1,1300,0.3120484754560654
cue,91,91.0,8.0,35577.0,-9.262937015077847,10.262995476037753,23,10.1,1300,0.3120484754560654
stimulus,52,52.0,8.0,37094.0,-9.262937015077847,15.52137820155804,23,10.1,1300,0.3120484754560654
feedback,20,20.0,8.0,38927.0,-9.262937015077847,13.613699200735248,23,10.1,1300,0.3120484754560654
fixation,TRIALID 9,0.009,9.0,39695.0,-9.262937015077847,3.8521877462330307,23,10.1,1300,0.3120484754560654
cue,94,94.0,9.0,40360.0,-9.262937015077847,10.304293554997352,23,10.1,1300,0.3120484754560654
stimulus,52,52.0,9.0,41877.0,-9.262937015077847,10.595426103522886,23,10.1,1300,0.3120484754560654
response,210,210.0,9.0,42590.0,-9.262937015077847,6.902894703404547,23,10.1,1300,0.3120484754560654
feedback,110,110.0,9.0,43544.0,-9.262937015077847,9.294422647237578,23,10.1,1300,0.3120484754560654
