event,code,ttl,trial,event_onset,pupil_baseline,pupil_response,subject,npar,tmax,r
fixation,TRIALID 1,0.001,1.0,1036.0,-9.462350305082293,7.967113947203209,8,10.1,1300,0.320094981071532
cue,94,94.0,1.0,1592.0,-9.462350305082293,6.571413398864393,8,10.1,1300,0.320094981071532
stimulus,51,51.0,1.0,3110.0,-9.462350305082293,10.581272816246665,8,10.1,1300,0.320094981071532
response,200,200.0,1.0,3922.0,-9.462350305082293,7.534762685384616,8,10.1,1300,0.320094981071532
feedback,10,10.0,1.0,4842.0,-9.462350305082293,9.612987763064764,8,10.1,1300,0.320094981071532
fixation,TRIALID 2,0.002,2.0,5738.0,-9.462350305082293,6.73583568502158,8,10.1,1300,0.320094981071532
cue,93,93.0,2.0,6560.0,-9.462350305082293,10.024775926291174,8,10.1,1300,0.320094981071532
stimulus,52,52.0,2.0,8076.0,-9.462350305082293,10.322128174223145,8,10.1,1300,0.320094981071532
response,200,200.0,2.0,8808.0,-9.462350305082293,6.607854137150564,8,10.1,1300,0.320094981071532
feedback,10,10.0,2.0,9742.0,-9.462350305082293,8.79292299483261,8,10.1,1300,0.320094981071532
fixation,TRIALID 3,0.003,3.0,10692.0,-9.462350305082293,7.898838008803445,8,10.1,1300,0.320094981071532
cue,91,91.0,3.0,11592.0,-9.462350305082293,10.463538497971573,8,10.1,1300,0.320094981071532
stimulus,51,51.0,3.0,13110.0,-9.462350305082293,14.024418213929296,8,10.1,1300,0.320094981071532
feedback,10,10.0,3.0,14942.0,-9.462350305082293,11.037575365954298,8,10.1,1300,0.320094981071532
fixation,TRIALID 4,0.004,4.0,15710.0,-9.462350305082293,3.0495857021851167,8,10.1,1300,0.320094981071532
cue,94,94.0,4.0,16342.0,-9.462350305082293,10.20256306391679,8,10.1,1300,0.320094981071532
stimulus,52,52.0,4.0,17860.0,-9.462350305082293,11.402635359753402,8,10.1,1300,0.320094981071532
response,210,210.0,4.0,18834.0,-9.462350305082293,8.001879517553125,8,10.1,1300,0.320094981071532
feedback,10,10.0,4.0,19726.0,-9.462350305082293,7.392560337010132,8,10.1,1300,0.320094981071532
fixation,TRIALID 5,0.005,5.0,20494.0,-9.462350305082293,7.4377786728844715,8,10.1,1300,0.320094981071532
cue,92,92.0,5.0,21492.0,-9.462350305082293,10.795263950859699,8,10.1,1300,0.320094981071532
stimulus,52,52.0,5.0,23010.0,-9.462350305082293,10.45454231280061,8,10.1,1300,0.320094981071532
response,210,210.0,5.0,23628.0,-9.462350305082293,4.537988124686282,8,10.1,1300,0.320094981071532
feedback,10,10.0,5.0,24526.0,-9.462350305082293,10.326819819876171,8,10.1,1300,0.320094981071532
fixation,TRIALID 6,0.006,6.0,25610.0,-9.462350305082293,6.853593775165855,8,10.1,1300,0.320094981071532
cue,92,92.0,6.0,26276.0,-9.462350305082293,8.551381582662227,8,10.1,1300,0.320094981071532
stimulus,51,51.0,6.0,27792.0,-9.462350305082293,13.414240437010855,8,10.1,1300,0.320094981071532
feedback,10,10.0,6.0,29626.0,-9.462350305082293,11.247644219971273,8,10.1,1300,0.320094981071532
fixation,TRIALID 7,0.007,7.0,30394.0,-9.462350305082293,3.374348377417126,8,10.1,1300,0.320094981071532
cue,94,94.0,7.0,31060.0,-9.462350305082293,10.516683112999745,8,10.1,1300,0.320094981071532
stimulus,53,53.0,7.0,32576.0,-9.462350305082293,10.558965491688317,8,10.1,1300,0.320094981071532
response,210,210.0,7.0,33332.0,-9.462350305082293,6.559959304952163,8,10.1,1300,0.320094981071532
feedback,110,110.0,7.0,34244.0,-9.462350305082293,9.612752084467658,8,10.1,1300,0.320094981071532
fixation,TRIALID 8,0.008,8.0,35178.0,-9.462350305082293,8.51958689254634,8,10.1,1300,0.320094981071532
cue,91,91.0,8.0,36194.0,-9.462350305082293,10.592210771735324,8,10.1,1300,0.320094981071532
stimulus,52,52.0,8.0,37710.0,-9.462350305082293,10.82596695182542,8,10.1,1300,0.320094981071532
response,200,200.0,8.0,38452.0,-9.462350305082293,7.019765851725261,8,10.1,1300,0.320094981071532
feedback,10,10.0,8.0,39376.0,-9.462350305082293,9.64040602410297,8,10.1,1300,0.320094981071532
fixation,TRIALID 9,0.009,9.0,40320.0,-9.462350305082293,7.882853998373515,8,10.1,1300,0.320094981071532
cue,92,92.0,9.0,41176.0,-9.462350305082293,10.191479284988759,8,10.1,1300,0.320094981071532
stimulus,52,52.0,9.0,42694.0,-9.462350305082293,10.705617365479592,8,10.1,1300,0.320094981071532
response,210,210.0,9.0,43178.0,-9.462350305082293,3.72448327130591,8,10.1,1300,0.320094981071532
feedback,110,110.0,9.0,44094.0,-9.462350305082293,11.458152059058738,8,10.1,1300,0.320094981071532
fixation,TRIALID 10,0.01,10.0,45294.0,-9.462350305082293,6.8675429021926195,8,10.1,1300,0.320094981071532
cue,94,94.0,10.0,45826.0,-9.462350305082293,8.17542625191813,8,10.1,1300,0.320094981071532
stimulus,51,51.0,10.0,47344.0,-9.462350305082293,11.485850695185196,8,10.1,1300,0.320094981071532
response,210,210.0,10.0,48222.0,-9.462350305082293,8.349201355184006,8,10.1,1300,0.320094981071532
feedback,10,10.0,10.0,49110.0,-9.462350305082293,8.569882044751848,8,10.1,1300,0.320094981071532
fixation,TRIALID 11,0.011,11.0,49950.0,-9.462350305082293,6.9824288045049325,8,10.1,1300,0.320094981071532
cue,92,92.0,11.0,50860.0,-9.462350305082293,10.308074198831434,8,10.1,1300,0.320094981071532
stimulus,53,53.0,11.0,52376.0,-9.462350305082293,11.422861900679706,8,10.1,1300,0.320094981071532
response,210,210.0,11.0,53330.0,-9.462350305082293,8.99205166414438,8,10.1,1300,0.320094981071532
feedback,110,110.0,11.0,54210.0,-9.462350305082293,8.273736959126406,8,10.1,1300,0.320094981071532
fixation,TRIALID 12,0.012,12.0,54976.0,-9.462350305082293,6.172697532065079,8,10.1,1300,0.320094981071532
cue,92,92.0,12.0,55826.0,-9.462350305082293,10.228777784047736,8,10.1,1300,0.320094981071532
stimulus,51,51.0,12.0,57344.0,-9.462350305082293,11.39132845457204,8,10.1,1300,0.320094981071532
response,210,210.0,12.0,58286.0,-9.462350305082293,8.662822714372053,8,10.1,1300,0.320094981071532
feedback,10,10.0,12.0,59194.0,-9.462350305082293,8.77268739609896,8,10.1,1300,0.320094981071532
fixation,TRIALID 13,0.013,13.0,59960.0,-9.462350305082293,4.538627798867729,8,10.1,1300,0.320094981071532
cue,91,91.0,13.0,60694.0,-9.462350305082293,9.504456501663714,8,10.1,1300,0.320094981071532
stimulus,51,51.0,13.0,62210.0,-9.462350305082293,11.292436318811086,8,10.1,1300,0.320094981071532
response,210,210.0,13.0,63182.0,-9.462350305082293,8.4478661178082,8,10.1,1300,0.320094981071532
feedback,10,10.0,13.0,64076.0,-9.462350305082293,8.654594291933737,8,10.1,1300,0.320094981071532
fixation,TRIALID 14,0.014,14.0,64844.0,-9.462350305082293,4.64843807315797,8,10.1,1300,0.320094981071532
cue,94,94.0,14.0,65560.0,-9.462350305082293,10.002486388433569,8,10.1,1300,0.320094981071532
stimulus,52,52.0,14.0,67078.0,-9.462350305082293,10.44734983082228,8,10.1,1300,0.320094981071532
response,210,210.0,14.0,67792.0,-9.462350305082293,6.48812619623902,8,10.1,1300,0.320094981071532
feedback,110,110.0,14.0,68660.0,-9.462350305082293,10.368321234769828,8,10.1,1300,0.320094981071532
fixation,TRIALID 15,0.015,15.0,69678.0,-9.462350305082293,7.0447700943631935,8,10.1,1300,0.320094981071532
cue,91,91.0,15.0,70460.0,-9.462350305082293,10.107659535797254,8,10.1,1300,0.320094981071532
stimulus,51,51.0,15.0,71978.0,-9.462350305082293,10.96581141033508,8,10.1,1300,0.320094981071532
response,200,200.0,15.0,72762.0,-9.462350305082293,7.498856311212734,8,10.1,1300,0.320094981071532
feedback,10,10.0,15.0,73660.0,-9.462350305082293,9.40991054735227,8,10.1,1300,0.320094981071532
fixation,TRIALID 16,0.016,16.0,74582.0,-9.462350305082293,7.736407717659971,8,10.1,1300,0.320094981071532
cue,94,94.0,16.0,75510.0,-9.462350305082293,10.244438985254227,8,10.1,1300,0.320094981071532
stimulus,51,51.0,16.0,77028.0,-9.462350305082293,11.279167660566536,8,10.1,1300,0.320094981071532
