event,code,ttl,trial,event_onset,pupil_baseline,pupil_response,subject,npar,tmax,r
fixation,TRIALID 1,0.001,1.0,1053.0,-3.6837673434200657,4.05696608118483,56,10.1,1300,0.6811035347661407
cue,91,91.0,1.0,1628.0,-3.6837673434200657,3.4510720518070697,56,10.1,1300,0.6811035347661407
stimulus,52,52.0,1.0,3159.0,-3.6837673434200657,5.5195177842849485,56,10.1,1300,0.6811035347661407
response,210,210.0,1.0,3992.0,-3.6837673434200657,4.527424568826386,56,10.1,1300,0.6811035347661407
feedback,10,10.0,1.0,5042.0,-3.6837673434200657,5.181103594336553,56,10.1,1300,0.6811035347661407
fixation,TRIALID 2,0.002,2.0,5823.0,-3.6837673434200657,3.8633366471896324,56,10.1,1300,0.6811035347661407
cue,91,91.0,2.0,6711.0,-3.6837673434200657,5.740027036740589,56,10.1,1300,0.6811035347661407
stimulus,53,53.0,2.0,8245.0,-3.6837673434200657,5.448861835167377,56,10.1,1300,0.6811035347661407
response,210,210.0,2.0,8659.0,-3.6837673434200657,2.261478611557936,56,10.1,1300,0.6811035347661407
feedback,20,20.0,2.0,9661.0,-3.6837673434200657,6.3738536110383555,56,10.1,1300,0.6811035347661407
fixation,TRIALID 3,0.003,3.0,10873.0,-3.6837673434200657,3.9650463061080776,56,10.1,1300,0.6811035347661407
cue,94,94.0,3.0,11511.0,-3.6837673434200657,4.805318348410328,56,10.1,1300,0.6811035347661407
stimulus,51,51.0,3.0,13028.0,-3.6837673434200657,5.691873008972178,56,10.1,1300,0.6811035347661407
response,210,210.0,3.0,13447.0,-3.6837673434200657,1.9796601396362115,56,10.1,1300,0.6811035347661407
feedback,110,110.0,3.0,14411.0,-3.6837673434200657,6.3875626177442,56,10.1,1300,0.6811035347661407
fixation,TRIALID 4,0.004,4.0,15630.0,-3.6837673434200657,4.2402820589935395,56,10.1,1300,0.6811035347661407
cue,91,91.0,4.0,16362.0,-3.6837673434200657,4.96845392840398,56,10.1,1300,0.6811035347661407
stimulus,51,51.0,4.0,17878.0,-3.6837673434200657,5.716894188581665,56,10.1,1300,0.6811035347661407
response,210,210.0,4.0,18583.0,-3.6837673434200657,4.342954662537479,56,10.1,1300,0.6811035347661407
feedback,20,20.0,4.0,19611.0,-3.6837673434200657,6.107848485605559,56,10.1,1300,0.6811035347661407
fixation,TRIALID 5,0.005,5.0,20493.0,-3.6837673434200657,2.235048715897062,56,10.1,1300,0.6811035347661407
cue,93,93.0,5.0,21062.0,-3.6837673434200657,4.952369770187321,56,10.1,1300,0.6811035347661407
stimulus,53,53.0,5.0,22578.0,-3.6837673434200657,5.311318424787307,56,10.1,1300,0.6811035347661407
response,210,210.0,5.0,23175.0,-3.6837673434200657,3.1960728536302643,56,10.1,1300,0.6811035347661407
feedback,20,20.0,5.0,24145.0,-3.6837673434200657,5.753190277860957,56,10.1,1300,0.6811035347661407
fixation,TRIALID 6,0.006,6.0,25180.0,-3.6837673434200657,4.7746701243858265,56,10.1,1300,0.6811035347661407
cue,94,94.0,6.0,26143.0,-3.6837673434200657,5.566342370975041,56,10.1,1300,0.6811035347661407
stimulus,52,52.0,6.0,27661.0,-3.6837673434200657,5.578133617219449,56,10.1,1300,0.6811035347661407
response,210,210.0,6.0,28290.0,-3.6837673434200657,3.3209854339839135,56,10.1,1300,0.6811035347661407
feedback,110,110.0,6.0,29278.0,-3.6837673434200657,5.924377745980808,56,10.1,1300,0.6811035347661407
fixation,TRIALID 7,0.007,7.0,30265.0,-3.6837673434200657,2.664755708993745,56,10.1,1300,0.6811035347661407
cue,94,94.0,7.0,30795.0,-3.6837673434200657,4.230886231585409,56,10.1,1300,0.6811035347661407
stimulus,53,53.0,7.0,32312.0,-3.6837673434200657,4.899822604422558,56,10.1,1300,0.6811035347661407
response,210,210.0,7.0,32887.0,-3.6837673434200657,2.951941907108618,56,10.1,1300,0.6811035347661407
feedback,110,110.0,7.0,33862.0,-3.6837673434200657,5.662091166843955,56,10.1,1300,0.6811035347661407
fixation,TRIALID 8,0.008,8.0,34926.0,-3.6837673434200657,4.556703241813622,56,10.1,1300,0.6811035347661407
cue,91,91.0,8.0,35812.0,-3.6837673434200657,5.4044554188422165,56,10.1,1300,0.6811035347661407
stimulus,52,52.0,8.0,37329.0,-3.6837673434200657,5.729889489220731,56,10.1,1300,0.6811035347661407
response,210,210.0,8.0,38130.0,-3.6837673434200657,4.601645897315764,56,10.1,1300,0.6811035347661407
feedback,10,10.0,8.0,39145.0,-3.6837673434200657,5.252203723238169,56,10.1,1300,0.6811035347661407
fixation,TRIALID 9,0.009,9.0,39932.0,-3.6837673434200657,3.147162461981487,56,10.1,1300,0.6811035347661407
cue,94,94.0,9.0,40712.0,-3.6837673434200657,5.220778086061054,56,10.1,1300,0.6811035347661407
stimulus,53,53.0,9.0,42229.0,-3.6837673434200657,5.539638103589876,56,10.1,1300,0.6811035347661407
response,210,210.0,9.0,42963.0,-3.6837673434200657,4.09419530309791,56,10.1,1300,0.6811035347661407
feedback,110,110.0,9.0,43945.0,-3.6837673434200657,5.391109888750375,56,10.1,1300,0.6811035347661407
fixation,TRIALID 10,0.01,10.0,44838.0,-3.6837673434200657,3.568641703850021,56,10.1,1300,0.6811035347661407
cue,93,93.0,10.0,45579.0,-3.6837673434200657,4.839115137165032,56,10.1,1300,0.6811035347661407
stimulus,52,52.0,10.0,47095.0,-3.6837673434200657,5.043177403877177,56,10.1,1300,0.6811035347661407
