event,code,ttl,trial,event_onset,pupil_baseline,pupil_response,subject,npar,tmax,r
fixation,TRIALID 1,0.001,1.0,1054.0,-11.724708833953958,12.494599519467862,31,10.1,1300,0.12577046951559306
cue,93,93.0,1.0,1820.0,-11.724708833953958,10.79902718307655,31,10.1,1300,0.12577046951559306
stimulus,51,51.0,1.0,3353.0,-11.724708833953958,13.556575434410773,31,10.1,1300,0.12577046951559306
response,200,200.0,1.0,4087.0,-11.724708833953958,8.976847876534698,31,10.1,1300,0.12577046951559306
feedback,10,10.0,1.0,5051.0,-11.724708833953958,13.539145214867366,31,10.1,1300,0.12577046951559306
fixation,TRIALID 2,0.002,2.0,5997.0,-11.724708833953958,7.624291157556502,31,10.1,1300,0.12577046951559306
cue,91,91.0,2.0,6687.0,-11.724708833953958,12.903656798754067,31,10.1,1300,0.12577046951559306
stimulus,51,51.0,2.0,8220.0,-11.724708833953958,13.74467117563066,31,10.1,1300,0.12577046951559306
response,200,200.0,2.0,8831.0,-11.724708833953958,7.516540109033353,31,10.1,1300,0.12577046951559306
feedback,10,10.0,2.0,9834.0,-11.724708833953958,14.784413164994676,31,10.1,1300,0.12577046951559306
fixation,TRIALID 3,0.003,3.0,10871.0,-11.724708833953958,6.833074906482583,31,10.1,1300,0.12577046951559306
cue,92,92.0,3.0,11420.0,-11.724708833953958,12.75867175380904,31,10.1,1300,0.12577046951559306
stimulus,53,53.0,3.0,12952.0,-11.724708833953958,13.768488673948681,31,10.1,1300,0.12577046951559306
response,210,210.0,3.0,13507.0,-11.724708833953958,6.297849311881991,31,10.1,1300,0.12577046951559306
feedback,10,10.0,3.0,14487.0,-11.724708833953958,14.946069807153968,31,10.1,1300,0.12577046951559306
fixation,TRIALID 4,0.004,4.0,15560.0,-11.724708833953958,10.130851500540256,31,10.1,1300,0.12577046951559306
cue,92,92.0,4.0,16318.0,-11.724708833953958,12.935847747512172,31,10.1,1300,0.12577046951559306
stimulus,51,51.0,4.0,17837.0,-11.724708833953958,13.68188726386364,31,10.1,1300,0.12577046951559306
response,210,210.0,4.0,18405.0,-11.724708833953958,7.839192864324521,31,10.1,1300,0.12577046951559306
feedback,110,110.0,4.0,19403.0,-11.724708833953958,14.284751879288962,31,10.1,1300,0.12577046951559306
fixation,TRIALID 5,0.005,5.0,20437.0,-11.724708833953958,6.473690565301182,31,10.1,1300,0.12577046951559306
cue,92,92.0,5.0,21020.0,-11.724708833953958,12.407685319276753,31,10.1,1300,0.12577046951559306
stimulus,52,52.0,5.0,22536.0,-11.724708833953958,13.795798056573298,31,10.1,1300,0.12577046951559306
response,210,210.0,5.0,23171.0,-11.724708833953958,7.59665257753518,31,10.1,1300,0.12577046951559306
feedback,110,110.0,5.0,24120.0,-11.724708833953958,13.330633988474155,31,10.1,1300,0.12577046951559306
fixation,TRIALID 6,0.006,6.0,25143.0,-11.724708833953958,11.416574750286015,31,10.1,1300,0.12577046951559306
cue,93,93.0,6.0,26118.0,-11.724708833953958,13.447901376676969,31,10.1,1300,0.12577046951559306
stimulus,53,53.0,6.0,27637.0,-11.724708833953958,13.249935421373,31,10.1,1300,0.12577046951559306
response,210,210.0,6.0,28075.0,-11.724708833953958,5.265680773456951,31,10.1,1300,0.12577046951559306
feedback,20,20.0,6.0,29054.0,-11.724708833953958,14.755776481968901,31,10.1,1300,0.12577046951559306
fixation,TRIALID 7,0.007,7.0,30248.0,-11.724708833953958,9.711523174604185,31,10.1,1300,0.12577046951559306
cue,92,92.0,7.0,31004.0,-11.724708833953958,12.196625990501195,31,10.1,1300,0.12577046951559306
stimulus,52,52.0,7.0,32520.0,-11.724708833953958,13.55812172477438,31,10.1,1300,0.12577046951559306
response,210,210.0,7.0,33031.0,-11.724708833953958,5.126972718360558,31,10.1,1300,0.12577046951559306
feedback,110,110.0,7.0,33987.0,-11.724708833953958,14.465748959355533,31,10.1,1300,0.12577046951559306
fixation,TRIALID 8,0.008,8.0,35127.0,-11.724708833953958,11.12061709573971,31,10.1,1300,0.12577046951559306
cue,93,93.0,8.0,36019.0,-11.724708833953958,13.15897223756198,31,10.1,1300,0.12577046951559306
stimulus,53,53.0,8.0,37537.0,-11.724708833953958,13.409873842423902,31,10.1,1300,0.12577046951559306
response,210,210.0,8.0,38077.0,-11.724708833953958,5.805561809960663,31,10.1,1300,0.12577046951559306
feedback,20,20.0,8.0,39020.0,-11.724708833953958,14.301230776867321,31,10.1,1300,0.12577046951559306
fixation,TRIALID 9,0.009,9.0,40136.0,-11.724708833953958,7.872431173093787,31,10.1,1300,0.12577046951559306
cue,93,93.0,9.0,40704.0,-11.724708833953958,9.513349629486397,31,10.1,1300,0.12577046951559306
stimulus,52,52.0,9.0,42220.0,-11.724708833953958,12.642008483649484,31,10.1,1300,0.12577046951559306
response,210,210.0,9.0,42866.0,-11.724708833953958,7.642809323937046,31,10.1,1300,0.12577046951559306
feedback,20,20.0,9.0,43854.0,-11.724708833953958,12.8529479982354,31,10.1,1300,0.12577046951559306
fixation,TRIALID 10,0.01,10.0,44830.0,-11.724708833953958,6.654786863669115,31,10.1,1300,0.12577046951559306
cue,91,91.0,10.0,45504.0,-11.724708833953958,11.716009583729184,31,10.1,1300,0.12577046951559306
stimulus,51,51.0,10.0,47021.0,-11.724708833953958,13.391294988559359,31,10.1,1300,0.12577046951559306
response,210,210.0,10.0,47837.0,-11.724708833953958,9.927509198191741,31,10.1,1300,0.12577046951559306
feedback,20,20.0,10.0,48854.0,-11.724708833953958,11.72670537700591,31,10.1,1300,0.12577046951559306
fixation,TRIALID 11,0.011,11.0,49628.0,-11.724708833953958,8.11375853196484,31,10.1,1300,0.12577046951559306
cue,93,93.0,11.0,50504.0,-11.724708833953958,13.143764715879822,31,10.1,1300,0.12577046951559306
stimulus,51,51.0,11.0,52021.0,-11.724708833953958,12.757143262695443,31,10.1,1300,0.12577046951559306
response,210,210.0,11.0,52643.0,-11.724708833953958,7.84470149090667,31,10.1,1300,0.12577046951559306
feedback,20,20.0,11.0,53654.0,-11.724708833953958,13.616864730264837,31,10.1,1300,0.12577046951559306
fixation,TRIALID 12,0.012,12.0,54622.0,-11.724708833953958,7.39643294097735,31,10.1,1300,0.12577046951559306
cue,91,91.0,12.0,55387.0,-11.724708833953958,12.10243424931361,31,10.1,1300,0.12577046951559306
stimulus,53,53.0,12.0,56905.0,-11.724708833953958,15.119473950049036,31,10.1,1300,0.12577046951559306
response,210,210.0,12.0,57245.0,-11.724708833953958,0.9566505909979057,31,10.1,1300,0.12577046951559306
feedback,20,20.0,12.0,58204.0,-11.724708833953958,15.106811414696258,31,10.1,1300,0.12577046951559306
fixation,TRIALID 13,0.013,13.0,59508.0,-11.724708833953958,11.521907545255827,31,10.1,1300,0.12577046951559306
cue,91,91.0,13.0,60403.0,-11.724708833953958,12.459901717501918,31,10.1,1300,0.12577046951559306
stimulus,52,52.0,13.0,61922.0,-11.724708833953958,13.582627694038855,31,10.1,1300,0.12577046951559306
response,210,210.0,13.0,62307.0,-11.724708833953958,3.341008562341322,31,10.1,1300,0.12577046951559306
feedback,20,20.0,13.0,63271.0,-11.724708833953958,14.204541876622962,31,10.1,1300,0.12577046951559306
fixation,TRIALID 14,0.014,14.0,64538.0,-11.724708833953958,9.620681965215416,31,10.1,1300,0.12577046951559306
cue,91,91.0,14.0,65269.0,-11.724708833953958,11.854585707866011,31,10.1,1300,0.12577046951559306
stimulus,52,52.0,14.0,66788.0,-11.724708833953958,14.261011481164592,31,10.1,1300,0.12577046951559306
response,200,200.0,14.0,67138.0,-11.724708833953958,2.406560217743609,31,10.1,1300,0.12577046951559306
feedback,20,20.0,14.0,68072.0,-11.724708833953958,15.791341851526681,31,10.1,1300,0.12577046951559306
fixation,TRIALID 15,0.015,15.0,69402.0,-11.724708833953958,10.254779534709868,31,10.1,1300,0.12577046951559306
cue,91,91.0,15.0,70138.0,-11.724708833953958,11.2992879846417,31,10.1,1300,0.12577046951559306
stimulus,51,51.0,15.0,71655.0,-11.724708833953958,13.324596634387747,31,10.1,1300,0.12577046951559306
response,210,210.0,15.0,72232.0,-11.724708833953958,5.607379009439108,31,10.1,1300,0.12577046951559306
feedback,20,20.0,15.0,73188.0,-11.724708833953958,14.201081966947235,31,10.1,1300,0.12577046951559306
