event,code,ttl,trial,event_onset,pupil_baseline,pupil_response,subject,npar,tmax,r
fixation,TRIALID 1,0.001,1.0,1045.0,-5.82341882846444,8.832577410172254,68,10.1,1300,0.4243189850135708
cue,93,93.0,1.0,1852.0,-5.82341882846444,7.846972370375706,68,10.1,1300,0.4243189850135708
stimulus,53,53.0,1.0,3383.0,-5.82341882846444,9.017932183794565,68,10.1,1300,0.4243189850135708
response,210,210.0,1.0,3915.0,-5.82341882846444,3.6051417119709686,68,10.1,1300,0.4243189850135708
feedback,20,20.0,1.0,4818.0,-5.82341882846444,9.076448048640238,68,10.1,1300,0.4243189850135708
fixation,TRIALID 2,0.002,2.0,5991.0,-5.82341882846444,6.429817538312612,68,10.1,1300,0.4243189850135708
cue,94,94.0,2.0,6703.0,-5.82341882846444,8.311641507975482,68,10.1,1300,0.4243189850135708
stimulus,52,52.0,2.0,8219.0,-5.82341882846444,8.668830526866394,68,10.1,1300,0.4243189850135708
response,210,210.0,2.0,8699.0,-5.82341882846444,3.7399720073979834,68,10.1,1300,0.4243189850135708
feedback,110,110.0,2.0,9652.0,-5.82341882846444,10.060102014933097,68,10.1,1300,0.4243189850135708
fixation,TRIALID 3,0.003,3.0,10827.0,-5.82341882846444,6.430820135090758,68,10.1,1300,0.4243189850135708
cue,91,91.0,3.0,11536.0,-5.82341882846444,7.838847951165805,68,10.1,1300,0.4243189850135708
stimulus,51,51.0,3.0,13051.0,-5.82341882846444,8.980816044460763,68,10.1,1300,0.4243189850135708
response,210,210.0,3.0,13621.0,-5.82341882846444,3.425394195713024,68,10.1,1300,0.4243189850135708
feedback,20,20.0,3.0,14519.0,-5.82341882846444,9.213278597206646,68,10.1,1300,0.4243189850135708
fixation,TRIALID 4,0.004,4.0,15658.0,-5.82341882846444,4.808354527854995,68,10.1,1300,0.4243189850135708
cue,92,92.0,4.0,16185.0,-5.82341882846444,7.907209982986597,68,10.1,1300,0.4243189850135708
stimulus,52,52.0,4.0,17702.0,-5.82341882846444,8.965291306848156,68,10.1,1300,0.4243189850135708
response,210,210.0,4.0,18412.0,-5.82341882846444,5.837963952240753,68,10.1,1300,0.4243189850135708
feedback,110,110.0,4.0,19352.0,-5.82341882846444,8.548673449143333,68,10.1,1300,0.4243189850135708
fixation,TRIALID 5,0.005,5.0,20310.0,-5.82341882846444,7.549587755724117,68,10.1,1300,0.4243189850135708
cue,93,93.0,5.0,21300.0,-5.82341882846444,9.338420633982576,68,10.1,1300,0.4243189850135708
stimulus,52,52.0,5.0,22818.0,-5.82341882846444,8.816388429988551,68,10.1,1300,0.4243189850135708
response,210,210.0,5.0,23483.0,-5.82341882846444,5.324664405859027,68,10.1,1300,0.4243189850135708
feedback,20,20.0,5.0,24418.0,-5.82341882846444,9.326560368984612,68,10.1,1300,0.4243189850135708
fixation,TRIALID 6,0.006,6.0,25426.0,-5.82341882846444,5.149327976315989,68,10.1,1300,0.4243189850135708
cue,93,93.0,6.0,26083.0,-5.82341882846444,7.731994037888782,68,10.1,1300,0.4243189850135708
stimulus,53,53.0,6.0,27602.0,-5.82341882846444,9.310376323844478,68,10.1,1300,0.4243189850135708
response,210,210.0,6.0,28021.0,-5.82341882846444,2.373115557570081,68,10.1,1300,0.4243189850135708
feedback,20,20.0,6.0,28951.0,-5.82341882846444,9.827960753767805,68,10.1,1300,0.4243189850135708
fixation,TRIALID 7,0.007,7.0,30214.0,-5.82341882846444,8.27210695018922,68,10.1,1300,0.4243189850135708
cue,92,92.0,7.0,31186.0,-5.82341882846444,8.79478830629855,68,10.1,1300,0.4243189850135708
