event,code,ttl,trial,event_onset,pupil_baseline,pupil_response,subject,npar,tmax,r
fixation,TRIALID 1,0.001,1.0,1039.0,-5.021701145862705,6.242900442837417,37,10.1,1300,0.5268353550837748
cue,94,94.0,1.0,1651.0,-5.021701145862705,5.347319776557884,37,10.1,1300,0.5268353550837748
stimulus,51,51.0,1.0,3166.0,-5.021701145862705,7.410590057563257,37,10.1,1300,0.5268353550837748
response,200,200.0,1.0,3917.0,-5.021701145862705,4.886956965751032,37,10.1,1300,0.5268353550837748
feedback,10,10.0,1.0,4834.0,-5.021701145862705,6.592749004830429,37,10.1,1300,0.5268353550837748
fixation,TRIALID 2,0.002,2.0,5785.0,-5.021701145862705,6.369646605645704,37,10.1,1300,0.5268353550837748
cue,94,94.0,2.0,6818.0,-5.021701145862705,7.6426456873145705,37,10.1,1300,0.5268353550837748
stimulus,53,53.0,2.0,8333.0,-5.021701145862705,7.018406120586533,37,10.1,1300,0.5268353550837748
response,210,210.0,2.0,8953.0,-5.021701145862705,3.9572257140035014,37,10.1,1300,0.5268353550837748
feedback,110,110.0,2.0,9884.0,-5.021701145862705,7.212705481097022,37,10.1,1300,0.5268353550837748
fixation,TRIALID 3,0.003,3.0,10950.0,-5.021701145862705,5.617906020508031,37,10.1,1300,0.5268353550837748
cue,94,94.0,3.0,11784.0,-5.021701145862705,6.853422753316446,37,10.1,1300,0.5268353550837748
stimulus,52,52.0,3.0,13300.0,-5.021701145862705,6.842404066424911,37,10.1,1300,0.5268353550837748
response,210,210.0,3.0,13833.0,-5.021701145862705,3.1813950376746787,37,10.1,1300,0.5268353550837748
feedback,110,110.0,3.0,14800.0,-5.021701145862705,7.817123959254648,37,10.1,1300,0.5268353550837748
fixation,TRIALID 4,0.004,4.0,15908.0,-5.021701145862705,4.081609132443611,37,10.1,1300,0.5268353550837748
cue,92,92.0,4.0,16484.0,-5.021701145862705,6.518345952058379,37,10.1,1300,0.5268353550837748
stimulus,51,51.0,4.0,18000.0,-5.021701145862705,7.126214312808732,37,10.1,1300,0.5268353550837748
response,210,210.0,4.0,18594.0,-5.021701145862705,3.3550344399842897,37,10.1,1300,0.5268353550837748
feedback,110,110.0,4.0,19500.0,-5.021701145862705,7.662719611529525,37,10.1,1300,0.5268353550837748
fixation,TRIALID 5,0.005,5.0,20602.0,-5.021701145862705,5.736269437456488,37,10.1,1300,0.5268353550837748
cue,93,93.0,5.0,21449.0,-5.021701145862705,7.037022638319777,37,10.1,1300,0.5268353550837748
stimulus,51,51.0,5.0,22967.0,-5.021701145862705,7.189169092162018,37,10.1,1300,0.5268353550837748
response,210,210.0,5.0,23443.0,-5.021701145862705,2.869691392986995,37,10.1,1300,0.5268353550837748
feedback,20,20.0,5.0,24401.0,-5.021701145862705,7.884679387973213,37,10.1,1300,0.5268353550837748
fixation,TRIALID 6,0.006,6.0,25574.0,-5.021701145862705,3.9943591429103833,37,10.1,1300,0.5268353550837748
cue,92,92.0,6.0,26133.0,-5.021701145862705,6.080080492949974,37,10.1,1300,0.5268353550837748
stimulus,52,52.0,6.0,27650.0,-5.021701145862705,7.170394009675281,37,10.1,1300,0.5268353550837748
response,210,210.0,6.0,28112.0,-5.021701145862705,2.2218196478806065,37,10.1,1300,0.5268353550837748
