event,code,ttl,trial,event_onset,pupil_baseline,pupil_response,subject,npar,tmax,r
fixation,TRIALID 1,0.001,1.0,1052.0,-16.2101855115739,16.72006046797315,1,10.1,1300,0.19769501773591452
cue,93,93.0,1.0,1854.0,-16.2101855115739,15.297956904741365,1,10.1,1300,0.19769501773591452
stimulus,52,52.0,1.0,3386.0,-16.2101855115739,20.61210541950387,1,10.1,1300,0.19769501773591452
feedback,10,10.0,1.0,5252.0,-16.2101855115739,15.8288819165538,1,10.1,1300,0.19769501773591452
fixation,TRIALID 2,0.002,2.0,6030.0,-16.2101855115739,8.727629070357706,1,10.1,1300,0.19769501773591452
cue,94,94.0,2.0,6970.0,-16.2101855115739,16.12077669088511,1,10.1,1300,0.19769501773591452
stimulus,52,52.0,2.0,8486.0,-16.2101855115739,14.550224807568826,1,10.1,1300,0.19769501773591452
response,210,210.0,2.0,9006.0,-16.2101855115739,7.221619947454508,1,10.1,1300,0.19769501773591452
feedback,110,110.0,2.0,9952.0,-16.2101855115739,15.683662240106305,1,10.1,1300,0.19769501773591452
fixation,TRIALID 3,0.003,3.0,11126.0,-16.2101855115739,12.2403056590424,1,10.1,1300,0.19769501773591452
cue,91,91.0,3.0,11970.0,-16.2101855115739,14.241126408241163,1,10.1,1300,0.19769501773591452
stimulus,51,51.0,3.0,13486.0,-16.2101855115739,15.217043245915113,1,10.1,1300,0.19769501773591452
response,200,200.0,3.0,14326.0,-16.2101855115739,11.953609365719132,1,10.1,1300,0.19769501773591452
feedback,10,10.0,3.0,15302.0,-16.2101855115739,13.070654211879342,1,10.1,1300,0.19769501773591452
fixation,TRIALID 4,0.004,4.0,16112.0,-16.2101855115739,9.210667298338958,1,10.1,1300,0.19769501773591452
cue,94,94.0,4.0,16952.0,-16.2101855115739,15.20823580972573,1,10.1,1300,0.19769501773591452
stimulus,53,53.0,4.0,18470.0,-16.2101855115739,13.912007916438583,1,10.1,1300,0.19769501773591452
response,210,210.0,4.0,19196.0,-16.2101855115739,9.177359406936374,1,10.1,1300,0.19769501773591452
feedback,110,110.0,4.0,20136.0,-16.2101855115739,14.76269016394594,1,10.1,1300,0.19769501773591452
fixation,TRIALID 5,0.005,5.0,21082.0,-16.2101855115739,6.648466092211721,1,10.1,1300,0.19769501773591452
