event,code,ttl,trial,event_onset,pupil_baseline,pupil_response,subject,npar,tmax,r
fixation,TRIALID 1,0.001,1.0,1048.0,-14.280432254966938,14.547790160296854,4,10.1,1300,0.17317866797739986
cue,91,91.0,1.0,1656.0,-14.280432254966938,11.182618186069064,4,10.1,1300,0.17317866797739986
stimulus,51,51.0,1.0,3188.0,-14.280432254966938,17.057064460020072,4,10.1,1300,0.17317866797739986
response,200,200.0,1.0,3988.0,-14.280432254966938,12.355533164206973,4,10.1,1300,0.17317866797739986
feedback,20,20.0,1.0,4938.0,-14.280432254966938,15.39109978971878,4,10.1,1300,0.17317866797739986
fixation,TRIALID 2,0.002,2.0,5836.0,-14.280432254966938,9.897749167471451,4,10.1,1300,0.17317866797739986
cue,93,93.0,2.0,6622.0,-14.280432254966938,15.884563721110935,4,10.1,1300,0.17317866797739986
stimulus,53,53.0,2.0,8138.0,-14.280432254966938,15.767399363854711,4,10.1,1300,0.17317866797739986
response,210,210.0,2.0,8742.0,-14.280432254966938,9.884960876014594,4,10.1,1300,0.17317866797739986
feedback,20,20.0,2.0,9706.0,-14.280432254966938,16.87004709599792,4,10.1,1300,0.17317866797739986
fixation,TRIALID 3,0.003,3.0,10782.0,-14.280432254966938,13.435365367296434,4,10.1,1300,0.17317866797739986
cue,92,92.0,3.0,11688.0,-14.280432254966938,16.213955425219805,4,10.1,1300,0.17317866797739986
stimulus,52,52.0,3.0,13206.0,-14.280432254966938,16.451026889788313,4,10.1,1300,0.17317866797739986
response,200,200.0,3.0,13894.0,-14.280432254966938,10.131151460556792,4,10.1,1300,0.17317866797739986
feedback,10,10.0,3.0,14838.0,-14.280432254966938,16.067064115320488,4,10.1,1300,0.17317866797739986
fixation,TRIALID 4,0.004,4.0,15808.0,-14.280432254966938,12.126206104087139,4,10.1,1300,0.17317866797739986
cue,94,94.0,4.0,16722.0,-14.280432254966938,15.161104154437897,4,10.1,1300,0.17317866797739986
stimulus,51,51.0,4.0,18240.0,-14.280432254966938,16.75715381818758,4,10.1,1300,0.17317866797739986
response,200,200.0,4.0,18816.0,-14.280432254966938,6.744225347230822,4,10.1,1300,0.17317866797739986
feedback,10,10.0,4.0,19738.0,-14.280432254966938,16.068162583441353,4,10.1,1300,0.17317866797739986
fixation,TRIALID 5,0.005,5.0,20852.0,-14.280432254966938,11.464791348560585,4,10.1,1300,0.17317866797739986
cue,94,94.0,5.0,21556.0,-14.280432254966938,14.623996342771123,4,10.1,1300,0.17317866797739986
stimulus,51,51.0,5.0,23072.0,-14.280432254966938,16.259103443850012,4,10.1,1300,0.17317866797739986
response,200,200.0,5.0,23670.0,-14.280432254966938,8.15146828452739,4,10.1,1300,0.17317866797739986
feedback,10,10.0,5.0,24638.0,-14.280432254966938,14.422299401714499,4,10.1,1300,0.17317866797739986
fixation,TRIALID 6,0.006,6.0,25670.0,-14.280432254966938,8.486042621420502,4,10.1,1300,0.17317866797739986
cue,94,94.0,6.0,26390.0,-14.280432254966938,14.604965645545839,4,10.1,1300,0.17317866797739986
stimulus,51,51.0,6.0,27906.0,-14.280432254966938,16.77019815647303,4,10.1,1300,0.17317866797739986
response,200,200.0,6.0,28658.0,-14.280432254966938,10.60118330667822,4,10.1,1300,0.17317866797739986
feedback,10,10.0,6.0,29556.0,-14.280432254966938,14.57189820150217,4,10.1,1300,0.17317866797739986
fixation,TRIALID 7,0.007,7.0,30506.0,-14.280432254966938,12.799686195273226,4,10.1,1300,0.17317866797739986
cue,91,91.0,7.0,31406.0,-14.280432254966938,15.836681947245316,4,10.1,1300,0.17317866797739986
stimulus,53,53.0,7.0,32922.0,-14.280432254966938,16.30433776520606,4,10.1,1300,0.17317866797739986
response,210,210.0,7.0,33550.0,-14.280432254966938,8.54020906240374,4,10.1,1300,0.17317866797739986
feedback,10,10.0,7.0,34490.0,-14.280432254966938,15.204109131493066,4,10.1,1300,0.17317866797739986
fixation,TRIALID 8,0.008,8.0,35534.0,-14.280432254966938,9.256127063799548,4,10.1,1300,0.17317866797739986
cue,91,91.0,8.0,36140.0,-14.280432254966938,14.545611243192166,4,10.1,1300,0.17317866797739986
stimulus,52,52.0,8.0,37656.0,-14.280432254966938,16.612204885867072,4,10.1,1300,0.17317866797739986
response,200,200.0,8.0,38264.0,-14.280432254966938,8.184179758703715,4,10.1,1300,0.17317866797739986
feedback,20,20.0,8.0,39240.0,-14.280432254966938,15.89263079013647,4,10.1,1300,0.17317866797739986
fixation,TRIALID 9,0.009,9.0,40258.0,-14.280432254966938,8.440263936556645,4,10.1,1300,0.17317866797739986
cue,91,91.0,9.0,40972.0,-14.280432254966938,15.24120059648436,4,10.1,1300,0.17317866797739986
stimulus,52,52.0,9.0,42490.0,-14.280432254966938,16.061531178186815,4,10.1,1300,0.17317866797739986
response,210,210.0,9.0,43164.0,-14.280432254966938,9.70220262508312,4,10.1,1300,0.17317866797739986
feedback,10,10.0,9.0,44140.0,-14.280432254966938,15.023438583384221,4,10.1,1300,0.17317866797739986
fixation,TRIALID 10,0.01,10.0,45086.0,-14.280432254966938,11.86542116948836,4,10.1,1300,0.17317866797739986
cue,93,93.0,10.0,45940.0,-14.280432254966938,15.588305808052493,4,10.1,1300,0.17317866797739986
stimulus,53,53.0,10.0,47456.0,-14.280432254966938,15.79319882706224,4,10.1,1300,0.17317866797739986
response,200,200.0,10.0,48190.0,-14.280432254966938,11.9783878087284,4,10.1,1300,0.17317866797739986
feedback,10,10.0,10.0,49206.0,-14.280432254966938,15.606343106506865,4,10.1,1300,0.17317866797739986
fixation,TRIALID 11,0.011,11.0,50052.0,-14.280432254966938,10.755161072635858,4,10.1,1300,0.17317866797739986
cue,91,91.0,11.0,50922.0,-14.280432254966938,16.437010220957497,4,10.1,1300,0.17317866797739986
stimulus,52,52.0,11.0,52440.0,-14.280432254966938,15.733857087957027,4,10.1,1300,0.17317866797739986
response,210,210.0,11.0,52972.0,-14.280432254966938,7.939486986318287,4,10.1,1300,0.17317866797739986
feedback,10,10.0,11.0,53940.0,-14.280432254966938,16.87229128225404,4,10.1,1300,0.17317866797739986
fixation,TRIALID 12,0.012,12.0,55044.0,-14.280432254966938,13.375153416039868,4,10.1,1300,0.17317866797739986
cue,93,93.0,12.0,55906.0,-14.280432254966938,15.515272325842464,4,10.1,1300,0.17317866797739986
stimulus,52,52.0,12.0,57424.0,-14.280432254966938,15.87341416835767,4,10.1,1300,0.17317866797739986
response,200,200.0,12.0,58188.0,-14.280432254966938,11.869539383837818,4,10.1,1300,0.17317866797739986
feedback,10,10.0,12.0,59156.0,-14.280432254966938,15.911698164911618,4,10.1,1300,0.17317866797739986
fixation,TRIALID 13,0.013,13.0,60030.0,-14.280432254966938,5.456779292762167,4,10.1,1300,0.17317866797739986
cue,91,91.0,13.0,60574.0,-14.280432254966938,14.530086396535133,4,10.1,1300,0.17317866797739986
stimulus,52,52.0,13.0,62090.0,-14.280432254966938,15.628720365426934,4,10.1,1300,0.17317866797739986
response,210,210.0,13.0,62670.0,-14.280432254966938,8.63664522204934,4,10.1,1300,0.17317866797739986
feedback,10,10.0,13.0,63606.0,-14.280432254966938,15.810469467535263,4,10.1,1300,0.17317866797739986
fixation,TRIALID 14,0.014,14.0,64690.0,-14.280432254966938,14.123275193782007,4,10.1,1300,0.17317866797739986
cue,94,94.0,14.0,65640.0,-14.280432254966938,16.82812917488607,4,10.1,1300,0.17317866797739986
stimulus,52,52.0,14.0,67156.0,-14.280432254966938,15.739356721715287,4,10.1,1300,0.17317866797739986
response,200,200.0,14.0,67832.0,-14.280432254966938,9.826609783710365,4,10.1,1300,0.17317866797739986
feedback,10,10.0,14.0,68774.0,-14.280432254966938,15.66766931142581,4,10.1,1300,0.17317866797739986
