event,code,ttl,trial,event_onset,pupil_baseline,pupil_response,subject,npar,tmax,r
fixation,TRIALID 1,0.001,1.0,1050.0,-6.850454178129401,8.26890349551033,11,10.1,1300,0.42766390321776154
cue,93,93.0,1.0,1956.0,-6.850454178129401,7.443601588467466,11,10.1,1300,0.42766390321776154
stimulus,51,51.0,1.0,3488.0,-6.850454178129401,9.94867317282567,11,10.1,1300,0.42766390321776154
response,200,200.0,1.0,4496.0,-6.850454178129401,8.724444968251987,11,10.1,1300,0.42766390321776154
feedback,10,10.0,1.0,5472.0,-6.850454178129401,7.9225708853880805,11,10.1,1300,0.42766390321776154
fixation,TRIALID 2,0.002,2.0,6246.0,-6.850454178129401,6.759992397637384,11,10.1,1300,0.42766390321776154
cue,91,91.0,2.0,7222.0,-6.850454178129401,9.989296019732144,11,10.1,1300,0.42766390321776154
stimulus,51,51.0,2.0,8738.0,-6.850454178129401,9.083046614171296,11,10.1,1300,0.42766390321776154
response,200,200.0,2.0,9450.0,-6.850454178129401,6.95385157841773,11,10.1,1300,0.42766390321776154
feedback,10,10.0,2.0,10472.0,-6.850454178129401,9.211075316704768,11,10.1,1300,0.42766390321776154
fixation,TRIALID 3,0.003,3.0,11386.0,-6.850454178129401,6.614211356532713,11,10.1,1300,0.42766390321776154
cue,92,92.0,3.0,12272.0,-6.850454178129401,9.248435648750004,11,10.1,1300,0.42766390321776154
stimulus,53,53.0,3.0,13788.0,-6.850454178129401,9.616515923916824,11,10.1,1300,0.42766390321776154
response,210,210.0,3.0,14602.0,-6.850454178129401,7.5518284419350366,11,10.1,1300,0.42766390321776154
feedback,10,10.0,3.0,15572.0,-6.850454178129401,8.60559426524121,11,10.1,1300,0.42766390321776154
fixation,TRIALID 4,0.004,4.0,16390.0,-6.850454178129401,6.131495442473383,11,10.1,1300,0.42766390321776154
cue,94,94.0,4.0,17338.0,-6.850454178129401,9.580993169952926,11,10.1,1300,0.42766390321776154
stimulus,52,52.0,4.0,18856.0,-6.850454178129401,8.564532461289692,11,10.1,1300,0.42766390321776154
response,210,210.0,4.0,19448.0,-6.850454178129401,5.231639818884928,11,10.1,1300,0.42766390321776154
feedback,110,110.0,4.0,20422.0,-6.850454178129401,9.849251960566049,11,10.1,1300,0.42766390321776154
fixation,TRIALID 5,0.005,5.0,21460.0,-6.850454178129401,8.10980165083861,11,10.1,1300,0.42766390321776154
cue,92,92.0,5.0,22456.0,-6.850454178129401,8.82370891888741,11,10.1,1300,0.42766390321776154
stimulus,52,52.0,5.0,23972.0,-6.850454178129401,9.637402205993563,11,10.1,1300,0.42766390321776154
response,200,200.0,5.0,24810.0,-6.850454178129401,6.080002919850244,11,10.1,1300,0.42766390321776154
feedback,10,10.0,5.0,25672.0,-6.850454178129401,8.118645438718392,11,10.1,1300,0.42766390321776154
fixation,TRIALID 6,0.006,6.0,26570.0,-6.850454178129401,4.088491479251247,11,10.1,1300,0.42766390321776154
cue,91,91.0,6.0,27156.0,-6.850454178129401,8.312853869761815,11,10.1,1300,0.42766390321776154
stimulus,52,52.0,6.0,28672.0,-6.850454178129401,8.65289251335018,11,10.1,1300,0.42766390321776154
response,210,210.0,6.0,29268.0,-6.850454178129401,5.552515256709179,11,10.1,1300,0.42766390321776154
feedback,10,10.0,6.0,30272.0,-6.850454178129401,9.886846121946308,11,10.1,1300,0.42766390321776154
fixation,TRIALID 7,0.007,7.0,31282.0,-6.850454178129401,4.6111090177347185,11,10.1,1300,0.42766390321776154
cue,91,91.0,7.0,31806.0,-6.850454178129401,8.50830208960963,11,10.1,1300,0.42766390321776154
stimulus,51,51.0,7.0,33322.0,-6.850454178129401,9.933378397325132,11,10.1,1300,0.42766390321776154
response,200,200.0,7.0,34252.0,-6.850454178129401,7.885430643585868,11,10.1,1300,0.42766390321776154
feedback,10,10.0,7.0,35240.0,-6.850454178129401,7.577187028597727,11,10.1,1300,0.42766390321776154
fixation,TRIALID 8,0.008,8.0,36006.0,-6.850454178129401,6.932054053579577,11,10.1,1300,0.42766390321776154
cue,92,92.0,8.0,37006.0,-6.850454178129401,9.611200002328658,11,10.1,1300,0.42766390321776154
stimulus,53,53.0,8.0,38522.0,-6.850454178129401,8.584513494124616,11,10.1,1300,0.42766390321776154
response,200,200.0,8.0,39212.0,-6.850454178129401,6.055784448420883,11,10.1,1300,0.42766390321776154
feedback,10,10.0,8.0,40190.0,-6.850454178129401,9.255868508197375,11,10.1,1300,0.42766390321776154
fixation,TRIALID 9,0.009,9.0,41126.0,-6.850454178129401,4.999153522333329,11,10.1,1300,0.42766390321776154
cue,92,92.0,9.0,41822.0,-6.850454178129401,9.014862045743586,11,10.1,1300,0.42766390321776154
stimulus,52,52.0,9.0,43340.0,-6.850454178129401,9.35504137758352,11,10.1,1300,0.42766390321776154
response,210,210.0,9.0,44054.0,-6.850454178129401,5.859294150581014,11,10.1,1300,0.42766390321776154
feedback,10,10.0,9.0,44972.0,-6.850454178129401,9.138227425736565,11,10.1,1300,0.42766390321776154
fixation,TRIALID 10,0.01,10.0,45942.0,-6.850454178129401,5.31635328132351,11,10.1,1300,0.42766390321776154
cue,94,94.0,10.0,46606.0,-6.850454178129401,8.275639469186167,11,10.1,1300,0.42766390321776154
stimulus,51,51.0,10.0,48122.0,-6.850454178129401,11.907616305346114,11,10.1,1300,0.42766390321776154
feedback,10,10.0,10.0,49956.0,-6.850454178129401,10.55973670783805,11,10.1,1300,0.42766390321776154
fixation,TRIALID 11,0.011,11.0,50724.0,-6.850454178129401,2.889200795630682,11,10.1,1300,0.42766390321776154
cue,92,92.0,11.0,51456.0,-6.850454178129401,9.186854725374454,11,10.1,1300,0.42766390321776154
stimulus,51,51.0,11.0,52972.0,-6.850454178129401,11.835233244827322,11,10.1,1300,0.42766390321776154
feedback,110,110.0,11.0,54806.0,-6.850454178129401,10.406450328890978,11,10.1,1300,0.42766390321776154
fixation,TRIALID 12,0.012,12.0,55574.0,-6.850454178129401,4.0458773171603015,11,10.1,1300,0.42766390321776154
cue,91,91.0,12.0,56356.0,-6.850454178129401,9.487217540738355,11,10.1,1300,0.42766390321776154
stimulus,52,52.0,12.0,57872.0,-6.850454178129401,9.19124027285774,11,10.1,1300,0.42766390321776154
response,200,200.0,12.0,58744.0,-6.850454178129401,7.368174558626113,11,10.1,1300,0.42766390321776154
feedback,10,10.0,12.0,59706.0,-6.850454178129401,8.84839318592808,11,10.1,1300,0.42766390321776154
fixation,TRIALID 13,0.013,13.0,60484.0,-6.850454178129401,2.3880939762589897,11,10.1,1300,0.42766390321776154
cue,92,92.0,13.0,61090.0,-6.850454178129401,9.440979258654897,11,10.1,1300,0.42766390321776154
stimulus,52,52.0,13.0,62606.0,-6.850454178129401,8.993842328879003,11,10.1,1300,0.42766390321776154
response,210,210.0,13.0,63292.0,-6.850454178129401,5.2638651699493035,11,10.1,1300,0.42766390321776154
feedback,10,10.0,13.0,64290.0,-6.850454178129401,9.055623533074625,11,10.1,1300,0.42766390321776154
fixation,TRIALID 14,0.014,14.0,65218.0,-6.850454178129401,5.439195002236126,11,10.1,1300,0.42766390321776154
cue,91,91.0,14.0,65990.0,-6.850454178129401,8.22070461170336,11,10.1,1300,0.42766390321776154
stimulus,52,52.0,14.0,67506.0,-6.850454178129401,9.439604439024277,11,10.1,1300,0.42766390321776154
response,210,210.0,14.0,68428.0,-6.850454178129401,7.905996346169862,11,10.1,1300,0.42766390321776154
feedback,10,10.0,14.0,69424.0,-6.850454178129401,8.153470538945495,11,10.1,1300,0.42766390321776154
fixation,TRIALID 15,0.015,15.0,70190.0,-6.850454178129401,6.0964407627172665,11,10.1,1300,0.42766390321776154
cue,91,91.0,15.0,71174.0,-6.850454178129401,8.01190944727141,11,10.1,1300,0.42766390321776154
stimulus,52,52.0,15.0,72690.0,-6.850454178129401,8.215365667984292,11,10.1,1300,0.42766390321776154
response,210,210.0,15.0,73274.0,-6.850454178129401,4.634647836761172,11,10.1,1300,0.42766390321776154
feedback,10,10.0,15.0,74240.0,-6.850454178129401,8.875465370114185,11,10.1,1300,0.42766390321776154
fixation,TRIALID 16,0.016,16.0,75298.0,-6.850454178129401,6.224927779771962,11,10.1,1300,0.42766390321776154
cue,92,92.0,16.0,76040.0,-6.850454178129401,7.758709453233834,11,10.1,1300,0.42766390321776154
stimulus,51,51.0,16.0,77556.0,-6.850454178129401,11.27543738055671,11,10.1,1300,0.42766390321776154
feedback,10,10.0,16.0,79390.0,-6.850454178129401,10.783436240439691,11,10.1,1300,0.42766390321776154
fixation,TRIALID 17,0.017,17.0,80158.0,-6.850454178129401,0.8057798078503032,11,10.1,1300,0.42766390321776154
cue,93,93.0,17.0,80706.0,-6.850454178129401,8.948282631451065,11,10.1,1300,0.42766390321776154
stimulus,52,52.0,17.0,82224.0,-6.850454178129401,8.543142878744263,11,10.1,1300,0.42766390321776154
response,210,210.0,17.0,82900.0,-6.850454178129401,5.827973908723988,11,10.1,1300,0.42766390321776154
feedback,20,20.0,17.0,83890.0,-6.850454178129401,9.023011491470923,11,10.1,1300,0.42766390321776154
fixation,TRIALID 18,0.018,18.0,84832.0,-6.850454178129401,4.006509902444384,11,10.1,1300,0.42766390321776154
cue,92,92.0,18.0,85440.0,-6.850454178129401,8.61843490857636,11,10.1,1300,0.42766390321776154
stimulus,52,52.0,18.0,86958.0,-6.850454178129401,8.877590336763415,11,10.1,1300,0.42766390321776154
response,210,210.0,18.0,87564.0,-6.850454178129401,4.499428941683434,11,10.1,1300,0.42766390321776154
feedback,10,10.0,18.0,88540.0,-6.850454178129401,8.098021061382404,11,10.1,1300,0.42766390321776154
fixation,TRIALID 19,0.019,19.0,89564.0,-6.850454178129401,6.270582444469319,11,10.1,1300,0.42766390321776154
cue,91,91.0,19.0,90406.0,-6.850454178129401,7.288211710601976,11,10.1,1300,0.42766390321776154
stimulus,53,53.0,19.0,91924.0,-6.850454178129401,9.14686503796442,11,10.1,1300,0.42766390321776154
response,200,200.0,19.0,92920.0,-6.850454178129401,7.319564137612583,11,10.1,1300,0.42766390321776154
