event,code,ttl,trial,event_onset,pupil_baseline,pupil_response,subject,npar,tmax,r
fixation,TRIALID 1,0.001,1.0,1041.0,-5.727842460260517,6.600420537166819,58,10.1,1300,0.4732800675113982
cue,91,91.0,1.0,1771.0,-5.727842460260517,4.008448989468583,58,10.1,1300,0.4732800675113982
stimulus,51,51.0,1.0,3304.0,-5.727842460260517,6.554582461464702,58,10.1,1300,0.4732800675113982
response,210,210.0,1.0,3915.0,-5.727842460260517,4.0211312786448286,58,10.1,1300,0.4732800675113982
feedback,10,10.0,1.0,4885.0,-5.727842460260517,7.613990141816049,58,10.1,1300,0.4732800675113982
fixation,TRIALID 2,0.002,2.0,5955.0,-5.727842460260517,4.815460471445986,58,10.1,1300,0.4732800675113982
cue,93,93.0,2.0,6721.0,-5.727842460260517,4.595749164980049,58,10.1,1300,0.4732800675113982
stimulus,53,53.0,2.0,8237.0,-5.727842460260517,6.1418502714566525,58,10.1,1300,0.4732800675113982
response,210,210.0,2.0,8799.0,-5.727842460260517,3.3136713160853026,58,10.1,1300,0.4732800675113982
feedback,20,20.0,2.0,9703.0,-5.727842460260517,7.028687784761411,58,10.1,1300,0.4732800675113982
fixation,TRIALID 3,0.003,3.0,10858.0,-5.727842460260517,5.985936418870521,58,10.1,1300,0.4732800675113982
cue,91,91.0,3.0,11837.0,-5.727842460260517,5.739399921013734,58,10.1,1300,0.4732800675113982
stimulus,52,52.0,3.0,13353.0,-5.727842460260517,6.808196524429628,58,10.1,1300,0.4732800675113982
response,210,210.0,3.0,13874.0,-5.727842460260517,2.531139001042526,58,10.1,1300,0.4732800675113982
feedback,20,20.0,3.0,14821.0,-5.727842460260517,6.91469199782575,58,10.1,1300,0.4732800675113982
fixation,TRIALID 4,0.004,4.0,15958.0,-5.727842460260517,6.042714403718128,58,10.1,1300,0.4732800675113982
cue,93,93.0,4.0,16937.0,-5.727842460260517,5.7686372948568385,58,10.1,1300,0.4732800675113982
