event,code,ttl,trial,event_onset,pupil_baseline,pupil_response,subject,npar,tmax,r
fixation,TRIALID 1,0.001,1.0,1039.0,-4.486338270146627,6.98492506220752,49,10.1,1300,0.5745084181142013
cue,93,93.0,1.0,2036.0,-4.486338270146627,6.1196208510436465,49,10.1,1300,0.5745084181142013
stimulus,52,52.0,1.0,3553.0,-4.486338270146627,6.233342677910399,49,10.1,1300,0.5745084181142013
response,210,210.0,1.0,4042.0,-4.486338270146627,2.692773780733096,49,10.1,1300,0.5745084181142013
feedback,20,20.0,1.0,5037.0,-4.486338270146627,7.102286966198811,49,10.1,1300,0.5745084181142013
fixation,TRIALID 2,0.002,2.0,6160.0,-4.486338270146627,4.566134295679355,49,10.1,1300,0.5745084181142013
cue,94,94.0,2.0,7020.0,-4.486338270146627,5.886787012041908,49,10.1,1300,0.5745084181142013
stimulus,51,51.0,2.0,8536.0,-4.486338270146627,6.984098749171168,49,10.1,1300,0.5745084181142013
response,210,210.0,2.0,9475.0,-4.486338270146627,5.801557039843207,49,10.1,1300,0.5745084181142013
feedback,10,10.0,2.0,10487.0,-4.486338270146627,5.947945885359497,49,10.1,1300,0.5745084181142013
fixation,TRIALID 3,0.003,3.0,11259.0,-4.486338270146627,2.900159174595532,49,10.1,1300,0.5745084181142013
cue,93,93.0,3.0,12086.0,-4.486338270146627,6.279713957579487,49,10.1,1300,0.5745084181142013
stimulus,53,53.0,3.0,13603.0,-4.486338270146627,6.188497260114213,49,10.1,1300,0.5745084181142013
response,210,210.0,3.0,14262.0,-4.486338270146627,4.093629066705815,49,10.1,1300,0.5745084181142013
feedback,20,20.0,3.0,15271.0,-4.486338270146627,6.550628754596015,49,10.1,1300,0.5745084181142013
fixation,TRIALID 4,0.004,4.0,16216.0,-4.486338270146627,3.6694833580798245,49,10.1,1300,0.5745084181142013
cue,92,92.0,4.0,16918.0,-4.486338270146627,6.30337171584462,49,10.1,1300,0.5745084181142013
stimulus,51,51.0,4.0,18437.0,-4.486338270146627,6.7668478437214405,49,10.1,1300,0.5745084181142013
response,210,210.0,4.0,19255.0,-4.486338270146627,5.379508161751317,49,10.1,1300,0.5745084181142013
feedback,10,10.0,4.0,20303.0,-4.486338270146627,5.769797753109076,49,10.1,1300,0.5745084181142013
fixation,TRIALID 5,0.005,5.0,21071.0,-4.486338270146627,3.282030695058569,49,10.1,1300,0.5745084181142013
cue,92,92.0,5.0,21985.0,-4.486338270146627,6.526937108868604,49,10.1,1300,0.5745084181142013
stimulus,53,53.0,5.0,23504.0,-4.486338270146627,6.466613859524827,49,10.1,1300,0.5745084181142013
response,210,210.0,5.0,24209.0,-4.486338270146627,4.066204779263456,49,10.1,1300,0.5745084181142013
feedback,10,10.0,5.0,25203.0,-4.486338270146627,6.090919106957179,49,10.1,1300,0.5745084181142013
fixation,TRIALID 6,0.006,6.0,26111.0,-4.486338270146627,4.690920832410342,49,10.1,1300,0.5745084181142013
cue,91,91.0,6.0,27004.0,-4.486338270146627,6.8716377380309925,49,10.1,1300,0.5745084181142013
stimulus,52,52.0,6.0,28520.0,-4.486338270146627,6.267036182087153,49,10.1,1300,0.5745084181142013
response,210,210.0,6.0,29002.0,-4.486338270146627,2.7706807705874983,49,10.1,1300,0.5745084181142013
feedback,10,10.0,6.0,30004.0,-4.486338270146627,6.813087517977001,49,10.1,1300,0.5745084181142013
fixation,TRIALID 7,0.007,7.0,31126.0,-4.486338270146627,4.185952126183721,49,10.1,1300,0.5745084181142013
cue,94,94.0,7.0,31887.0,-4.486338270146627,6.091783656925647,49,10.1,1300,0.5745084181142013
stimulus,52,52.0,7.0,33404.0,-4.486338270146627,8.653692879357786,49,10.1,1300,0.5745084181142013
feedback,10,10.0,7.0,35237.0,-4.486338270146627,7.4589456015890105,49,10.1,1300,0.5745084181142013
fixation,TRIALID 8,0.008,8.0,36004.0,-4.486338270146627,1.147567575069158,49,10.1,1300,0.5745084181142013
cue,92,92.0,8.0,36554.0,-4.486338270146627,6.510251453129244,49,10.1,1300,0.5745084181142013
stimulus,52,52.0,8.0,38071.0,-4.486338270146627,6.218496292308001,49,10.1,1300,0.5745084181142013
response,200,200.0,8.0,38540.0,-4.486338270146627,2.1637023315404598,49,10.1,1300,0.5745084181142013
feedback,10,10.0,8.0,39538.0,-4.486338270146627,6.623373061747682,49,10.1,1300,0.5745084181142013
fixation,TRIALID 9,0.009,9.0,40670.0,-4.486338270146627,4.382788599631294,49,10.1,1300,0.5745084181142013
cue,92,92.0,9.0,41552.0,-4.486338270146627,6.21908685610586,49,10.1,1300,0.5745084181142013
