event,code,ttl,trial,event_onset,pupil_baseline,pupil_response,subject,npar,tmax,r
fixation,TRIALID 1,0.001,1.0,1058.0,-4.9624748889556844,8.18118773893891,61,10.1,1300,0.5618355765207624
cue,94,94.0,1.0,2071.0,-4.9624748889556844,7.480752752585827,61,10.1,1300,0.5618355765207624
stimulus,51,51.0,1.0,3590.0,-4.9624748889556844,7.618807313995274,61,10.1,1300,0.5618355765207624
response,210,210.0,1.0,4363.0,-4.9624748889556844,5.34900536864105,61,10.1,1300,0.5618355765207624
feedback,10,10.0,1.0,5289.0,-4.9624748889556844,7.1199593292374335,61,10.1,1300,0.5618355765207624
fixation,TRIALID 2,0.002,2.0,6222.0,-4.9624748889556844,5.270873646996276,61,10.1,1300,0.5618355765207624
cue,91,91.0,2.0,7041.0,-4.9624748889556844,7.569154131725966,61,10.1,1300,0.5618355765207624
stimulus,53,53.0,2.0,8556.0,-4.9624748889556844,7.406521007005323,61,10.1,1300,0.5618355765207624
response,210,210.0,2.0,9060.0,-4.9624748889556844,3.037389435253003,61,10.1,1300,0.5618355765207624
feedback,10,10.0,2.0,10023.0,-4.9624748889556844,8.346854479782392,61,10.1,1300,0.5618355765207624
fixation,TRIALID 3,0.003,3.0,11204.0,-4.9624748889556844,5.344108006352562,61,10.1,1300,0.5618355765207624
cue,91,91.0,3.0,11890.0,-4.9624748889556844,6.461955562476715,61,10.1,1300,0.5618355765207624
stimulus,52,52.0,3.0,13407.0,-4.9624748889556844,7.1902415641981525,61,10.1,1300,0.5618355765207624
response,210,210.0,3.0,14171.0,-4.9624748889556844,4.363634578567563,61,10.1,1300,0.5618355765207624
feedback,10,10.0,3.0,15073.0,-4.9624748889556844,6.449674142547158,61,10.1,1300,0.5618355765207624
fixation,TRIALID 4,0.004,4.0,16007.0,-4.9624748889556844,4.766729876528254,61,10.1,1300,0.5618355765207624
cue,91,91.0,4.0,16840.0,-4.9624748889556844,7.276617139687389,61,10.1,1300,0.5618355765207624
stimulus,53,53.0,4.0,18357.0,-4.9624748889556844,6.901148401103222,61,10.1,1300,0.5618355765207624
response,210,210.0,4.0,18941.0,-4.9624748889556844,3.8876510735857135,61,10.1,1300,0.5618355765207624
feedback,20,20.0,4.0,19907.0,-4.9624748889556844,8.00856304511085,61,10.1,1300,0.5618355765207624
fixation,TRIALID 5,0.005,5.0,20968.0,-4.9624748889556844,4.317914800686551,61,10.1,1300,0.5618355765207624
cue,93,93.0,5.0,21607.0,-4.9624748889556844,6.26545319640309,61,10.1,1300,0.5618355765207624
stimulus,52,52.0,5.0,23124.0,-4.9624748889556844,6.591396690681304,61,10.1,1300,0.5618355765207624
response,200,200.0,5.0,23709.0,-4.9624748889556844,4.166041998211633,61,10.1,1300,0.5618355765207624
feedback,10,10.0,5.0,24657.0,-4.9624748889556844,7.05091648892234,61,10.1,1300,0.5618355765207624
fixation,TRIALID 6,0.006,6.0,25740.0,-4.9624748889556844,6.409692714145976,61,10.1,1300,0.5618355765207624
cue,92,92.0,6.0,26771.0,-4.9624748889556844,7.511383770833121,61,10.1,1300,0.5618355765207624
stimulus,52,52.0,6.0,28290.0,-4.9624748889556844,6.712761168419389,61,10.1,1300,0.5618355765207624
response,210,210.0,6.0,28789.0,-4.9624748889556844,2.873598454326884,61,10.1,1300,0.5618355765207624
feedback,10,10.0,6.0,29740.0,-4.9624748889556844,7.63949858510377,61,10.1,1300,0.5618355765207624
fixation,TRIALID 7,0.007,7.0,30896.0,-4.9624748889556844,4.751675160860666,61,10.1,1300,0.5618355765207624
cue,93,93.0,7.0,31488.0,-4.9624748889556844,6.588285287457311,61,10.1,1300,0.5618355765207624
stimulus,52,52.0,7.0,33007.0,-4.9624748889556844,7.5652040685863975,61,10.1,1300,0.5618355765207624
response,210,210.0,7.0,33426.0,-4.9624748889556844,1.8415371933479041,61,10.1,1300,0.5618355765207624
feedback,20,20.0,7.0,34390.0,-4.9624748889556844,8.269939234471378,61,10.1,1300,0.5618355765207624
fixation,TRIALID 8,0.008,8.0,35607.0,-4.9624748889556844,6.045291767301332,61,10.1,1300,0.5618355765207624
cue,93,93.0,8.0,36407.0,-4.9624748889556844,6.515228248592802,61,10.1,1300,0.5618355765207624
stimulus,53,53.0,8.0,37924.0,-4.9624748889556844,7.166114627690082,61,10.1,1300,0.5618355765207624
response,210,210.0,8.0,38504.0,-4.9624748889556844,3.76617053961291,61,10.1,1300,0.5618355765207624
feedback,20,20.0,8.0,39441.0,-4.9624748889556844,7.378978893443838,61,10.1,1300,0.5618355765207624
fixation,TRIALID 9,0.009,9.0,40531.0,-4.9624748889556844,6.396018029669839,61,10.1,1300,0.5618355765207624
cue,93,93.0,9.0,41491.0,-4.9624748889556844,7.696207387564263,61,10.1,1300,0.5618355765207624
stimulus,52,52.0,9.0,43008.0,-4.9624748889556844,7.286322482776816,61,10.1,1300,0.5618355765207624
response,200,200.0,9.0,43530.0,-4.9624748889556844,2.475162704252721,61,10.1,1300,0.5618355765207624
feedback,10,10.0,9.0,44424.0,-4.9624748889556844,7.836262884174408,61,10.1,1300,0.5618355765207624
fixation,TRIALID 10,0.01,10.0,45611.0,-4.9624748889556844,4.383701642313881,61,10.1,1300,0.5618355765207624
cue,92,92.0,10.0,46190.0,-4.9624748889556844,6.147790119382237,61,10.1,1300,0.5618355765207624
stimulus,53,53.0,10.0,47707.0,-4.9624748889556844,6.900210114028434,61,10.1,1300,0.5618355765207624
response,210,210.0,10.0,48377.0,-4.9624748889556844,4.321906285579578,61,10.1,1300,0.5618355765207624
feedback,10,10.0,10.0,49324.0,-4.9624748889556844,7.215918310885174,61,10.1,1300,0.5618355765207624
fixation,TRIALID 11,0.011,11.0,50307.0,-4.9624748889556844,4.916827544715067,61,10.1,1300,0.5618355765207624
cue,91,91.0,11.0,51141.0,-4.9624748889556844,6.626091277863916,61,10.1,1300,0.5618355765207624
stimulus,52,52.0,11.0,52657.0,-4.9624748889556844,6.648442127752703,61,10.1,1300,0.5618355765207624
response,210,210.0,11.0,53297.0,-4.9624748889556844,3.868864883963191,61,10.1,1300,0.5618355765207624
feedback,10,10.0,11.0,54224.0,-4.9624748889556844,7.271807485953632,61,10.1,1300,0.5618355765207624
fixation,TRIALID 12,0.012,12.0,55267.0,-4.9624748889556844,4.2759648014091205,61,10.1,1300,0.5618355765207624
cue,93,93.0,12.0,55907.0,-4.9624748889556844,5.952410902562746,61,10.1,1300,0.5618355765207624
stimulus,51,51.0,12.0,57424.0,-4.9624748889556844,6.302621845195584,61,10.1,1300,0.5618355765207624
response,200,200.0,12.0,58123.0,-4.9624748889556844,3.8018077511000303,61,10.1,1300,0.5618355765207624
feedback,10,10.0,12.0,59041.0,-4.9624748889556844,6.780927129903255,61,10.1,1300,0.5618355765207624
fixation,TRIALID 13,0.013,13.0,60025.0,-4.9624748889556844,3.1905769154110715,61,10.1,1300,0.5618355765207624
cue,92,92.0,13.0,60574.0,-4.9624748889556844,5.72750796706254,61,10.1,1300,0.5618355765207624
stimulus,52,52.0,13.0,62091.0,-4.9624748889556844,6.15686141822841,61,10.1,1300,0.5618355765207624
response,200,200.0,13.0,62687.0,-4.9624748889556844,3.845959932440222,61,10.1,1300,0.5618355765207624
feedback,110,110.0,13.0,63625.0,-4.9624748889556844,6.868990899716439,61,10.1,1300,0.5618355765207624
fixation,TRIALID 14,0.014,14.0,64691.0,-4.9624748889556844,5.537513091248109,61,10.1,1300,0.5618355765207624
cue,94,94.0,14.0,65523.0,-4.9624748889556844,6.835592890479506,61,10.1,1300,0.5618355765207624
stimulus,53,53.0,14.0,67042.0,-4.9624748889556844,6.388964739057665,61,10.1,1300,0.5618355765207624
response,200,200.0,14.0,67637.0,-4.9624748889556844,3.72280470966104,61,10.1,1300,0.5618355765207624
