event,code,ttl,trial,event_onset,pupil_baseline,pupil_response,subject,npar,tmax,r
fixation,TRIALID 1,0.001,1.0,1042.0,-7.144018409157221,8.162082415223654,66,10.1,1300,0.3560935707498856
cue,93,93.0,1.0,1636.0,-7.144018409157221,4.705861654759919,66,10.1,1300,0.3560935707498856
stimulus,53,53.0,1.0,3152.0,-7.144018409157221,8.642613534699164,66,10.1,1300,0.3560935707498856
response,200,200.0,1.0,3808.0,-7.144018409157221,5.8137173469794075,66,10.1,1300,0.3560935707498856
feedback,10,10.0,1.0,4753.0,-7.144018409157221,8.376791756958943,66,10.1,1300,0.3560935707498856
fixation,TRIALID 2,0.002,2.0,5789.0,-7.144018409157221,7.103197605123391,66,10.1,1300,0.3560935707498856
cue,92,92.0,2.0,6686.0,-7.144018409157221,8.692769325023626,66,10.1,1300,0.3560935707498856
stimulus,51,51.0,2.0,8203.0,-7.144018409157221,10.466923977542235,66,10.1,1300,0.3560935707498856
response,210,210.0,2.0,9035.0,-7.144018409157221,6.956815715466764,66,10.1,1300,0.3560935707498856
feedback,10,10.0,2.0,9968.0,-7.144018409157221,8.43911200914118,66,10.1,1300,0.3560935707498856
fixation,TRIALID 3,0.003,3.0,10838.0,-7.144018409157221,6.205427050279835,66,10.1,1300,0.3560935707498856
cue,91,91.0,3.0,11653.0,-7.144018409157221,9.568488190179282,66,10.1,1300,0.3560935707498856
stimulus,52,52.0,3.0,13170.0,-7.144018409157221,10.675320157974793,66,10.1,1300,0.3560935707498856
response,210,210.0,3.0,13567.0,-7.144018409157221,2.097451357433199,66,10.1,1300,0.3560935707498856
feedback,10,10.0,3.0,14503.0,-7.144018409157221,10.139257184277062,66,10.1,1300,0.3560935707498856
fixation,TRIALID 4,0.004,4.0,15777.0,-7.144018409157221,8.787389175129608,66,10.1,1300,0.3560935707498856
cue,92,92.0,4.0,16670.0,-7.144018409157221,9.103363272984431,66,10.1,1300,0.3560935707498856
stimulus,52,52.0,4.0,18187.0,-7.144018409157221,9.354333148071278,66,10.1,1300,0.3560935707498856
response,210,210.0,4.0,18638.0,-7.144018409157221,3.434630669075338,66,10.1,1300,0.3560935707498856
feedback,110,110.0,4.0,19586.0,-7.144018409157221,11.294084802440146,66,10.1,1300,0.3560935707498856
fixation,TRIALID 5,0.005,5.0,20796.0,-7.144018409157221,5.746459402405683,66,10.1,1300,0.3560935707498856
cue,94,94.0,5.0,21320.0,-7.144018409157221,8.288506475459263,66,10.1,1300,0.3560935707498856
stimulus,53,53.0,5.0,22837.0,-7.144018409157221,10.056713722561835,66,10.1,1300,0.3560935707498856
response,210,210.0,5.0,23442.0,-7.144018409157221,5.359946524271337,66,10.1,1300,0.3560935707498856
feedback,110,110.0,5.0,24354.0,-7.144018409157221,9.451972636207008,66,10.1,1300,0.3560935707498856
fixation,TRIALID 6,0.006,6.0,25448.0,-7.144018409157221,8.011718722743305,66,10.1,1300,0.3560935707498856
cue,93,93.0,6.0,26321.0,-7.144018409157221,9.535737586043453,66,10.1,1300,0.3560935707498856
stimulus,52,52.0,6.0,27837.0,-7.144018409157221,10.05332604582369,66,10.1,1300,0.3560935707498856
response,210,210.0,6.0,28239.0,-7.144018409157221,2.063843974962653,66,10.1,1300,0.3560935707498856
feedback,20,20.0,6.0,29187.0,-7.144018409157221,10.021180773534889,66,10.1,1300,0.3560935707498856
fixation,TRIALID 7,0.007,7.0,30440.0,-7.144018409157221,7.0291750488699,66,10.1,1300,0.3560935707498856
cue,92,92.0,7.0,31135.0,-7.144018409157221,7.901168578917029,66,10.1,1300,0.3560935707498856
stimulus,51,51.0,7.0,32654.0,-7.144018409157221,9.459572550134752,66,10.1,1300,0.3560935707498856
response,210,210.0,7.0,33266.0,-7.144018409157221,5.2382016739224495,66,10.1,1300,0.3560935707498856
