type,sample,value,offset,duration,subject
DISPLAY_COORDS,1,"MSG	2830886 DISPLAY_COORDS 0 0 1023 767",,,50
!CAL,1,"MSG	2836808 !CAL ",,,50
!CAL,1,"MSG	2836808 !CAL Calibration points:  ",,,50
!CAL,1,"MSG	2836808 !CAL  3.2, -41.2         0,   -711   ",,,50
!CAL,1,"MSG	2836808 !CAL -11.5, -41.9     -2478,   -711   ",,,50
!CAL,1,"MSG	2836808 !CAL  18.5, -41.6      2478,   -711   ",,,50
!CAL,1,"MSG	2836808 !CAL eye check box: (L,R,T,B)",,,50
!CAL,1,"MSG	2836808 !CAL href cal range: (L,R,T,B)",,,50
!CAL,1,"MSG	2836808 !CAL Cal coeff:(X=a+bx+dxx,Y=f+goaly)",,,50
!CAL,1,"MSG	2836808 !CAL Prerotate (eye, ref : cos, sin:  0.99994  0.011253       1     0",,,50
!CAL,1,"MSG	2836808 !CAL Gains: cx:164.941 lx:172.055 rx:157.826",,,50
!CAL,1,"MSG	2836808 !CAL Gains: cy:369.149 ty:369.149 by:369.149",,,50
!CAL,1,"MSG	2836808 !CAL Resolution (upd) at screen center: X=1.6, Y=0.7",,,50
!CAL,1,"MSG	2836808 !CAL Gain Change Proportion: X: 0.090 Y: 0.000",,,50
!CAL,1,"MSG	2836809 !CAL Gain Ratio (Gy/Gx) = 2.238",,,50
!CAL,1,"MSG	2836809 !CAL Cross-Gain Ratios: X=0.000, Y=0.000 ",,,50
!CAL,1,"MSG	2836809 !CAL PCR gain ratio(x,y) = 2.349, 2.349",,,50
!CAL,1,"MSG	2836809 !CAL CR gain match(x,y) = 1.010, 1.010",,,50
!CAL,1,"MSG	2836809 !CAL Slip rotation correction OFF",,,50
!CAL,1,"MSG	2836812 !CAL CALIBRATION H3 R RIGHT   GOOD ",,,50
!CAL,1,"MSG	2841032 !CAL VALIDATION H3 R RIGHT GOOD ERROR 0.17 avg. 0.29 max  OFFSET 0.09 deg. -4.6,0.0 pix.",,,50
VALIDATE,1,"MSG	2841032 VALIDATE R 4POINT 0 RIGHT  at 512,200  OFFSET 0.04 deg.  -2.0,0.0 pix.",,,50
VALIDATE,1,"MSG	2841032 VALIDATE R 4POINT 1 RIGHT  at 61,200  OFFSET 0.29 deg.  -14.1,0.0 pix.",,,50
VALIDATE,1,"MSG	2841032 VALIDATE R 4POINT 2 RIGHT  at 962,200  OFFSET 0.20 deg.  9.5,0.0 pix.",,,50
!CAL,1,"MSG	3345778 !CAL ",,,50
!CAL,1,"MSG	3345778 !CAL Calibration points:  ",,,50
!CAL,1,"MSG	3345778 !CAL  4.8, -70.3         0,   -711   ",,,50
!CAL,1,"MSG	3345778 !CAL -19.4, -69.5     -2478,   -711   ",,,50
!CAL,1,"MSG	3345778 !CAL  29.1, -71.0      2478,   -711   ",,,50
!CAL,1,"MSG	3345778 !CAL eye check box: (L,R,T,B)",,,50
