type,sample,value,offset,duration,subject
DISPLAY_COORDS,1,"MSG	3869115 DISPLAY_COORDS 0 0 1023 767",,,18
!CAL,1,"MSG	3879208 !CAL ",,,18
!CAL,1,"MSG	3879208 !CAL Calibration points:  ",,,18
!CAL,1,"MSG	3879208 !CAL -8.2, -32.7         0,   -711   ",,,18
!CAL,1,"MSG	3879208 !CAL -21.2, -34.1     -2478,   -711   ",,,18
!CAL,1,"MSG	3879208 !CAL  5.5, -31.2      2478,   -711   ",,,18
!CAL,1,"MSG	3879208 !CAL eye check box: (L,R,T,B)",,,18
!CAL,1,"MSG	3879209 !CAL href cal range: (L,R,T,B)",,,18
!CAL,1,"MSG	3879209 !CAL Cal coeff:(X=a+bx+dxx,Y=f+goaly)",,,18
!CAL,1,"MSG	3879209 !CAL Prerotate (eye, ref : cos, sin:  0.99412  0.10831       1     0",,,18
!CAL,1,"MSG	3879209 !CAL Gains: cx:188.719 lx:197.578 rx:179.884",,,18
!CAL,1,"MSG	3879209 !CAL Gains: cy:411.084 ty:411.084 by:411.082",,,18
!CAL,1,"MSG	3879209 !CAL Resolution (upd) at screen center: X=1.4, Y=0.6",,,18
!CAL,1,"MSG	3879209 !CAL Gain Change Proportion: X: 0.098 Y: 0.000",,,18
!CAL,1,"MSG	3879209 !CAL Gain Ratio (Gy/Gx) = 2.178",,,18
!CAL,1,"MSG	3879209 !CAL Cross-Gain Ratios: X=0.000, Y=0.000 ",,,18
!CAL,1,"MSG	3879209 !CAL PCR gain ratio(x,y) = 2.339, 2.339",,,18
!CAL,1,"MSG	3879209 !CAL CR gain match(x,y) = 1.010, 1.010",,,18
!CAL,1,"MSG	3879209 !CAL Slip rotation correction OFF",,,18
!CAL,1,"MSG	3879214 !CAL CALIBRATION H3 R RIGHT   GOOD ",,,18
!CAL,1,"MSG	3885251 !CAL VALIDATION H3 R RIGHT GOOD ERROR 0.22 avg. 0.23 max  OFFSET 0.07 deg. -3.4,0.0 pix.",,,18
VALIDATE,1,"MSG	3885251 VALIDATE R 4POINT 0 RIGHT  at 512,200  OFFSET 0.22 deg.  -10.8,0.0 pix.",,,18
VALIDATE,1,"MSG	3885251 VALIDATE R 4POINT 1 RIGHT  at 61,200  OFFSET 0.23 deg.  11.0,0.0 pix.",,,18
VALIDATE,1,"MSG	3885251 VALIDATE R 4POINT 2 RIGHT  at 962,200  OFFSET 0.22 deg.  -10.4,0.0 pix.",,,18
!CAL,1,"MSG	4377753 !CAL ",,,18
!CAL,1,"MSG	4377753 !CAL Calibration points:  ",,,18
!CAL,1,"MSG	4377753 !CAL -8.0, -34.1         0,   -711   ",,,18
!CAL,1,"MSG	4377753 !CAL -22.3, -35.6     -2478,   -711   ",,,18
!CAL,1,"MSG	4377753 !CAL  6.4, -32.8      2478,   -711   ",,,18
!CAL,1,"MSG	4377753 !CAL eye check box: (L,R,T,B)",,,18
!CAL,1,"MSG	4377753 !CAL href cal range: (L,R,T,B)",,,18
!CAL,1,"MSG	4377753 !CAL Cal coeff:(X=a+bx+dxx,Y=f+goaly)",,,18
!CAL,1,"MSG	4377754 !CAL Prerotate (eye, ref : cos, sin:  0.99518  0.098082       1     0",,,18
!CAL,1,"MSG	4377754 !CAL Gains: cx:174.992 lx:176.661 rx:173.324",,,18
!CAL,1,"MSG	4377754 !CAL Gains: cy:382.601 ty:382.602 by:382.601",,,18
!CAL,1,"MSG	4377754 !CAL Resolution (upd) at screen center: X=1.5, Y=0.7",,,18
!CAL,1,"MSG	4377754 !CAL Gain Change Proportion: X: 0.019 Y: 0.000",,,18
!CAL,1,"MSG	4377754 !CAL Gain Ratio (Gy/Gx) = 2.186",,,18
!CAL,1,"MSG	4377754 !CAL Cross-Gain Ratios: X=0.000, Y=0.000 ",,,18
!CAL,1,"MSG	4377754 !CAL PCR gain ratio(x,y) = 2.450, 2.450",,,18
!CAL,1,"MSG	4377754 !CAL CR gain match(x,y) = 1.010, 1.010",,,18
!CAL,1,"MSG	4377754 !CAL Slip rotation correction OFF",,,18
!CAL,1,"MSG	4377759 !CAL CALIBRATION H3 R RIGHT   GOOD ",,,18
!CAL,1,"MSG	4382756 !CAL VALIDATION H3 R RIGHT GOOD ERROR 0.30 avg. 0.40 max  OFFSET 0.30 deg. -14.6,0.0 pix.",,,18
VALIDATE,1,"MSG	4382756 VALIDATE R 4POINT 0 RIGHT  at 512,200  OFFSET 0.40 deg.  -19.4,0.0 pix.",,,18
VALIDATE,1,"MSG	4382756 VALIDATE R 4POINT 1 RIGHT  at 61,200  OFFSET 0.13 deg.  -6.3,0.0 pix.",,,18
VALIDATE,1,"MSG	4382756 VALIDATE R 4POINT 2 RIGHT  at 962,200  OFFSET 0.08 deg.  -3.6,0.0 pix.",,,18
RECCFG,1,"MSG	4384580 RECCFG CR 1000 2 1 R",,,18
ELCLCFG,1,"MSG	4384580 ELCLCFG MTABLE",,,18
GAZE_COORDS,1,"MSG	4384580 GAZE_COORDS 0.00 0.00 1023.00 767.00",,,18
THRESHOLDS,1,"MSG	4384580 THRESHOLDS R 46 196",,,18
ELCL_PROC,1,"MSG	4384580 ELCL_PROC ELLIPSE  (5)",,,18
ELCL_EFIT_PARAMS,1,"MSG	4384580 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30",,,18
!MODE,1,"MSG	4384581 !MODE RECORD CR 1000 2 1 R",,,18
TRIALID,1042,"MSG	4385622 TRIALID 1",,,18
92,1655,"MSG	4386235 92",,,18
53,3171,"MSG	4387751 53",,,18
210,3651,"MSG	4388231 210",,,18
10,4588,"MSG	4389168 10",,,18
TRIAL_RESULT,5827,"MSG	4390407 TRIAL_RESULT 0",,,18
TRIALID,5827,"MSG	4390407 TRIALID 2",,,18
91,6355,"MSG	4390935 91",,,18
51,7871,"MSG	4392451 51",,,18
210,8418,"MSG	4392998 210",,,18
20,9354,"MSG	4393934 20",,,18
TRIAL_RESULT,10491,"MSG	4395071 TRIAL_RESULT 0",,,18
TRIALID,10491,"MSG	4395071 TRIALID 3",,,18
94,11138,"MSG	4395718 94",,,18
52,12654,"MSG	4397234 52",,,18
210,13206,"MSG	4397786 210",,,18
110,14088,"MSG	4398668 110",,,18
TRIAL_RESULT,15251,"MSG	4399831 TRIAL_RESULT 0",,,18
TRIALID,15251,"MSG	4399831 TRIALID 4",,,18
91,16071,"MSG	4400651 91",,,18
51,17588,"MSG	4402168 51",,,18
20,19421,"MSG	4404001 20",,,18
TRIAL_RESULT,20188,"MSG	4404768 TRIAL_RESULT 0",,,18
TRIALID,20188,"MSG	4404768 TRIALID 5",,,18
91,21155,"MSG	4405735 91",,,18
52,22671,"MSG	4407251 52",,,18
210,23309,"MSG	4407889 210",,,18
20,24188,"MSG	4408768 20",,,18
TRIAL_RESULT,25268,"MSG	4409848 TRIAL_RESULT 0",,,18
TRIALID,25269,"MSG	4409849 TRIALID 6",,,18
91,26188,"MSG	4410768 91",,,18
52,27705,"MSG	4412285 52",,,18
210,28114,"MSG	4412694 210",,,18
10,29021,"MSG	4413601 10",,,18
TRIAL_RESULT,30314,"MSG	4414894 TRIAL_RESULT 0",,,18
TRIALID,30314,"MSG	4414894 TRIALID 7",,,18
92,31072,"MSG	4415652 92",,,18
52,32588,"MSG	4417168 52",,,18
210,33297,"MSG	4417877 210",,,18
10,34221,"MSG	4418801 10",,,18
TRIAL_RESULT,35197,"MSG	4419777 TRIAL_RESULT 0",,,18
TRIALID,35198,"MSG	4419778 TRIALID 8",,,18
93,35855,"MSG	4420435 93",,,18
53,37372,"MSG	4421952 53",,,18
210,37829,"MSG	4422409 210",,,18
20,38738,"MSG	4423318 20",,,18
TRIAL_RESULT,39973,"MSG	4424553 TRIAL_RESULT 0",,,18
TRIALID,39974,"MSG	4424554 TRIALID 9",,,18
91,40572,"MSG	4425152 91",,,18
52,42088,"MSG	4426668 52",,,18
210,42654,"MSG	4427234 210",,,18
10,43555,"MSG	4428135 10",,,18
TRIAL_RESULT,44686,"MSG	4429266 TRIAL_RESULT 0",,,18
TRIALID,44687,"MSG	4429267 TRIALID 10",,,18
91,45289,"MSG	4429869 91",,,18
53,46805,"MSG	4431385 53",,,18
210,47298,"MSG	4431878 210",,,18
