type,sample,value,offset,duration,subject
DISPLAY_COORDS,1,"MSG	2508257 DISPLAY_COORDS 0 0 1023 767",,,57
!CAL,1,"MSG	3001469 !CAL ",,,57
!CAL,1,"MSG	3001469 !CAL Calibration points:  ",,,57
!CAL,1,"MSG	3001469 !CAL -7.5, -45.6         0,   -711   ",,,57
!CAL,1,"MSG	3001469 !CAL -20.3, -44.6     -2478,   -711   ",,,57
!CAL,1,"MSG	3001469 !CAL  6.4, -46.8      2478,   -711   ",,,57
!CAL,1,"MSG	3001469 !CAL eye check box: (L,R,T,B)",,,57
!CAL,1,"MSG	3001469 !CAL href cal range: (L,R,T,B)",,,57
!CAL,1,"MSG	3001470 !CAL Cal coeff:(X=a+bx+dxx,Y=f+goaly)",,,57
!CAL,1,"MSG	3001470 !CAL Prerotate (eye, ref : cos, sin:  0.9965 -0.083613       1     0",,,57
!CAL,1,"MSG	3001470 !CAL Gains: cx:187.145 lx:206.551 rx:167.812",,,57
!CAL,1,"MSG	3001470 !CAL Gains: cy:412.915 ty:412.914 by:412.915",,,57
!CAL,1,"MSG	3001470 !CAL Resolution (upd) at screen center: X=1.4, Y=0.6",,,57
!CAL,1,"MSG	3001470 !CAL Gain Change Proportion: X: 0.231 Y: 0.000",,,57
!CAL,1,"MSG	3001470 !CAL Gain Ratio (Gy/Gx) = 2.206",,,57
!CAL,1,"MSG	3001470 !CAL Cross-Gain Ratios: X=0.000, Y=0.000 ",,,57
!CAL,1,"MSG	3001470 !CAL PCR gain ratio(x,y) = 2.449, 2.449",,,57
!CAL,1,"MSG	3001470 !CAL CR gain match(x,y) = 1.010, 1.010",,,57
!CAL,1,"MSG	3001470 !CAL Slip rotation correction OFF",,,57
!CAL,1,"MSG	3001474 !CAL CALIBRATION H3 R RIGHT   GOOD ",,,57
!CAL,1,"MSG	3006349 !CAL VALIDATION H3 R RIGHT GOOD ERROR 0.11 avg. 0.25 max  OFFSET 0.01 deg. -0.4,0.0 pix.",,,57
VALIDATE,1,"MSG	3006349 VALIDATE R 4POINT 0 RIGHT  at 512,200  OFFSET 0.09 deg.  -4.3,0.0 pix.",,,57
VALIDATE,1,"MSG	3006349 VALIDATE R 4POINT 1 RIGHT  at 61,200  OFFSET 0.25 deg.  12.0,0.0 pix.",,,57
VALIDATE,1,"MSG	3006349 VALIDATE R 4POINT 2 RIGHT  at 962,200  OFFSET 0.06 deg.  3.0,0.0 pix.",,,57
RECCFG,1,"MSG	3012330 RECCFG CR 1000 2 1 R",,,57
ELCLCFG,1,"MSG	3012330 ELCLCFG MTABLE",,,57
GAZE_COORDS,1,"MSG	3012330 GAZE_COORDS 0.00 0.00 1023.00 767.00",,,57
THRESHOLDS,1,"MSG	3012330 THRESHOLDS R 45 124",,,57
ELCL_PROC,1,"MSG	3012330 ELCL_PROC ELLIPSE  (5)",,,57
ELCL_EFIT_PARAMS,1,"MSG	3012330 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30",,,57
!MODE,1,"MSG	3012331 !MODE RECORD CR 1000 2 1 R",,,57
TRIALID,1042,"MSG	3013372 TRIALID 1",,,57
92,2072,"MSG	3014402 92",,,57
51,3604,"MSG	3015934 51",,,57
200,4598,"MSG	3016928 200",,,57
10,5552,"MSG	3017882 10",,,57
TRIAL_RESULT,6324,"MSG	3018654 TRIAL_RESULT 0",,,57
TRIALID,6324,"MSG	3018654 TRIALID 2",,,57
91,7222,"MSG	3019552 91",,,57
53,8738,"MSG	3021068 53",,,57
210,9666,"MSG	3021996 210",,,57
10,10570,"MSG	3022900 10",,,57
TRIAL_RESULT,11349,"MSG	3023679 TRIAL_RESULT 0",,,57
TRIALID,11349,"MSG	3023679 TRIALID 3",,,57
92,12004,"MSG	3024334 92",,,57
52,13520,"MSG	3025850 52",,,57
210,14365,"MSG	3026695 210",,,57
110,15304,"MSG	3027634 110",,,57
TRIAL_RESULT,16123,"MSG	3028453 TRIAL_RESULT 0",,,57
TRIALID,16124,"MSG	3028454 TRIALID 4",,,57
92,16738,"MSG	3029068 92",,,57
53,18254,"MSG	3030584 53",,,57
200,18872,"MSG	3031202 200",,,57
10,19771,"MSG	3032101 10",,,57
TRIAL_RESULT,20867,"MSG	3033197 TRIAL_RESULT 0",,,57
TRIALID,20867,"MSG	3033197 TRIALID 5",,,57
91,21521,"MSG	3033851 91",,,57
52,23038,"MSG	3035368 52",,,57
210,23527,"MSG	3035857 210",,,57
10,24438,"MSG	3036768 10",,,57
TRIAL_RESULT,25637,"MSG	3037967 TRIAL_RESULT 0",,,57
TRIALID,25638,"MSG	3037968 TRIALID 6",,,57
93,26638,"MSG	3038968 93",,,57
52,28154,"MSG	3040484 52",,,57
10,29988,"MSG	3042318 10",,,57
TRIAL_RESULT,30756,"MSG	3043086 TRIAL_RESULT 0",,,57
TRIALID,30757,"MSG	3043087 TRIALID 7",,,57
92,31320,"MSG	3043650 92",,,57
53,32838,"MSG	3045168 53",,,57
210,33549,"MSG	3045879 210",,,57
10,34438,"MSG	3046768 10",,,57
TRIAL_RESULT,35443,"MSG	3047773 TRIAL_RESULT 0",,,57
TRIALID,35443,"MSG	3047773 TRIALID 8",,,57
92,36088,"MSG	3048418 92",,,57
52,37604,"MSG	3049934 52",,,57
210,38395,"MSG	3050725 210",,,57
10,39289,"MSG	3051619 10",,,57
TRIAL_RESULT,40214,"MSG	3052544 TRIAL_RESULT 0",,,57
TRIALID,40214,"MSG	3052544 TRIALID 9",,,57
91,41036,"MSG	3053366 91",,,57
52,42555,"MSG	3054885 52",,,57
10,44389,"MSG	3056719 10",,,57
TRIAL_RESULT,45154,"MSG	3057484 TRIAL_RESULT 0",,,57
TRIALID,45155,"MSG	3057485 TRIALID 10",,,57
92,46106,"MSG	3058436 92",,,57
