type,sample,value,offset,duration,subject
DISPLAY_COORDS,1,"MSG	225068 DISPLAY_COORDS 0 0 1023 767",,,70
!CAL,1,"MSG	260387 !CAL ",,,70
!CAL,1,"MSG	260387 !CAL Calibration points:  ",,,70
!CAL,1,"MSG	260387 !CAL -14.1, -46.6         0,   -711   ",,,70
!CAL,1,"MSG	260387 !CAL -28.8, -46.6     -2478,   -711   ",,,70
!CAL,1,"MSG	260387 !CAL  0.7, -46.9      2478,   -711   ",,,70
!CAL,1,"MSG	260387 !CAL eye check box: (L,R,T,B)",,,70
!CAL,1,"MSG	260387 !CAL href cal range: (L,R,T,B)",,,70
!CAL,1,"MSG	260387 !CAL Cal coeff:(X=a+bx+dxx,Y=f+goaly)",,,70
!CAL,1,"MSG	260387 !CAL Prerotate (eye, ref : cos, sin:  0.99996 -0.0085791       1     0",,,70
!CAL,1,"MSG	260387 !CAL Gains: cx:167.688 lx:171.078 rx:164.298",,,70
!CAL,1,"MSG	260387 !CAL Gains: cy:375.110 ty:375.109 by:375.109",,,70
!CAL,1,"MSG	260387 !CAL Resolution (upd) at screen center: X=1.6, Y=0.7",,,70
!CAL,1,"MSG	260388 !CAL Gain Change Proportion: X: 0.041 Y: 0.000",,,70
!CAL,1,"MSG	260388 !CAL Gain Ratio (Gy/Gx) = 2.237",,,70
!CAL,1,"MSG	260388 !CAL Cross-Gain Ratios: X=0.000, Y=0.000 ",,,70
!CAL,1,"MSG	260388 !CAL PCR gain ratio(x,y) = 2.928, 2.928",,,70
!CAL,1,"MSG	260388 !CAL CR gain match(x,y) = 1.010, 1.010",,,70
!CAL,1,"MSG	260388 !CAL Slip rotation correction OFF",,,70
!CAL,1,"MSG	260391 !CAL CALIBRATION H3 L LEFT    GOOD ",,,70
!CAL,1,"MSG	268592 !CAL VALIDATION H3 L LEFT  GOOD ERROR 0.23 avg. 0.45 max  OFFSET 0.03 deg. 1.6,0.0 pix.",,,70
VALIDATE,1,"MSG	268592 VALIDATE L POINT 0  LEFT  at 512,200  OFFSET 0.02 deg.  -1.1,0.0 pix.",,,70
VALIDATE,1,"MSG	268592 VALIDATE L POINT 1  LEFT  at 61,200  OFFSET 0.33 deg.  15.9,0.0 pix.",,,70
VALIDATE,1,"MSG	268593 VALIDATE L POINT 2  LEFT  at 962,200  OFFSET 0.45 deg.  -21.7,0.0 pix.",,,70
!CAL,1,"MSG	695507 !CAL ",,,70
!CAL,1,"MSG	695507 !CAL Calibration points:  ",,,70
!CAL,1,"MSG	695507 !CAL -12.1, -41.1         0,   -711   ",,,70
!CAL,1,"MSG	695507 !CAL -25.7, -41.8     -2478,   -711   ",,,70
!CAL,1,"MSG	695507 !CAL  1.4, -41.4      2478,   -711   ",,,70
!CAL,1,"MSG	695507 !CAL eye check box: (L,R,T,B)",,,70
!CAL,1,"MSG	695507 !CAL href cal range: (L,R,T,B)",,,70
!CAL,1,"MSG	695507 !CAL Cal coeff:(X=a+bx+dxx,Y=f+goaly)",,,70
!CAL,1,"MSG	695507 !CAL Prerotate (eye, ref : cos, sin:  0.99988  0.015533       1     0",,,70
!CAL,1,"MSG	695508 !CAL Gains: cx:183.109 lx:181.963 rx:184.255",,,70
!CAL,1,"MSG	695508 !CAL Gains: cy:409.127 ty:409.129 by:409.127",,,70
!CAL,1,"MSG	695508 !CAL Resolution (upd) at screen center: X=1.4, Y=0.6",,,70
!CAL,1,"MSG	695508 !CAL Gain Change Proportion: X: 0.013 Y: 0.000",,,70
!CAL,1,"MSG	695508 !CAL Gain Ratio (Gy/Gx) = 2.234",,,70
!CAL,1,"MSG	695508 !CAL Cross-Gain Ratios: X=0.000, Y=0.000 ",,,70
!CAL,1,"MSG	695508 !CAL PCR gain ratio(x,y) = 2.676, 2.676",,,70
!CAL,1,"MSG	695508 !CAL CR gain match(x,y) = 1.010, 1.010",,,70
!CAL,1,"MSG	695508 !CAL Slip rotation correction OFF",,,70
!CAL,1,"MSG	695512 !CAL CALIBRATION H3 R RIGHT   GOOD ",,,70
!CAL,1,"MSG	701092 !CAL VALIDATION H3 R RIGHT GOOD ERROR 0.10 avg. 0.19 max  OFFSET 0.03 deg. 1.6,0.0 pix.",,,70
VALIDATE,1,"MSG	701092 VALIDATE R 4POINT 0 RIGHT  at 512,200  OFFSET 0.06 deg.  3.1,0.0 pix.",,,70
VALIDATE,1,"MSG	701093 VALIDATE R 4POINT 1 RIGHT  at 61,200  OFFSET 0.13 deg.  6.2,0.0 pix.",,,70
VALIDATE,1,"MSG	701093 VALIDATE R 4POINT 2 RIGHT  at 962,200  OFFSET 0.19 deg.  -9.1,0.0 pix.",,,70
RECCFG,1,"MSG	710182 RECCFG CR 1000 2 1 R",,,70
ELCLCFG,1,"MSG	710182 ELCLCFG MTABLE",,,70
GAZE_COORDS,1,"MSG	710182 GAZE_COORDS 0.00 0.00 1023.00 767.00",,,70
THRESHOLDS,1,"MSG	710182 THRESHOLDS R 55 185",,,70
ELCL_PROC,1,"MSG	710182 ELCL_PROC ELLIPSE  (5)",,,70
ELCL_EFIT_PARAMS,1,"MSG	710182 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30",,,70
!MODE,1,"MSG	710183 !MODE RECORD CR 1000 2 1 R",,,70
TRIALID,1042,"MSG	711224 TRIALID 1",,,70
91,1875,"MSG	712057 91",,,70
53,3406,"MSG	713588 53",,,70
210,4093,"MSG	714275 210",,,70
20,5041,"MSG	715223 20",,,70
TRIAL_RESULT,6044,"MSG	716226 TRIAL_RESULT 0",,,70
TRIALID,6044,"MSG	716226 TRIALID 2",,,70
92,6775,"MSG	716957 92",,,70
52,8291,"MSG	718473 52",,,70
210,9082,"MSG	719264 210",,,70
110,10007,"MSG	720189 110",,,70
TRIAL_RESULT,10922,"MSG	721104 TRIAL_RESULT 0",,,70
TRIALID,10923,"MSG	721105 TRIALID 3",,,70
94,11841,"MSG	722023 94",,,70
53,13358,"MSG	723540 53",,,70
210,13875,"MSG	724057 210",,,70
110,14791,"MSG	724973 110",,,70
TRIAL_RESULT,15960,"MSG	726142 TRIAL_RESULT 0",,,70
TRIALID,15960,"MSG	726142 TRIALID 4",,,70
94,16642,"MSG	726824 94",,,70
52,18158,"MSG	728340 52",,,70
210,19005,"MSG	729187 210",,,70
10,19941,"MSG	730123 10",,,70
TRIAL_RESULT,20771,"MSG	730953 TRIAL_RESULT 0",,,70
TRIALID,20772,"MSG	730954 TRIALID 5",,,70
94,21375,"MSG	731557 94",,,70
51,22891,"MSG	733073 51",,,70
10,24725,"MSG	734907 10",,,70
TRIAL_RESULT,25492,"MSG	735674 TRIAL_RESULT 0",,,70
TRIALID,25492,"MSG	735674 TRIALID 6",,,70
91,26057,"MSG	736239 91",,,70
52,27575,"MSG	737757 52",,,70
210,28187,"MSG	738369 210",,,70
10,29108,"MSG	739290 10",,,70
TRIAL_RESULT,30189,"MSG	740371 TRIAL_RESULT 0",,,70
TRIALID,30189,"MSG	740371 TRIALID 7",,,70
94,30808,"MSG	740990 94",,,70
53,32325,"MSG	742507 53",,,70
210,32855,"MSG	743037 210",,,70
110,33791,"MSG	743973 110",,,70
TRIAL_RESULT,34928,"MSG	745110 TRIAL_RESULT 0",,,70
TRIALID,34928,"MSG	745110 TRIALID 8",,,70
92,35692,"MSG	745874 92",,,70
51,37208,"MSG	747390 51",,,70
210,37943,"MSG	748125 210",,,70
10,38892,"MSG	749074 10",,,70
TRIAL_RESULT,39816,"MSG	749998 TRIAL_RESULT 0",,,70
TRIALID,39817,"MSG	749999 TRIALID 9",,,70
94,40540,"MSG	750722 94",,,70
53,42059,"MSG	752241 53",,,70
210,42832,"MSG	753014 210",,,70
10,43792,"MSG	753974 10",,,70
TRIAL_RESULT,44671,"MSG	754853 TRIAL_RESULT 0",,,70
TRIALID,44672,"MSG	754854 TRIALID 10",,,70
94,45559,"MSG	755741 94",,,70
52,47076,"MSG	757258 52",,,70
210,47930,"MSG	758112 210",,,70
10,48842,"MSG	759024 10",,,70
TRIAL_RESULT,49687,"MSG	759869 TRIAL_RESULT 0",,,70
TRIALID,49688,"MSG	759870 TRIALID 11",,,70
94,50226,"MSG	760408 94",,,70
51,51742,"MSG	761924 51",,,70
210,52477,"MSG	762659 210",,,70
110,53408,"MSG	763590 110",,,70
TRIAL_RESULT,54344,"MSG	764526 TRIAL_RESULT 0",,,70
TRIALID,54345,"MSG	764527 TRIALID 12",,,70
92,55210,"MSG	765392 92",,,70
51,56725,"MSG	766907 51",,,70
