subid,vers,block,trial,rewlvl,efflvl,congruency,targetresp,distractorresp,rollingefflvl,resp,rt,acc,fast,accrt,isrewarded,ismiss,runavgrrgen,runavgrrcond,zrt,acczrt,rtthreshold,isdisterror,isranderror,congruence,feedback,fcz_resp_theta,fcz_resp_theta_baseline
25,104,1,1,-0.5,-0.5,0,4,NaN,0.7,4,665,1,1,665,1,0,0,0,-0.0886021810886394,-0.0886021810886394,750,0,0,neutral,0.1,518.87731433543,4174.00546746354
25,104,1,2,-0.5,-0.5,-0.5,2,2,0.7,2,450,1,1,450,1,0,0.2,0.2,-1.65070254814951,-1.65070254814951,750,1,0,congruent,0.1,10342.3200506667,975.683280532277
25,104,1,3,-0.5,-0.5,-0.5,1,1,0.7,1,507,1,1,507,1,0,0.4,0.4,-1.23656431130081,-1.23656431130081,750,1,0,congruent,0.1,995.915323757315,6619.95884187909
25,104,1,4,-0.5,-0.5,0,3,NaN,0.7,3,534,1,1,534,1,0,0.6,0.6,-1.04039356753038,-1.04039356753038,750,0,0,neutral,0.1,5980.17775402664,960.911123979745
25,104,1,5,0.5,-0.5,0.5,2,1,0.7,1,570,0,1,NaN,1,0,0.8,NaN,-0.778832575836464,NaN,750,1,0,incongruent,1,5011.97063389077,4494.02934948774
25,104,1,6,-0.5,-0.5,-0.5,4,4,0.7,4,553,1,1,553,0,0,1.2,0.8,-0.902347488580812,-0.902347488580812,750,1,0,congruent,0,2009.47325899312,1756.38561877834
25,104,1,7,-0.5,-0.5,0,3,NaN,0.7,3,978,1,0,978,1,0,1,0.8,2.18552533002788,2.18552533002788,750,0,0,neutral,0.1,8416.13827978226,3445.94038330288
25,104,1,8,-0.5,0.5,-0.5,1,1,0.7,1,645,1,1,645,1,0,1,0,-0.233913843140813,-0.233913843140813,750,1,0,congruent,0.1,1874.33200726012,934.009212051148
25,104,1,9,-0.5,-0.5,0.5,2,3,0.7,2,828,1,0,828,1,0,1,0.8,1.09568786463658,1.09568786463658,750,0,0,incongruent,0.1,6630.58564089622,1556.72532800895
25,104,1,10,-0.5,-0.5,-0.5,4,4,0.7,4,773,1,0,773,0,0,1,0.8,0.696080793993098,0.696080793993098,750,1,0,congruent,0,6729.42891589032,2076.41528311755
25,104,1,11,0.5,-0.5,0,1,NaN,0.7,1,635,1,1,635,1,0,0.6,NaN,-0.3065696741669,-0.3065696741669,750,0,0,neutral,1,2421.85049124181,3019.9547347475
25,104,1,12,0.5,0.5,-0.5,4,4,0.7,4,639,1,1,639,1,0,1,NaN,-0.277507341756465,-0.277507341756465,750,1,0,congruent,1,2098.65489307258,4893.7477112091
25,104,1,13,-0.5,0.5,0.5,2,3,0.7,2,737,1,1,737,1,0,1.2,0.2,0.434519802299186,0.434519802299186,750,0,0,incongruent,0.1,5041.02336865914,2584.63979419903
25,104,1,14,0.5,0.5,0,4,NaN,0.7,4,469,1,1,469,1,0,1.2,NaN,-1.51265646919994,-1.51265646919994,750,0,0,neutral,1,2006.04531359187,1388.12829445621
25,104,1,15,0.5,0.5,0.5,1,4,0.9,1,639,1,1,639,1,0,1.4,NaN,-0.277507341756465,-0.277507341756465,750,0,0,incongruent,1,1599.31796705265,2266.7816259273
25,104,1,16,-0.5,0.5,-0.5,2,2,1,2,624,1,1,624,1,0,1.8,0.4,-0.386491088295595,-0.386491088295595,750,1,0,congruent,0.1,1756.71991858156,4168.95709192689
25,104,1,17,-0.5,0.5,-0.5,3,3,1,3,612,1,1,612,1,0,1.6,0.6,-0.4736780855269,-0.4736780855269,750,1,0,congruent,0.1,2022.3091249407,1051.52271482114
25,104,1,18,-0.5,-0.5,0.5,4,1,1,2,973,0,0,NaN,1,0,1.4,0.6,2.14919741451483,NaN,750,0,1,incongruent,0.1,1882.33420049441,1655.09783601255
25,104,1,19,0.5,-0.5,0,2,NaN,1,2,612,1,1,612,1,0,1.4,NaN,-0.4736780855269,-0.4736780855269,750,0,0,neutral,1,859.466373323294,1419.32480234869
25,104,1,20,0.5,-0.5,-0.5,3,3,1,3,777,1,0,777,1,0,1.4,NaN,0.725143126403533,0.725143126403533,750,1,0,congruent,1,4078.76383898322,5177.93784660974
25,104,1,21,-0.5,0.5,0.5,1,4,1,1,694,1,1,694,1,0,1.4,0.8,0.122099728887012,0.122099728887012,750,0,0,incongruent,0.1,4375.42999725119,1257.12264089152
25,104,1,22,-0.5,0.5,0,2,NaN,1,2,731,1,1,731,1,0,1.4,1,0.390926303683534,0.390926303683534,750,0,0,neutral,0.1,14489.1234782793,4443.33725659622
25,104,1,23,0.5,-0.5,0.5,3,1,1,3,754,1,0,754,1,0,1.4,NaN,0.558034715043533,0.558034715043533,750,0,0,incongruent,1,8698.71654186244,3865.13026115707
25,104,1,24,0.5,-0.5,0.5,1,3,1,1,732,1,1,732,1,0,1.6,NaN,0.398191886786142,0.398191886786142,750,0,0,incongruent,1,6074.48578249887,3471.37175366557
25,104,1,25,0.5,-0.5,-0.5,2,2,1,2,551,1,1,551,1,0,1.6,NaN,-0.916878654786029,-0.916878654786029,750,1,0,congruent,1,1517.54032550377,2865.56650525463
25,104,1,26,0.5,0.5,0,4,NaN,1,4,566,1,1,566,1,0,1.6,NaN,-0.807894908246899,-0.807894908246899,750,0,0,neutral,1,4183.68872030422,2105.97754750231
25,104,1,28,0.5,-0.5,0,3,NaN,0.8,3,558,1,1,558,1,0,1.6,NaN,-0.866019573067768,-0.866019573067768,750,0,0,neutral,1,3860.23744420638,1178.202551879
25,104,1,29,0.5,-0.5,0.5,2,3,0.8,2,813,1,0,813,1,0,1.6,NaN,0.986704118097446,0.986704118097446,750,0,0,incongruent,1,1893.72606410193,2367.7375096317
25,104,1,31,0.5,0.5,-0.5,2,2,0.8,2,813,1,0,813,0,0,1.4,NaN,0.986704118097446,0.986704118097446,750,1,0,congruent,0,4508.17396884184,1660.90870171119
25,104,1,32,-0.5,0.5,0,1,NaN,0.6,1,926,1,0,926,0,0,1,0.8,1.80771500869223,1.80771500869223,750,0,0,neutral,0,1237.17210155031,6623.62365689505
25,104,1,33,-0.5,-0.5,0.5,4,2,0.4,4,697,1,1,697,1,0,1,0.8,0.143896478194838,0.143896478194838,750,0,0,incongruent,0.1,4032.65235120176,965.738881929661
25,104,1,34,0.5,-0.5,0,3,NaN,0.4,3,737,1,1,737,0,0,0.8,NaN,0.434519802299186,0.434519802299186,750,0,0,neutral,0,2937.74754312642,3728.64823972723
25,104,1,35,0.5,-0.5,0.5,4,1,0.4,4,750,1,1,750,0,0,0.4,NaN,0.528972382633099,0.528972382633099,750,0,0,incongruent,0,4050.38075737214,992.286777144139
25,104,1,36,0.5,0.5,-0.5,2,2,0.4,2,780,1,0,780,0,0,0.2,NaN,0.746939875711359,0.746939875711359,750,1,0,congruent,0,2884.7264710419,5417.49956839922
25,104,1,37,0.5,-0.5,0.5,4,3,0.2,4,711,1,1,711,1,0,0.2,NaN,0.24561464163136,0.24561464163136,750,0,0,incongruent,1,2411.82804744465,2192.47716697893
25,104,1,38,-0.5,0.5,0.5,3,4,0.2,3,730,1,1,730,1,0,0.6,0.6,0.383660720580925,0.383660720580925,750,0,0,incongruent,0.1,2586.22682100422,3014.83798326601
25,104,1,39,0.5,0.5,0.5,2,1,0.2,2,876,1,0,876,0,0,0.6,NaN,1.44443585356179,1.44443585356179,750,0,0,incongruent,0,5672.30428190948,8931.61173894644
25,104,1,40,-0.5,0.5,-0.5,4,4,0.2,4,705,1,1,705,1,0,0.6,0.6,0.202021143015708,0.202021143015708,750,1,0,congruent,0.1,1683.08961769329,2271.21937368699
25,104,1,41,0.5,-0.5,0.5,1,3,0.4,2,780,0,0,NaN,1,0,0.8,NaN,0.746939875711359,NaN,750,0,1,incongruent,1,6612.7003817034,1591.29647950286
25,104,1,42,0.5,-0.5,0.5,4,1,0.4,4,742,1,1,742,0,0,1.2,NaN,0.470847717812229,0.470847717812229,750,0,0,incongruent,0,1977.04719236106,3362.47553687994
25,104,1,43,0.5,0.5,-0.5,2,2,0.4,2,648,1,1,648,1,0,0.8,NaN,-0.212117093832987,-0.212117093832987,750,1,0,congruent,1,2764.48114908207,3417.24583443865
25,104,1,44,0.5,-0.5,0.5,3,1,0.6,3,904,1,0,904,0,0,1,NaN,1.64787218043484,1.64787218043484,750,0,0,incongruent,0,2562.07910080746,1360.47676778012
25,104,1,45,0.5,0.5,0,1,NaN,0.6,1,970,1,0,970,0,0,1,NaN,2.12740066520701,2.12740066520701,750,0,0,neutral,0,1976.72428195888,7450.71591043182
25,104,1,46,0.5,0.5,-0.5,4,4,0.6,4,572,1,1,572,1,0,0.8,NaN,-0.764301409631247,-0.764301409631247,750,1,0,congruent,1,3714.74023884861,1608.95099467235
25,104,1,47,-0.5,0.5,0.5,3,1,0.6,3,751,1,0,751,0,0,0.8,0.6,0.536237965735707,0.536237965735707,750,0,0,incongruent,0,637.332295987195,1516.66794069372
25,104,1,48,-0.5,0.5,-0.5,4,4,0.6,4,557,1,1,557,1,0,0.8,0.4,-0.873285156170377,-0.873285156170377,750,1,0,congruent,0.1,986.682750893211,806.599868688256
25,104,1,49,-0.5,0.5,0,3,NaN,0.6,3,588,1,1,588,1,0,0.6,0.6,-0.648052079989508,-0.648052079989508,750,0,0,neutral,0.1,1773.74825383294,4705.54538752376
25,104,1,50,-0.5,0.5,-0.5,4,4,0.6,4,578,1,1,578,1,0,0.8,0.8,-0.720707911015595,-0.720707911015595,750,1,0,congruent,0.1,3197.22139372868,2945.9205434018
25,104,1,51,-0.5,0.5,0.5,3,1,0.8,3,793,1,0,793,0,0,1,0.8,0.841392456045272,0.841392456045272,750,0,0,incongruent,0,998.204378394503,2046.88871246333
25,104,1,52,-0.5,-0.5,-0.5,2,2,0.6,2,813,1,0,813,1,0,0.6,0.8,0.986704118097446,0.986704118097446,750,1,0,congruent,0.1,1895.27023504438,1500.27809055963
25,104,1,53,0.5,0.5,0,3,NaN,0.6,3,542,1,1,542,1,0,0.8,NaN,-0.982268902709507,-0.982268902709507,750,0,0,neutral,1,1193.14303385051,2858.04900013118
25,104,1,54,-0.5,-0.5,-0.5,4,4,0.8,4,507,1,1,507,1,0,1,0.8,-1.23656431130081,-1.23656431130081,750,1,0,congruent,0.1,4400.68754819852,11636.466792158
25,104,1,55,-0.5,0.5,0,2,NaN,0.8,2,650,1,1,650,1,0,1,0.6,-0.19758592762777,-0.19758592762777,750,0,0,neutral,0.1,5315.84185985631,1127.80932826905
25,104,1,56,-0.5,-0.5,-0.5,3,3,0.8,3,651,1,1,651,1,0,1,1,-0.190320344525161,-0.190320344525161,750,1,0,congruent,0.1,3052.08147490629,1880.89236056628
25,104,1,57,-0.5,0.5,0,2,NaN,0.8,2,858,1,0,858,0,0,1.2,0.8,1.31365535771484,1.31365535771484,750,0,0,neutral,0,3019.90930612737,4481.63495968956
25,104,1,58,0.5,0.5,-0.5,4,4,0.6,4,589,1,1,589,1,0,1,NaN,-0.640786496886899,-0.640786496886899,750,1,0,congruent,1,583.591646582271,3258.0193297904
25,104,1,60,0.5,-0.5,0,2,NaN,0.6,2,701,1,1,701,1,0,1,NaN,0.172958810605273,0.172958810605273,750,0,0,neutral,1,6837.74276005642,949.104964553294
25,104,1,61,0.5,0.5,-0.5,3,3,0.6,3,512,1,1,512,1,0,1.2,NaN,-1.20023639578777,-1.20023639578777,750,1,0,congruent,1,10574.076761453,3766.72422523379
25,104,1,64,0.5,0.5,0.5,3,2,0.6,3,626,1,1,626,1,0,1,NaN,-0.371959922090378,-0.371959922090378,750,0,0,incongruent,1,923.787198867646,3943.21682254257
25,104,1,65,-0.5,0.5,0.5,1,4,0.6,2,977,0,0,NaN,0,0,1.2,0.4,2.17825974692527,NaN,750,0,1,incongruent,0,1618.8906257773,1363.6150005034
25,104,1,66,-0.5,-0.5,0,2,NaN,0.6,2,691,1,1,691,1,0,0.8,1,0.100302979579186,0.100302979579186,750,0,0,neutral,0.1,7896.10352754339,2921.89282559795
25,104,1,67,0.5,-0.5,-0.5,1,1,0.6,1,621,1,1,621,1,0,0.6,NaN,-0.408287837603421,-0.408287837603421,750,1,0,congruent,1,1697.57262572357,1385.32613694202
25,104,1,68,-0.5,-0.5,-0.5,3,3,0.6,3,498,1,1,498,1,0,1,1,-1.30195455922429,-1.30195455922429,750,1,0,congruent,0.1,1871.06506396857,560.476834970677
25,104,1,70,0.5,0.5,-0.5,4,4,0.4,4,541,1,1,541,1,0,0.8,NaN,-0.989534485812116,-0.989534485812116,750,1,0,congruent,1,2455.57947486067,3193.2779814496
25,104,1,71,-0.5,0.5,0,1,NaN,0.4,1,651,1,1,651,1,0,1.2,0.2,-0.190320344525161,-0.190320344525161,750,0,0,neutral,0.1,1278.80966530904,2330.14927753276
25,104,1,72,0.5,0.5,-0.5,4,4,0.6,4,595,1,1,595,1,0,1.2,NaN,-0.597192998271247,-0.597192998271247,750,1,0,congruent,1,3254.47085217595,2524.19458458654
