subid,vers,block,trial,rewlvl,efflvl,congruency,targetresp,distractorresp,rollingefflvl,resp,rt,acc,fast,accrt,isrewarded,ismiss,runavgrrgen,runavgrrcond,zrt,acczrt,rtthreshold,isdisterror,isranderror,congruence,feedback,fcz_resp_theta,fcz_resp_theta_baseline
44,104,1,1,0.5,-0.5,0.5,3,2,0.4,4,927,0,0,NaN,0,0,0,NaN,1.30674482759923,NaN,750,0,1,incongruent,0,3609.77845843209,3971.10997734554
44,104,1,2,-0.5,-0.5,-0.5,4,4,0.4,4,762,1,0,762,0,0,0,0,-0.0373054713326846,-0.0373054713326846,750,1,0,congruent,0,2744.6784232814,2880.2147380167
44,104,1,3,-0.5,-0.5,-0.5,2,2,0.4,2,832,1,0,832,1,0,0,0,0.532897685789948,0.532897685789948,750,1,0,congruent,0.1,7444.42936994276,3148.80943456322
44,104,1,4,-0.5,0.5,-0.5,4,4,0.4,4,839,1,0,839,0,0,0.2,0,0.589918001502211,0.589918001502211,750,1,0,congruent,0,2150.12160197065,14699.6384098358
44,104,1,6,0.5,0.5,-0.5,4,4,0.4,4,695,1,1,695,1,0,0.2,NaN,-0.583071350292918,-0.583071350292918,750,1,0,congruent,1,4135.14203806847,1573.48607209138
44,104,1,7,-0.5,0.5,0.5,2,3,0.6,2,858,1,0,858,0,0,0.6,0,0.744687429864068,0.744687429864068,750,0,0,incongruent,0,5389.17868912773,2651.5298401376
44,104,1,8,-0.5,0.5,0.5,1,4,0.4,1,677,1,1,677,1,0,0.6,0,-0.72969501926731,-0.72969501926731,750,0,0,incongruent,0.1,1863.86622232626,1611.45808981925
44,104,1,10,0.5,-0.5,-0.5,1,1,0.4,1,489,1,1,489,0,0,0.6,NaN,-2.26109778411095,-2.26109778411095,750,1,0,congruent,0,3683.19074942557,2058.87109813305
44,104,1,11,0.5,-0.5,-0.5,2,2,0.4,2,527,1,1,527,1,0,0.6,NaN,-1.95155892738724,-1.95155892738724,750,1,0,congruent,1,6847.75585381718,1680.84328134672
44,104,1,12,-0.5,-0.5,-0.5,3,3,0.4,3,687,1,1,687,0,0,0.6,0.2,-0.648237425392648,-0.648237425392648,750,1,0,congruent,0,11886.7232452364,386.866717559023
