subid,vers,block,trial,rewlvl,efflvl,congruency,targetresp,distractorresp,rollingefflvl,resp,rt,acc,fast,accrt,isrewarded,ismiss,runavgrrgen,runavgrrcond,zrt,acczrt,rtthreshold,isdisterror,isranderror,congruence,feedback,fcz_resp_theta,fcz_resp_theta_baseline
31,104,1,1,-0.5,0.5,0.5,2,3,0.7,3,720,0,1,NaN,0,0,0,0,1.54103075716821,NaN,750,1,0,incongruent,0,2262.59687146626,1331.43783458352
31,104,1,2,-0.5,-0.5,0.5,1,2,0.6,2,593,0,1,NaN,0,0,0,0,0.430522228867567,NaN,750,1,0,incongruent,0,2605.31396905631,1062.39141808463
31,104,1,3,0.5,-0.5,0,4,NaN,0.6,4,544,1,1,544,0,0,0,NaN,0.00205830849960377,0.00205830849960377,750,0,0,neutral,0,2626.00848910507,267.324517603477
31,104,1,4,0.5,-0.5,0.5,1,2,0.6,1,558,1,1,558,1,0,0,NaN,0.124476571461879,0.124476571461879,750,0,0,incongruent,1,8488.2626339876,821.662957322553
31,104,1,6,-0.5,0.5,0,1,NaN,0.6,1,429,1,1,429,1,0,0.8,0,-1.00352028011908,-1.00352028011908,750,0,0,neutral,0.1,1940.29427422156,711.006991048009
31,104,1,7,0.5,-0.5,-0.5,3,3,0.6,3,502,1,1,502,1,0,1,NaN,-0.365196480387222,-0.365196480387222,750,1,0,congruent,1,445.622969805221,501.684152713625
31,104,1,8,-0.5,0.5,0,1,NaN,0.6,1,531,1,1,531,1,0,1.4,0.2,-0.111615792822509,-0.111615792822509,750,0,0,neutral,0.1,16919.3073251076,1862.33848272429
31,104,1,9,-0.5,0.5,-0.5,2,2,0.7,2,636,1,1,636,1,0,1.6,0.4,0.806521179394555,0.806521179394555,750,1,0,congruent,0.1,3038.32934955198,2345.92838580856
31,104,1,10,-0.5,-0.5,0.5,3,1,0.8,3,806,1,0,806,1,0,1.4,0,2.29302865822218,2.29302865822218,750,0,0,incongruent,0.1,2102.57783057753,2089.5253177921
31,104,1,11,-0.5,0.5,0.5,2,3,0.8,2,612,1,1,612,1,0,1.2,0.6,0.596661300030654,0.596661300030654,750,0,0,incongruent,0.1,4569.61025768178,650.085642378894
31,104,1,12,-0.5,-0.5,0,1,NaN,0.8,1,330,1,1,330,1,0,1.2,0.2,-1.86919228249517,-1.86919228249517,750,0,0,neutral,0.1,1857.89652583438,624.762712561754
31,104,1,13,-0.5,-0.5,-0.5,2,2,0.8,2,375,1,1,375,1,0,1,0.4,-1.47570500868786,-1.47570500868786,750,1,0,congruent,0.1,3704.0270858959,76.9999827413539
31,104,1,14,-0.5,-0.5,-0.5,4,4,0.8,3,339,0,1,NaN,1,0,1,0.6,-1.79049482773371,NaN,750,0,1,congruent,0.1,12949.0533951553,1085.06244492106
