subid,vers,block,trial,rewlvl,efflvl,congruency,targetresp,distractorresp,rollingefflvl,resp,rt,acc,fast,accrt,isrewarded,ismiss,runavgrrgen,runavgrrcond,zrt,acczrt,rtthreshold,isdisterror,isranderror,congruence,feedback,fcz_resp_theta,fcz_resp_theta_baseline
61,104,1,1,0.5,0.5,0.5,3,2,0.6,3,759,1,0,759,0,0,0,NaN,1.27951346143425,1.27951346143425,750,0,0,incongruent,0,1111.50161649782,1806.91616504727
61,104,1,2,-0.5,-0.5,0,4,NaN,0.5,4,490,1,1,490,0,0,0,0,-0.961240344891405,-0.961240344891405,750,0,0,neutral,0,2899.37916230736,1053.97532993682
61,104,1,3,-0.5,-0.5,-0.5,2,2,0.5,2,754,1,0,754,0,0,0,0,1.23786376243192,1.23786376243192,750,1,0,congruent,0,3709.10078524066,4400.63655289951
61,104,1,4,-0.5,-0.5,0,1,NaN,0.5,1,574,1,1,574,1,0,0,0,-0.261525401652166,-0.261525401652166,750,0,0,neutral,0.1,1723.7537698124,2030.81613211402
61,104,1,5,-0.5,0.5,-0.5,2,2,0.5,1,575,0,1,NaN,0,0,0.2,0,-0.253195461851699,NaN,750,0,1,congruent,0,1107.98156342394,3831.83551061543
61,104,1,6,0.5,-0.5,-0.5,3,3,0.3,3,489,1,1,489,0,0,0.2,NaN,-0.969570284691872,-0.969570284691872,750,1,0,congruent,0,292.790952842131,1203.33041912549
61,104,1,7,-0.5,0.5,-0.5,4,4,0.3,4,409,1,1,409,1,0,0.2,0,-1.63596546872924,-1.63596546872924,750,1,0,congruent,0.1,1307.30900752387,1257.92722898782
61,104,1,8,-0.5,0.5,0,2,NaN,0.4,2,570,1,1,570,1,0,0.4,0.2,-0.294845160854035,-0.294845160854035,750,0,0,neutral,0.1,1522.40768004161,644.247531143266
61,104,1,9,-0.5,0.5,-0.5,4,4,0.5,3,513,0,1,NaN,0,0,0.6,0.4,-0.769651729480661,NaN,750,0,1,congruent,0,1746.76184062854,1443.75080953342
61,104,1,10,0.5,-0.5,0,2,NaN,0.4,2,661,1,1,661,0,0,0.4,NaN,0.463179360988474,0.463179360988474,750,0,0,neutral,0,1277.201379324,2214.59457474073
