subid,vers,block,trial,rewlvl,efflvl,congruency,targetresp,distractorresp,rollingefflvl,resp,rt,acc,fast,accrt,isrewarded,ismiss,runavgrrgen,runavgrrcond,zrt,acczrt,rtthreshold,isdisterror,isranderror,congruence,feedback,fcz_resp_theta,fcz_resp_theta_baseline
58,104,1,1,-0.5,-0.5,0.5,1,4,0.7,1,591,1,1,591,0,0,0,0,-0.479656460110562,-0.479656460110562,750,0,0,incongruent,0,3182.55872702318,3401.19593437339
58,104,1,2,-0.5,0.5,0,2,NaN,0.7,2,547,1,1,547,1,0,0,0,-0.832254544096487,-0.832254544096487,750,0,0,neutral,0.1,4776.12053910733,4363.89883335972
58,104,1,3,-0.5,-0.5,-0.5,1,1,0.9,1,511,1,1,511,1,0,0.2,0,-1.12074388553952,-1.12074388553952,750,1,0,congruent,0.1,2089.82651329388,3369.23274994128
58,104,1,4,-0.5,0.5,-0.5,4,4,0.9,2,561,0,1,NaN,0,0,0.4,0.2,-0.72006424464642,NaN,750,0,1,congruent,0,18709.3579056038,1080.87051670675
58,104,1,5,0.5,0.5,0,1,NaN,0.7,1,560,1,1,560,1,0,0.4,NaN,-0.728077837464282,-0.728077837464282,750,0,0,neutral,1,7062.62003308227,3112.61515180006
58,104,1,7,-0.5,0.5,-0.5,1,1,0.7,1,578,1,1,578,1,0,1.2,0.2,-0.583833166742767,-0.583833166742767,750,1,0,congruent,0.1,3427.81990322561,4363.14774589957
58,104,1,8,-0.5,0.5,-0.5,4,4,0.7,4,942,1,0,942,0,0,1.2,0.4,2.33311461895898,2.33311461895898,750,1,0,congruent,0,2965.12535567387,1697.8786161741
58,104,1,9,-0.5,0.5,0.5,1,2,0.6,1,655,1,1,655,1,0,1,0.4,0.0332134802326033,0.0332134802326033,750,0,0,incongruent,0.1,5399.1773706261,1578.06532684307
58,104,1,10,0.5,-0.5,0,2,NaN,0.6,2,647,1,1,647,1,0,1.2,NaN,-0.0308952623102923,-0.0308952623102923,750,0,0,neutral,1,2647.09905716345,11384.1965271376
58,104,1,11,0.5,0.5,0.5,3,2,0.6,3,824,1,0,824,0,0,1.2,NaN,1.38751066645127,1.38751066645127,750,0,0,incongruent,0,2265.55271219672,4832.85614890435
58,104,1,12,-0.5,-0.5,-0.5,4,4,0.6,4,919,1,0,919,0,0,0.8,0.2,2.14880198414816,2.14880198414816,750,1,0,congruent,0,4831.38101818555,2792.07764571977
58,104,1,13,0.5,0.5,-0.5,3,3,0.6,3,822,1,0,822,0,0,0.6,NaN,1.37148348081555,1.37148348081555,750,1,0,congruent,0,4021.95352230647,5312.56021931002
58,104,1,14,0.5,-0.5,0,1,NaN,0.4,1,673,1,1,673,0,0,0.6,NaN,0.177458150954118,0.177458150954118,750,0,0,neutral,0,6640.95008453873,2014.07412058921
58,104,1,15,-0.5,-0.5,0.5,3,1,0.4,3,724,1,1,724,0,0,0.4,0.2,0.586151384665078,0.586151384665078,750,0,0,incongruent,0,5349.15060995896,2578.41439827867
58,104,1,16,0.5,-0.5,-0.5,4,4,0.4,4,670,1,1,670,0,0,0,NaN,0.153417372500533,0.153417372500533,750,1,0,congruent,0,1700.34383979012,2365.75464765692
58,104,1,17,-0.5,0.5,0.5,1,3,0.4,1,647,1,1,647,1,0,0,0.6,-0.0308952623102923,-0.0308952623102923,750,0,0,incongruent,0.1,3847.55247330995,2620.54368341778
58,104,1,19,-0.5,-0.5,0,2,NaN,0.4,2,641,1,1,641,0,0,0.4,0.4,-0.078976819217464,-0.078976819217464,750,0,0,neutral,0,2263.14709135243,4787.36861641832
58,104,1,20,-0.5,-0.5,-0.5,4,4,0.4,4,756,1,0,756,0,0,0.4,0.4,0.84258635483666,0.84258635483666,750,1,0,congruent,0,2558.54835945212,3731.01846959745
58,104,1,21,0.5,-0.5,0,2,NaN,0.4,2,533,1,1,533,1,0,0.4,NaN,-0.944444843546555,-0.944444843546555,750,0,0,neutral,1,6791.43822123644,2946.15897574647
58,104,1,22,-0.5,0.5,-0.5,3,3,0.4,3,730,1,1,730,1,0,0.8,0.6,0.63423294157225,0.63423294157225,750,1,0,congruent,0.1,7201.26836786238,3188.45821023628
58,104,1,23,0.5,0.5,-0.5,2,2,0.6,2,662,1,1,662,1,0,0.8,NaN,0.0893086299576369,0.0893086299576369,750,1,0,congruent,1,3369.0988642243,596.780164505929
58,104,1,24,-0.5,-0.5,0.5,1,4,0.6,1,509,1,1,509,0,0,1,0.2,-1.13677107117524,-1.13677107117524,750,0,0,incongruent,0,2240.65944408753,2960.88805529074
58,104,1,26,-0.5,0.5,0,3,NaN,0.6,3,720,1,1,720,1,0,1,0.8,0.55409701339363,0.55409701339363,750,0,0,neutral,0.1,10798.9995728939,5871.60161138112
58,104,1,28,0.5,0.5,0,1,NaN,0.8,1,519,1,1,519,1,0,0.8,NaN,-1.05663514299662,-1.05663514299662,750,0,0,neutral,1,5099.3938704201,3505.44079949526
58,104,1,29,-0.5,-0.5,0.5,3,1,0.8,3,496,1,1,496,1,0,0.8,0.4,-1.24094777780745,-1.24094777780745,750,0,0,incongruent,0.1,8345.68332735988,4089.24783478789
58,104,1,30,0.5,0.5,0,1,NaN,0.8,1,603,1,1,603,1,0,1,NaN,-0.383493346296218,-0.383493346296218,750,0,0,neutral,1,2626.90746857899,3973.48032680429
58,104,1,31,0.5,-0.5,-0.5,4,4,0.8,4,989,1,0,989,0,0,1.4,NaN,2.70975348139849,2.70975348139849,750,1,0,congruent,0,5728.14686596706,7621.90191569632
58,104,1,32,-0.5,0.5,0.5,1,3,0.8,1,720,1,1,720,1,0,1.2,0.8,0.55409701339363,0.55409701339363,750,0,0,incongruent,0.1,11321.7722065687,5437.07001747294
58,104,1,33,0.5,-0.5,0,4,NaN,0.8,4,793,1,0,793,1,0,1.2,NaN,1.13908928909755,1.13908928909755,750,0,0,neutral,1,3852.88137222417,2766.16825233797
58,104,1,34,-0.5,0.5,0.5,2,1,0.8,2,689,1,1,689,1,0,1.2,1,0.30567563603991,0.30567563603991,750,0,0,incongruent,0.1,4311.10368335659,2857.19093508407
58,104,1,35,0.5,-0.5,0,4,NaN,1,4,821,1,0,821,1,0,1.2,NaN,1.36346988799769,1.36346988799769,750,0,0,neutral,1,7302.09360626769,6730.36938549272
