subid,vers,block,trial,rewlvl,efflvl,congruency,targetresp,distractorresp,rollingefflvl,resp,rt,acc,fast,accrt,isrewarded,ismiss,runavgrrgen,runavgrrcond,zrt,acczrt,rtthreshold,isdisterror,isranderror,congruence,feedback,fcz_resp_theta,fcz_resp_theta_baseline
67,104,1,1,0.5,-0.5,0.5,3,4,0.6,3,760,1,0,760,1,0,0,NaN,1.25564777107064,1.25564777107064,750,0,0,incongruent,1,1821.14100284037,875.873336681428
67,104,1,2,-0.5,0.5,0,2,NaN,0.6,1,780,0,0,NaN,0,0,0.4,0,1.41674808938027,NaN,750,0,1,neutral,0,1869.22555558462,1503.97731712302
67,104,1,3,0.5,-0.5,-0.5,4,4,0.5,4,639,1,1,639,1,0,0.4,NaN,0.28099084529739,0.28099084529739,750,1,0,congruent,1,6614.73309687133,2486.60499549256
67,104,1,4,-0.5,0.5,-0.5,3,3,0.5,2,500,0,1,NaN,0,0,0.8,0,-0.838656366954524,NaN,750,0,1,congruent,0,704.74804213985,570.425622654801
67,104,1,5,0.5,0.5,-0.5,1,1,0.4,1,710,1,1,710,1,0,0.8,NaN,0.852896975296569,0.852896975296569,750,1,0,congruent,1,2683.37352194898,3008.06860895099
67,104,1,6,0.5,-0.5,0.5,3,4,0.4,3,515,1,1,515,0,0,1.2,NaN,-0.717831128222303,-0.717831128222303,750,0,0,incongruent,0,4929.2917032651,2585.2745157719
67,104,1,7,-0.5,0.5,-0.5,2,2,0.4,2,389,1,1,389,1,0,0.8,0,-1.73276313357296,-1.73276313357296,750,1,0,congruent,0.1,1991.53799924135,1303.4543605891
67,104,1,8,0.5,0.5,0.5,4,3,0.5,4,701,1,1,701,1,0,1,NaN,0.780401832057237,0.780401832057237,750,0,0,incongruent,1,6732.66152359408,967.366219918143
67,104,1,9,0.5,0.5,0,2,NaN,0.6,2,499,1,1,499,1,0,1,NaN,-0.846711382870005,-0.846711382870005,750,0,0,neutral,1,3327.33144514627,1056.81216987166
67,104,1,10,-0.5,0.5,-0.5,4,4,0.8,4,724,1,1,724,1,0,1.4,0.2,0.965667198113309,0.965667198113309,750,1,0,congruent,0.1,1629.99029571783,1097.00202423334
67,104,1,11,-0.5,0.5,0.5,2,3,1,2,678,1,1,678,1,0,1.2,0.4,0.595136466001164,0.595136466001164,750,0,0,incongruent,0.1,1668.65132102264,1908.7576224111
67,104,1,12,-0.5,0.5,-0.5,4,4,1,4,603,1,1,603,1,0,1.4,0.6,-0.00898972765994026,-0.00898972765994026,750,1,0,congruent,0.1,676.787148211497,1322.4984551782
67,104,1,13,-0.5,0.5,-0.5,2,2,1,2,609,1,1,609,1,0,1.4,0.8,0.0393403678329481,0.0393403678329481,750,1,0,congruent,0.1,1051.68150789132,638.379230733431
67,104,1,14,-0.5,0.5,-0.5,1,1,1,1,739,1,1,739,1,0,1.2,1,1.08649243684553,1.08649243684553,750,1,0,congruent,0.1,1313.90593478335,1933.43461218955
67,104,1,15,-0.5,-0.5,0,2,NaN,1,2,550,1,1,550,1,0,1,0,-0.435905571180454,-0.435905571180454,750,0,0,neutral,0.1,1115.52106418977,727.873672211841
67,104,1,16,0.5,-0.5,-0.5,3,3,1,4,466,0,1,NaN,1,0,1,NaN,-1.11252690808089,NaN,750,0,1,congruent,1,1074.84783003887,1713.57078917057
67,104,1,17,0.5,-0.5,0,1,NaN,1,1,544,1,1,544,1,0,1.2,NaN,-0.484235666673343,-0.484235666673343,750,0,0,neutral,1,1285.35411444569,2395.43051481113
67,104,1,18,0.5,0.5,0.5,3,1,1,4,883,0,0,NaN,0,0,1.4,NaN,2.24641472867485,NaN,750,0,1,incongruent,0,5627.92279543076,3610.84118592536
