subid,vers,block,trial,rewlvl,efflvl,congruency,targetresp,distractorresp,rollingefflvl,resp,rt,acc,fast,accrt,isrewarded,ismiss,runavgrrgen,runavgrrcond,zrt,acczrt,rtthreshold,isdisterror,isranderror,congruence,feedback,fcz_resp_theta,fcz_resp_theta_baseline
32,104,1,1,-0.5,0.5,0,1,NaN,0.5,1,558,1,1,558,1,0,0,0,-0.477144234566077,-0.477144234566077,750,0,0,neutral,0.1,3751.57987321277,995.671585278651
32,104,1,2,0.5,-0.5,0.5,2,4,0.5,4,780,0,0,NaN,1,0,0.2,NaN,1.09771108647579,NaN,750,1,0,incongruent,1,1467.92812923966,897.671799353285
32,104,1,3,0.5,-0.5,-0.5,3,3,0.5,3,627,1,1,627,1,0,0.6,NaN,0.0123378246766651,0.0123378246766651,750,1,0,congruent,1,5270.20740011895,6481.29632578148
32,104,1,4,0.5,-0.5,0,4,NaN,0.5,4,554,1,1,554,0,0,1,NaN,-0.505520006116381,-0.505520006116381,750,0,0,neutral,0,5509.14461428239,2073.78773864345
32,104,1,5,0.5,0.5,0.5,1,4,0.5,1,917,1,0,917,0,0,1,NaN,2.0695812620737,2.0695812620737,750,0,0,incongruent,0,718.960462656092,7168.38423666165
32,104,1,6,-0.5,0.5,-0.5,3,3,0.4,3,684,1,1,684,1,0,1,0.2,0.416692569268495,0.416692569268495,750,1,0,congruent,0.1,1850.03112314613,2693.83656289045
32,104,1,7,-0.5,-0.5,0,1,NaN,0.5,1,539,1,1,539,1,0,1,0,-0.61192914943002,-0.61192914943002,750,0,0,neutral,0.1,1615.23869974469,1801.29698785736
32,104,1,8,0.5,0.5,-0.5,2,2,0.5,2,768,1,0,768,0,0,0.8,NaN,1.01258377182488,1.01258377182488,750,1,0,congruent,0,24652.8518959994,5628.82941997573
32,104,1,9,0.5,0.5,0,4,NaN,0.4,4,617,1,1,617,1,0,0.4,NaN,-0.0586016041990946,-0.0586016041990946,750,0,0,neutral,1,4622.19282019683,1166.75811890729
32,104,1,10,-0.5,0.5,0.5,2,3,0.6,2,951,1,0,951,0,0,0.8,0.4,2.31077532025128,2.31077532025128,750,0,0,incongruent,0,13035.7432052877,753.186551448964
32,104,1,11,-0.5,-0.5,-0.5,4,4,0.4,4,567,1,1,567,1,0,0.8,0.2,-0.413298748577893,-0.413298748577893,750,1,0,congruent,0.1,3834.31577696527,1897.3659362364
32,104,1,12,0.5,-0.5,-0.5,1,1,0.4,1,507,1,1,507,1,0,0.8,NaN,-0.838935321832451,-0.838935321832451,750,1,0,congruent,1,4516.00006214395,1007.6088771883
32,104,1,13,0.5,0.5,0,4,NaN,0.4,4,788,1,0,788,0,0,1,NaN,1.1544626295764,1.1544626295764,750,0,0,neutral,0,5701.62940385076,3674.27363831859
32,104,1,14,0.5,0.5,-0.5,2,2,0.4,2,600,1,1,600,1,0,1,NaN,-0.179198633287886,-0.179198633287886,750,1,0,congruent,1,3607.25704536924,3135.86476551444
32,104,1,15,-0.5,0.5,0.5,3,4,0.4,3,758,1,0,758,0,0,1,0.4,0.941644342949117,0.941644342949117,750,0,0,incongruent,0,2942.71683857092,1183.64213187164
32,104,1,16,0.5,-0.5,-0.5,1,1,0.4,1,516,1,1,516,1,0,1,NaN,-0.775089835844267,-0.775089835844267,750,1,0,congruent,1,4675.77431162294,1379.85582492248
32,104,1,17,-0.5,0.5,0,4,NaN,0.4,4,538,1,1,538,1,0,1.2,0.4,-0.619023092317596,-0.619023092317596,750,0,0,neutral,0.1,1891.34872820477,4165.46800183951
32,104,1,18,-0.5,0.5,0.5,3,4,0.4,3,810,1,0,810,0,0,1,0.6,1.31052937310307,1.31052937310307,750,0,0,incongruent,0,2106.42352834498,5461.2040441702
32,104,1,19,-0.5,0.5,-0.5,1,1,0.4,1,504,1,1,504,1,0,1,0.4,-0.860217150495179,-0.860217150495179,750,1,0,congruent,0.1,3545.99033389309,2452.37885283291
32,104,1,20,0.5,-0.5,-0.5,4,4,0.6,4,509,1,1,509,0,0,0.8,NaN,-0.824747436057299,-0.824747436057299,750,1,0,congruent,0,1026.28665457825,2220.3206709007
32,104,1,21,-0.5,-0.5,0.5,1,3,0.6,1,581,1,1,581,0,0,0.8,0.4,-0.313983548151829,-0.313983548151829,750,0,0,incongruent,0,7141.35507631347,1151.31000372414
32,104,1,22,0.5,0.5,0,2,NaN,0.6,2,646,1,1,646,1,0,0.4,NaN,0.147122739540609,0.147122739540609,750,0,0,neutral,1,5247.86185298012,813.223231372247
32,104,1,23,0.5,0.5,0.5,4,1,0.6,3,889,0,0,NaN,0,0,0.6,NaN,1.87095086122157,NaN,750,0,1,incongruent,0,5376.26532179928,10832.2046198485
32,104,1,24,0.5,-0.5,0,2,NaN,0.6,2,623,1,1,623,0,0,0.6,NaN,-0.0160379468736387,-0.0160379468736387,750,0,0,neutral,0,3364.24429700978,3135.27393489216
32,104,1,25,-0.5,0.5,-0.5,3,3,0.6,3,576,1,1,576,1,0,0.4,0.4,-0.349453262589709,-0.349453262589709,750,1,0,congruent,0.1,4523.62907413664,3166.2392340177
32,104,1,26,0.5,-0.5,0,2,NaN,0.6,2,605,1,1,605,1,0,0.6,NaN,-0.143728918850006,-0.143728918850006,750,0,0,neutral,1,1867.98891511773,4586.49979835672
32,104,1,27,0.5,-0.5,0.5,4,1,0.6,4,817,1,0,817,1,0,1,NaN,1.3601869733161,1.3601869733161,750,0,0,incongruent,1,1814.63654067159,1354.6370249568
32,104,1,28,0.5,-0.5,0,2,NaN,0.6,2,563,1,1,563,1,0,1,NaN,-0.441674520128197,-0.441674520128197,750,0,0,neutral,1,3828.08258537128,3212.38023860155
32,104,1,29,0.5,0.5,0.5,4,1,0.6,4,933,1,0,933,0,0,1.4,NaN,2.18308434827491,2.18308434827491,750,0,0,incongruent,0,1347.54102250169,2134.66457731158
32,104,1,30,0.5,0.5,-0.5,2,2,0.6,2,499,1,1,499,1,0,1.4,NaN,-0.895686864933059,-0.895686864933059,750,1,0,congruent,1,4372.4207269997,16771.4631293045
32,104,1,31,-0.5,-0.5,0.5,3,1,0.6,1,704,0,1,NaN,1,0,1.6,0.4,0.558571427020015,NaN,750,1,0,incongruent,0.1,35795.7246624478,2477.74993604364
32,104,1,32,0.5,-0.5,0,1,NaN,0.6,1,538,1,1,538,1,0,1.4,NaN,-0.619023092317596,-0.619023092317596,750,0,0,neutral,1,3804.36616574199,661.251195285126
32,104,1,33,0.5,0.5,-0.5,3,3,0.6,3,496,1,1,496,1,0,1.4,NaN,-0.916968693595787,-0.916968693595787,750,1,0,congruent,1,2517.86476287209,2026.02756691854
32,104,1,34,0.5,-0.5,0.5,4,2,0.6,4,822,1,0,822,1,0,1.4,NaN,1.39565668775398,1.39565668775398,750,0,0,incongruent,1,2158.99763183642,5476.14849045419
32,104,1,35,0.5,-0.5,-0.5,1,1,0.6,1,535,1,1,535,1,0,1.8,NaN,-0.640304920980324,-0.640304920980324,750,1,0,congruent,1,3773.02935314521,1246.4464856678
32,104,1,36,0.5,0.5,-0.5,2,2,0.6,2,552,1,1,552,1,0,1.8,NaN,-0.519707891891532,-0.519707891891532,750,1,0,congruent,1,2831.27122434998,1352.95990739644
32,104,1,37,-0.5,-0.5,0,1,NaN,0.8,1,458,1,1,458,1,0,2,0.6,-1.18653852332367,-1.18653852332367,750,0,0,neutral,0.1,7820.49793296317,1085.15184950751
32,104,1,38,-0.5,-0.5,-0.5,4,4,0.8,4,433,1,1,433,1,0,1.8,0.8,-1.36388709551307,-1.36388709551307,750,1,0,congruent,0.1,4933.8134937285,3472.33869297395
32,104,1,39,0.5,-0.5,-0.5,3,3,0.8,3,549,1,1,549,1,0,1.6,NaN,-0.54098972055426,-0.54098972055426,750,1,0,congruent,1,2858.29048198816,5175.66076839713
32,104,1,40,0.5,0.5,0,1,NaN,0.8,1,487,1,1,487,1,0,1.6,NaN,-0.98081417958397,-0.98081417958397,750,0,0,neutral,1,2654.86919281116,911.065210667609
32,104,1,41,-0.5,-0.5,0.5,3,1,0.8,3,802,1,0,802,1,0,1.6,0.8,1.25377783000246,1.25377783000246,750,0,0,incongruent,0.1,7792.83203734012,1803.46509343885
32,104,1,42,-0.5,0.5,0,2,NaN,0.8,2,580,1,1,580,1,0,1.4,0.6,-0.321077491039405,-0.321077491039405,750,0,0,neutral,0.1,1763.55928711222,1920.84097647735
32,104,1,44,-0.5,-0.5,0.5,1,3,0.8,1,859,1,0,859,0,0,1.2,0.8,1.65813257459429,1.65813257459429,750,0,0,incongruent,0,5501.49838456394,5858.27962216416
32,104,1,45,0.5,0.5,0.5,2,1,0.8,2,673,1,1,673,1,0,0.8,NaN,0.33865919750516,0.33865919750516,750,0,0,incongruent,1,3030.96447066086,3415.89601735423
32,104,1,47,0.5,0.5,0,2,NaN,0.6,2,558,1,1,558,1,0,0.6,NaN,-0.477144234566077,-0.477144234566077,750,0,0,neutral,1,1362.7494483259,1235.32686482133
32,104,1,48,0.5,-0.5,-0.5,3,3,0.6,3,945,1,0,945,1,0,0.8,NaN,2.26821166292582,2.26821166292582,750,1,0,congruent,1,4941.22363326866,8319.10643138092
32,104,1,49,0.5,0.5,0.5,1,2,0.6,1,876,1,0,876,0,0,1.2,NaN,1.77872960368308,1.77872960368308,750,0,0,incongruent,0,4498.263035967,920.991226397139
32,104,1,51,-0.5,0.5,-0.5,4,4,0.4,4,485,1,1,485,1,0,1.2,0.6,-0.995002065359122,-0.995002065359122,750,1,0,congruent,0.1,2034.90394984483,2383.28709173108
32,104,1,52,0.5,-0.5,0,3,NaN,0.6,3,599,1,1,599,1,0,1.4,NaN,-0.186292576175462,-0.186292576175462,750,0,0,neutral,1,1253.98231158016,1381.63724842083
32,104,1,53,-0.5,0.5,0.5,4,2,0.6,2,571,0,1,NaN,0,0,1.4,0.8,-0.384922977027589,NaN,750,1,0,incongruent,0,6328.37375613151,1649.68233157564
32,104,1,54,0.5,-0.5,0,2,NaN,0.4,1,488,0,1,NaN,0,0,1,NaN,-0.973720236696394,NaN,750,0,1,neutral,0,1433.48363964979,3953.61482195534
32,104,1,55,0.5,-0.5,-0.5,4,4,0.4,4,495,1,1,495,0,0,1,NaN,-0.924062636483363,-0.924062636483363,750,1,0,congruent,0,2863.23243839131,2254.24724504895
32,104,1,56,-0.5,-0.5,0,2,NaN,0.4,2,480,1,1,480,1,0,0.6,0.8,-1.030471779797,-1.030471779797,750,0,0,neutral,0.1,3254.40888092727,5430.76160838357
32,104,1,57,0.5,0.5,0.5,1,2,0.4,1,825,1,0,825,0,0,0.6,NaN,1.41693851641671,1.41693851641671,750,0,0,incongruent,0,5381.50588613866,2150.69253615173
32,104,1,58,0.5,0.5,-0.5,4,4,0.4,4,452,1,1,452,1,0,0.2,NaN,-1.22910218064913,-1.22910218064913,750,1,0,congruent,1,2444.59778366919,1916.43602852617
32,104,1,59,0.5,-0.5,0,1,NaN,0.4,1,422,1,1,422,0,0,0.6,NaN,-1.44192046727641,-1.44192046727641,750,0,0,neutral,0,8341.1658449805,1704.59420010266
32,104,1,60,0.5,0.5,-0.5,2,2,0.4,2,602,1,1,602,1,0,0.6,NaN,-0.165010747512734,-0.165010747512734,750,1,0,congruent,1,2738.08431207429,3590.25735237736
32,104,1,61,-0.5,-0.5,0.5,3,1,0.6,1,384,0,1,NaN,0,0,1,0.8,-1.7114902970043,NaN,750,1,0,incongruent,0,4097.53155475432,1191.45812826962
32,104,1,62,0.5,-0.5,-0.5,2,2,0.6,2,454,1,1,454,1,0,0.8,NaN,-1.21491429487398,-1.21491429487398,750,1,0,congruent,1,8044.52006999702,1383.42644339822
32,104,1,63,0.5,-0.5,-0.5,1,1,0.6,1,459,1,1,459,0,0,1.2,NaN,-1.1794445804361,-1.1794445804361,750,1,0,congruent,0,1636.10090095353,1030.96306437073
32,104,1,64,-0.5,0.5,-0.5,3,3,0.6,3,553,1,1,553,1,0,0.8,0.6,-0.512613949003957,-0.512613949003957,750,1,0,congruent,0.1,7862.67449645526,3378.90550038761
32,104,1,65,0.5,-0.5,0.5,1,2,0.6,2,519,0,1,NaN,0,0,1,NaN,-0.753808007181539,NaN,750,1,0,incongruent,0,7727.77933327191,1933.55740733408
32,104,1,67,-0.5,0.5,0,3,NaN,0.6,3,509,1,1,509,1,0,0.6,0.4,-0.824747436057299,-0.824747436057299,750,0,0,neutral,0.1,2786.98317115718,2385.55024788733
32,104,1,68,-0.5,0.5,0.5,1,3,0.8,2,800,0,0,NaN,0,0,0.4,0.6,1.23958994422731,NaN,750,0,1,incongruent,0,2621.28611815651,3537.87266876697
32,104,1,69,0.5,0.5,0.5,4,1,0.6,3,916,0,0,NaN,0,0,0.4,NaN,2.06248731918612,NaN,750,0,1,incongruent,0,5291.14380903662,6736.5452817296
