subid,vers,block,trial,rewlvl,efflvl,congruency,targetresp,distractorresp,rollingefflvl,resp,rt,acc,fast,accrt,isrewarded,ismiss,runavgrrgen,runavgrrcond,zrt,acczrt,rtthreshold,isdisterror,isranderror,congruence,feedback,fcz_resp_theta,fcz_resp_theta_baseline
40,104,1,1,0.5,-0.5,-0.5,3,3,0.8,3,964,1,0,964,1,0,0,NaN,3.1113414792938,3.1113414792938,750,1,0,congruent,1,4575.1194713635,2005.7979220415
40,104,1,2,-0.5,-0.5,-0.5,2,2,0.8,2,692,1,1,692,1,0,0.4,0,0.411505715915062,0.411505715915062,750,1,0,congruent,0.1,4649.7740230153,3485.91650213972
40,104,1,3,0.5,0.5,0.5,3,1,0.8,1,714,0,1,NaN,0,0,0.6,NaN,0.629874785011872,NaN,750,1,0,incongruent,0,3350.26228083797,5391.93513937291
40,104,1,4,0.5,0.5,0.5,2,4,0.6,2,832,1,0,832,0,0,0.6,NaN,1.80112706471294,1.80112706471294,750,0,0,incongruent,0,2007.13310049757,2107.03915935669
40,104,1,5,0.5,0.5,0,1,NaN,0.4,1,561,1,1,561,1,0,0.6,NaN,-0.888782831888668,-0.888782831888668,750,0,0,neutral,1,9022.08862590892,4584.78587409022
40,104,1,6,-0.5,-0.5,0.5,3,1,0.5,3,727,1,1,727,1,0,1,0.2,0.758911053114532,0.758911053114532,750,0,0,incongruent,0.1,2786.3439442647,2259.63162348333
40,104,1,7,-0.5,-0.5,0.5,4,2,0.5,4,599,1,1,599,1,0,0.8,0.4,-0.511599894357815,-0.511599894357815,750,0,0,incongruent,0.1,3684.39629989985,597.222352588109
40,104,1,8,0.5,0.5,0.5,2,3,0.5,2,947,1,0,947,0,0,0.8,NaN,2.94260174408263,2.94260174408263,750,0,0,incongruent,0,1169.41795963087,2120.45195093604
40,104,1,9,0.5,-0.5,0,1,NaN,0.3,1,527,1,1,527,1,0,0.8,NaN,-1.22626230231101,-1.22626230231101,750,0,0,neutral,1,5774.61201070886,2222.26987541399
40,104,1,10,-0.5,-0.5,-0.5,2,2,0.3,2,687,1,1,687,0,0,1.2,0.6,0.361876382029424,0.361876382029424,750,1,0,congruent,0,3537.55599289641,2146.64591052127
40,104,1,11,0.5,0.5,-0.5,1,1,0.3,1,571,1,1,571,1,0,0.8,NaN,-0.789524164117391,-0.789524164117391,750,1,0,congruent,1,2408.3450837904,1585.90240940677
40,104,1,12,-0.5,0.5,0,2,NaN,0.4,2,577,1,1,577,1,0,1,0,-0.729968963454624,-0.729968963454624,750,0,0,neutral,0.1,4069.42027351483,2361.00096126668
40,104,1,13,0.5,-0.5,-0.5,1,1,0.6,1,587,1,1,587,1,0,1,NaN,-0.630710295683347,-0.630710295683347,750,1,0,congruent,1,2884.69102734258,926.852373380792
40,104,1,14,0.5,-0.5,0,3,NaN,0.6,3,628,1,1,628,1,0,1.4,NaN,-0.223749757821111,-0.223749757821111,750,0,0,neutral,1,2826.92244479203,7261.92134239743
40,104,1,16,-0.5,0.5,-0.5,2,2,0.8,1,599,0,1,NaN,0,0,1.6,0.4,-0.511599894357815,NaN,750,0,1,congruent,0,967.526062914827,1829.75846311743
40,104,1,17,0.5,0.5,-0.5,4,4,0.6,4,590,1,1,590,1,0,1.2,NaN,-0.600932695351964,-0.600932695351964,750,1,0,congruent,1,7195.75052722308,1802.67801917573
40,104,1,18,-0.5,0.5,0.5,2,3,0.8,2,752,1,0,752,0,0,1.4,0.4,1.00705772254273,1.00705772254273,750,0,0,incongruent,0,677.584255388212,6397.88241437288
40,104,1,19,0.5,0.5,0,3,NaN,0.6,3,477,1,1,477,1,0,1,NaN,-1.7225556411674,-1.7225556411674,750,0,0,neutral,1,3135.55701550931,2717.72737079779
40,104,1,20,-0.5,0.5,0.5,2,1,0.6,2,641,1,1,641,1,0,1,0.4,-0.0947134897184508,-0.0947134897184508,750,0,0,incongruent,0.1,2140.36318529853,3932.29985368498
40,104,1,21,-0.5,-0.5,-0.5,3,3,0.6,3,685,1,1,685,0,0,1,0.6,0.342024648475169,0.342024648475169,750,1,0,congruent,0,2196.29756277911,583.008000176449
40,104,1,22,0.5,-0.5,0,4,NaN,0.6,4,560,1,1,560,1,0,1,NaN,-0.898708698665796,-0.898708698665796,750,0,0,neutral,1,2854.95898701768,3375.84971947816
