subid,vers,block,trial,rewlvl,efflvl,congruency,targetresp,distractorresp,rollingefflvl,resp,rt,acc,fast,accrt,isrewarded,ismiss,runavgrrgen,runavgrrcond,zrt,acczrt,rtthreshold,isdisterror,isranderror,congruence,feedback,fcz_resp_theta,fcz_resp_theta_baseline
68,104,1,1,-0.5,0.5,0,1,NaN,0.9,1,519,1,1,519,1,0,0,0,-0.192259528863969,-0.192259528863969,750,0,0,neutral,0.1,1071.20416516603,739.443960002934
68,104,1,2,0.5,0.5,-0.5,4,4,0.9,4,466,1,1,466,1,0,0.2,NaN,-0.641297022770448,-0.641297022770448,750,1,0,congruent,1,2433.90757190303,2487.15101891343
68,104,1,3,-0.5,-0.5,0.5,1,2,0.9,1,560,1,1,560,1,0,0.6,0,0.155109098497647,0.155109098497647,750,0,0,incongruent,0.1,7008.65205891248,846.231688267908
68,104,1,4,0.5,-0.5,-0.5,3,3,0.9,3,701,1,1,701,1,0,0.8,NaN,1.34971828039979,1.34971828039979,750,1,0,congruent,1,417.654333577706,1234.13039572724
68,104,1,5,-0.5,0.5,-0.5,2,2,0.9,2,655,1,1,655,1,0,1.2,0.2,0.959987625311147,0.959987625311147,750,1,0,congruent,0.1,1496.21030088514,1646.6969751005
68,104,1,6,-0.5,0.5,0,1,NaN,0.9,1,410,1,1,410,1,0,1.4,0.4,-1.11575173331314,-1.11575173331314,750,0,0,neutral,0.1,1364.23709829605,1013.12621303144
68,104,1,7,0.5,-0.5,0.5,4,1,1,4,353,1,1,353,1,0,1.4,NaN,-1.59867884940124,-1.59867884940124,750,0,0,incongruent,1,5427.90518354423,1742.02104771757
68,104,1,8,-0.5,-0.5,0.5,2,3,1,2,615,1,1,615,1,0,1.4,0.2,0.621091403494936,0.621091403494936,750,0,0,incongruent,0.1,3467.99377938905,1640.91147993845
68,104,1,9,0.5,0.5,0.5,3,2,1,2,555,0,1,NaN,0,0,1.4,NaN,0.11274707077062,NaN,750,1,0,incongruent,0,3763.82001025572,2786.9469936681
68,104,1,10,-0.5,0.5,-0.5,1,1,0.8,1,528,1,1,528,1,0,1,0.6,-0.116007878955322,-0.116007878955322,750,1,0,congruent,0.1,896.113658698629,1116.81549909329
68,104,1,11,-0.5,-0.5,-0.5,4,4,0.8,4,573,1,1,573,1,0,1,0.4,0.265250370587915,0.265250370587915,750,1,0,congruent,0.1,700.760070427186,1095.80443234849
68,104,1,12,0.5,-0.5,-0.5,3,3,0.8,3,679,1,1,679,1,0,1,NaN,1.16332535840087,1.16332535840087,750,1,0,congruent,1,2803.77875377364,2974.90126055226
68,104,1,13,0.5,0.5,-0.5,1,1,0.8,1,458,1,1,458,1,0,1,NaN,-0.70907626713369,-0.70907626713369,750,1,0,congruent,1,674.252283636195,2390.49510392263
