subid,vers,block,trial,rewlvl,efflvl,congruency,targetresp,distractorresp,rollingefflvl,resp,rt,acc,fast,accrt,isrewarded,ismiss,runavgrrgen,runavgrrcond,zrt,acczrt,rtthreshold,isdisterror,isranderror,congruence,feedback,fcz_resp_theta,fcz_resp_theta_baseline
30,104,1,1,0.5,0.5,0,1,NaN,0.3,1,719,1,1,719,1,0,0,NaN,0.766008236535282,0.766008236535282,750,0,0,neutral,1,274.530047320559,5760.43590033758
30,104,1,2,-0.5,0.5,-0.5,4,4,0.5,4,569,1,1,569,1,0,0.4,0,-0.391093943767535,-0.391093943767535,750,1,0,congruent,0.1,2418.0754445233,3842.94114775095
30,104,1,3,0.5,-0.5,0.5,2,3,0.7,2,515,1,1,515,1,0,0.6,NaN,-0.807650728676549,-0.807650728676549,750,0,0,incongruent,1,907.904697513921,2376.36311260535
30,104,1,4,-0.5,0.5,0.5,4,1,0.7,4,582,1,1,582,1,0,1,0.2,-0.290811754807958,-0.290811754807958,750,0,0,incongruent,0.1,2668.80584106901,1389.25447544678
30,104,1,5,0.5,-0.5,0,1,NaN,0.9,1,618,1,1,618,1,0,1.2,NaN,-0.0131072315352816,-0.0131072315352816,750,0,0,neutral,1,1738.51562812202,3651.55999733167
30,104,1,6,-0.5,0.5,0.5,2,1,0.9,2,601,1,1,601,1,0,1.6,0.4,-0.144245478636268,-0.144245478636268,750,0,0,incongruent,0.1,6580.72269811104,1265.89449934274
30,104,1,7,0.5,-0.5,0,1,NaN,0.9,1,612,1,1,612,1,0,1.4,NaN,-0.0593913187473943,-0.0593913187473943,750,0,0,neutral,1,1081.4847601523,2089.91001344445
30,104,1,8,0.5,0.5,-0.5,2,2,0.9,2,893,1,0,893,0,0,1.6,NaN,2.10824676568655,2.10824676568655,750,1,0,congruent,0,3470.10218568221,1209.61680475242
30,104,1,9,0.5,-0.5,0,1,NaN,0.8,1,647,1,1,647,1,0,1.2,NaN,0.21059918998993,0.21059918998993,750,0,0,neutral,1,942.4706349136,1428.10505160261
30,104,1,10,-0.5,0.5,0.5,2,4,0.8,2,572,1,1,572,1,0,1.4,0.6,-0.367951900161479,-0.367951900161479,750,0,0,incongruent,0.1,2075.90170591805,2088.5476690273
30,104,1,11,-0.5,0.5,-0.5,1,1,0.8,1,569,1,1,569,1,0,1.2,0.8,-0.391093943767535,-0.391093943767535,750,1,0,congruent,0.1,2326.21890259416,1478.34849750587
30,104,1,12,-0.5,-0.5,0,2,NaN,0.8,2,604,1,1,604,1,0,1.2,0,-0.121103435030211,-0.121103435030211,750,0,0,neutral,0.1,3224.37283198508,624.200529007055
30,104,1,13,0.5,-0.5,0.5,1,4,0.8,1,766,1,0,766,0,0,1,NaN,1.12856691969683,1.12856691969683,750,0,0,incongruent,0,1125.55005652155,6702.55434738101
30,104,1,14,0.5,-0.5,0,4,NaN,0.8,4,785,1,0,785,1,0,1,NaN,1.27513319586852,1.27513319586852,750,0,0,neutral,1,2278.73841674565,1583.07330714593
30,104,1,15,0.5,0.5,-0.5,2,2,0.8,2,879,1,0,879,0,0,1,NaN,2.00025056219162,2.00025056219162,750,1,0,congruent,0,1236.67814140048,3363.70816026655
30,104,1,16,0.5,-0.5,0.5,4,3,0.6,4,468,1,1,468,1,0,0.8,NaN,-1.1702094118381,-1.1702094118381,750,0,0,incongruent,1,1583.54191858411,2308.28515367791
30,104,1,17,-0.5,0.5,0.5,1,4,0.6,1,754,1,0,754,0,0,1,1,1.03599874527261,1.03599874527261,750,0,0,incongruent,0,765.048933914756,1450.94532872436
30,104,1,18,0.5,-0.5,0.5,2,1,0.4,2,424,1,1,424,1,0,0.8,NaN,-1.50962605139359,-1.50962605139359,750,0,0,incongruent,1,1558.80161552252,1623.01285760362
30,104,1,19,0.5,0.5,-0.5,4,4,0.4,4,489,1,1,489,1,0,1.2,NaN,-1.0082151065957,-1.0082151065957,750,1,0,congruent,1,876.085482115905,4720.57210296467
30,104,1,20,-0.5,-0.5,0,2,NaN,0.6,2,787,1,0,787,1,0,1.2,0.2,1.29056122493923,1.29056122493923,750,0,0,neutral,0.1,5931.94979617551,7540.82597758336
30,104,1,21,-0.5,0.5,-0.5,4,4,0.6,3,640,0,1,NaN,0,0,1.4,0.8,0.156601088242465,NaN,750,0,1,congruent,0,11007.1543835826,1407.02796424608
30,104,1,22,-0.5,0.5,0.5,2,3,0.4,2,874,1,0,874,0,0,1,0.6,1.96168048951486,1.96168048951486,750,0,0,incongruent,0,3628.20808227473,1158.48338053922
30,104,1,23,-0.5,0.5,0.5,3,4,0.2,3,648,1,1,648,1,0,1,0.4,0.218313204525282,0.218313204525282,750,0,0,incongruent,0.1,3034.41049722192,598.525501405222
30,104,1,24,-0.5,0.5,0.5,4,2,0.4,4,735,1,1,735,1,0,0.8,0.4,0.889432469100915,0.889432469100915,750,0,0,incongruent,0.1,1332.12861781152,1138.86462767973
30,104,1,25,0.5,0.5,0.5,3,1,0.6,3,683,1,1,683,1,0,0.6,NaN,0.488303713262606,0.488303713262606,750,0,0,incongruent,1,3336.65322033137,8195.45495693584
30,104,1,26,-0.5,0.5,0.5,4,3,0.6,4,741,1,1,741,1,0,0.8,0.4,0.935716556313028,0.935716556313028,750,0,0,incongruent,0.1,2895.17683292489,2293.91977610084
30,104,1,27,0.5,0.5,-0.5,1,1,0.8,1,713,1,1,713,1,0,1,NaN,0.719724149323169,0.719724149323169,750,1,0,congruent,1,1212.13695318764,2022.56154699693
30,104,1,28,-0.5,-0.5,0,2,NaN,1,2,679,1,1,679,1,0,1.4,0.4,0.457447655121197,0.457447655121197,750,0,0,neutral,0.1,215.438821099819,3789.56839675994
30,104,1,29,-0.5,0.5,0.5,4,3,1,4,689,1,1,689,1,0,1.4,0.6,0.534587800474718,0.534587800474718,750,0,0,incongruent,0.1,1127.65646129104,1750.01681202638
30,104,1,30,0.5,0.5,0.5,3,4,1,3,506,1,1,506,1,0,1.4,NaN,-0.877076859494718,-0.877076859494718,750,0,0,incongruent,1,4641.92207660675,2859.01162265128
30,104,1,31,-0.5,-0.5,0.5,2,1,1,2,884,1,0,884,1,0,1.4,0.6,2.03882063486838,2.03882063486838,750,0,0,incongruent,0.1,1773.14034327745,2888.09040838022
30,104,1,32,-0.5,0.5,0.5,1,3,1,1,821,1,0,821,0,0,1.4,0.8,1.5528377191412,1.5528377191412,750,0,0,incongruent,0,2326.68010806909,4298.65722761326
30,104,1,33,-0.5,-0.5,0,4,NaN,0.8,4,714,1,1,714,1,0,1,0.8,0.727438163858521,0.727438163858521,750,0,0,neutral,0.1,913.213352937767,4704.19428891115
