subid,vers,block,trial,rewlvl,efflvl,congruency,targetresp,distractorresp,rollingefflvl,resp,rt,acc,fast,accrt,isrewarded,ismiss,runavgrrgen,runavgrrcond,zrt,acczrt,rtthreshold,isdisterror,isranderror,congruence,feedback,fcz_resp_theta,fcz_resp_theta_baseline
56,104,1,1,-0.5,-0.5,-0.5,1,1,0.6,1,819,1,0,819,0,0,0,0,1.74171266155745,1.74171266155745,750,1,0,congruent,0,3566.57858154173,3323.56057473836
56,104,1,2,-0.5,-0.5,0,2,NaN,0.6,2,398,1,1,398,1,0,0,0,-1.98194175044327,-1.98194175044327,750,0,0,neutral,0.1,2962.41551448969,861.252540944922
56,104,1,3,0.5,0.5,0.5,3,4,0.6,3,409,1,1,409,1,0,0.2,NaN,-1.88464911735062,-1.88464911735062,750,0,0,incongruent,1,8670.40180437535,2279.70588395596
56,104,1,4,-0.5,-0.5,0.5,2,1,0.7,2,695,1,1,695,1,0,0.6,0.2,0.644959343058427,0.644959343058427,750,0,0,incongruent,0.1,1446.97077798691,7638.35167994218
56,104,1,5,-0.5,0.5,0,4,NaN,0.7,4,587,1,1,587,1,0,0.8,0,-0.310277418214918,-0.310277418214918,750,0,0,neutral,0.1,3087.36917074196,3184.00302630126
56,104,1,6,0.5,0.5,-0.5,2,2,0.7,2,619,1,1,619,1,0,1,NaN,-0.0272443037635564,-0.0272443037635564,750,1,0,congruent,1,3271.6877961094,3223.30606606499
56,104,1,7,0.5,0.5,0,4,NaN,0.7,4,566,1,1,566,1,0,1.4,NaN,-0.496017899573624,-0.496017899573624,750,0,0,neutral,1,4811.85071636677,4523.66971037803
56,104,1,8,-0.5,-0.5,-0.5,2,2,0.9,2,791,1,0,791,0,0,1.6,0.4,1.49405868641251,1.49405868641251,750,1,0,congruent,0,5182.34381238441,4013.34359158094
56,104,1,9,0.5,0.5,0,3,NaN,0.9,3,724,1,1,724,1,0,1.2,NaN,0.901458103029973,0.901458103029973,750,0,0,neutral,1,2552.51974709074,760.231062826749
56,104,1,10,-0.5,0.5,-0.5,2,2,1,2,685,1,1,685,1,0,1.4,0.2,0.556511494792376,0.556511494792376,750,1,0,congruent,0.1,2781.3084579515,4268.17450731931
56,104,1,11,-0.5,0.5,0.5,3,1,1,3,600,1,1,600,1,0,1.4,0.4,-0.195295215469052,-0.195295215469052,750,0,0,incongruent,0.1,3917.61318214675,4080.11664480123
56,104,1,12,-0.5,0.5,0,2,NaN,1,2,655,1,1,655,1,0,1.2,0.6,0.291167949994225,0.291167949994225,750,0,0,neutral,0.1,6486.02542224026,4508.81740210411
56,104,1,13,0.5,-0.5,0.5,1,4,1,1,506,1,1,506,1,0,1,NaN,-1.02670498916993,-1.02670498916993,750,0,0,incongruent,1,2509.89223969644,1404.50840972013
56,104,1,14,-0.5,-0.5,0,2,NaN,1,2,525,1,1,525,1,0,1.4,0.4,-0.85865407746443,-0.85865407746443,750,0,0,neutral,0.1,1071.23310520262,2036.81881743234
56,104,1,15,0.5,-0.5,0.5,4,2,1,4,689,1,1,689,1,0,1.2,NaN,0.591890634098796,0.591890634098796,750,0,0,incongruent,1,5858.18080380365,1645.28049512946
56,104,1,16,0.5,0.5,-0.5,1,1,1,1,755,1,0,755,0,0,1.4,NaN,1.17564643265473,1.17564643265473,750,1,0,congruent,0,1898.82743992309,6883.96382457984
56,104,1,17,-0.5,-0.5,-0.5,3,3,0.8,3,564,1,1,564,0,0,1.2,0.6,-0.513707469226834,-0.513707469226834,750,1,0,congruent,0,4526.40757135885,2991.87125017632
56,104,1,18,0.5,-0.5,-0.5,4,4,0.8,4,514,1,1,514,1,0,1,NaN,-0.955946710557086,-0.955946710557086,750,1,0,congruent,1,4970.10964863037,6148.26863932949
56,104,1,19,-0.5,-0.5,0.5,1,2,0.8,2,588,0,1,NaN,0,0,1,0.6,-0.301432633388313,NaN,750,1,0,incongruent,0,14198.0115231417,2037.65087552931
56,104,1,20,-0.5,-0.5,0.5,3,4,0.8,3,602,1,1,602,0,0,0.8,0.4,-0.177605645815842,-0.177605645815842,750,0,0,incongruent,0,5606.33307908052,4767.74948710614
56,104,1,21,0.5,-0.5,0,2,NaN,0.8,2,686,1,1,686,0,0,0.4,NaN,0.565356279618981,0.565356279618981,750,0,0,neutral,0,4193.00365208599,2962.85548018045
56,104,1,22,0.5,0.5,0.5,4,1,0.8,4,711,1,1,711,1,0,0.4,NaN,0.786475900284107,0.786475900284107,750,0,0,incongruent,1,6567.42382550982,2664.33993293039
56,104,1,23,0.5,0.5,-0.5,3,3,0.8,3,529,1,1,529,1,0,0.8,NaN,-0.82327493815801,-0.82327493815801,750,1,0,congruent,1,6311.53579604069,5243.35501540891
56,104,1,24,0.5,0.5,0.5,4,2,0.8,4,667,1,1,667,1,0,0.8,NaN,0.397305367913486,0.397305367913486,750,0,0,incongruent,1,2396.9776996514,905.48531352576
56,104,1,25,-0.5,0.5,0,2,NaN,0.8,2,664,1,1,664,1,0,1.2,0.8,0.37077101343367,0.37077101343367,750,0,0,neutral,0.1,2487.60892287386,5509.65908920326
56,104,1,26,0.5,-0.5,-0.5,4,4,0.8,4,786,1,0,786,1,0,1.4,NaN,1.44983476227949,1.44983476227949,750,1,0,congruent,1,544.397267615851,3284.69867559295
56,104,1,27,0.5,0.5,0.5,3,1,0.8,3,667,1,1,667,1,0,1.8,NaN,0.397305367913486,0.397305367913486,750,0,0,incongruent,1,5555.69798554632,10079.6286337253
56,104,1,28,0.5,0.5,0,4,NaN,1,4,619,1,1,619,1,0,1.8,NaN,-0.0272443037635564,-0.0272443037635564,750,0,0,neutral,1,3741.64314147016,1411.92264799046
