subid,vers,block,trial,rewlvl,efflvl,congruency,targetresp,distractorresp,rollingefflvl,resp,rt,acc,fast,accrt,isrewarded,ismiss,runavgrrgen,runavgrrcond,zrt,acczrt,rtthreshold,isdisterror,isranderror,congruence,feedback,fcz_resp_theta,fcz_resp_theta_baseline
43,104,1,1,-0.5,-0.5,-0.5,1,1,0,2,581,0,1,NaN,0,0,0,0,0.0761733078919311,NaN,750,0,1,congruent,0,880.867468125005,1262.06759237399
43,104,1,2,0.5,-0.5,-0.5,2,2,0,4,504,0,1,NaN,0,0,0,NaN,-0.421372749149572,NaN,750,0,1,congruent,0,700.60900577911,266.124732358491
43,104,1,3,0.5,-0.5,0,3,NaN,0,4,697,0,1,NaN,0,0,0,NaN,0.825723212006404,NaN,750,0,1,neutral,0,727.417414222399,2637.21506197033
43,104,1,4,-0.5,-0.5,-0.5,2,2,0,1,847,0,0,NaN,0,0,0,0,1.79496877767167,NaN,750,0,1,congruent,0,1909.80534318789,870.228924826941
43,104,1,5,0.5,0.5,-0.5,4,4,0,1,571,0,1,NaN,0,0,0,NaN,0.01155693684758,NaN,750,0,1,congruent,0,440.966768178431,1483.94587853747
43,104,1,6,0.5,-0.5,0.5,2,3,0,4,510,0,1,NaN,0,0,0,NaN,-0.382602926522962,NaN,750,0,1,incongruent,0,2097.85423593333,428.275089093316
43,104,1,7,0.5,-0.5,0,1,NaN,0,1,609,1,1,609,0,0,0,NaN,0.257099146816114,0.257099146816114,750,0,0,neutral,0,868.577925240602,2173.60265350318
43,104,1,10,-0.5,0.5,0.5,4,3,0,1,470,0,1,NaN,0,0,0,0,-0.641068410700366,NaN,750,0,1,incongruent,0,1116.88401585067,904.122962522809
43,104,1,11,0.5,-0.5,-0.5,1,1,0,1,403,1,1,403,0,0,0,NaN,-1.07399809669752,-1.07399809669752,750,1,0,congruent,0,5614.48665650732,1467.52626154306
43,104,1,12,-0.5,-0.5,0,2,NaN,0,4,864,0,0,NaN,0,0,0,0,1.90481660844707,NaN,750,0,1,neutral,0,898.952080886146,3898.25094585723
43,104,1,14,-0.5,-0.5,0.5,2,3,0,4,498,0,1,NaN,0,0,0,0,-0.460142571776183,NaN,750,0,1,incongruent,0,2530.71736453846,1114.01856203291
43,104,1,16,-0.5,0.5,-0.5,2,2,0,4,656,0,1,NaN,0,0,0,0,0.560796090724564,NaN,750,0,1,congruent,0,1132.23375417635,2419.26687333252
43,104,1,17,0.5,0.5,0,1,NaN,0,1,576,1,1,576,1,0,0,NaN,0.0438651223697556,0.0438651223697556,750,0,0,neutral,1,549.223451859131,1717.16413161627
43,104,1,18,-0.5,0.5,-0.5,2,2,0.2,4,639,0,1,NaN,0,0,0.4,0,0.450948259949167,NaN,750,0,1,congruent,0,1353.2384936304,316.728976484326
43,104,1,19,0.5,-0.5,0,1,NaN,0.2,2,609,0,1,NaN,0,0,0.4,NaN,0.257099146816114,NaN,750,0,1,neutral,0,999.817031424997,1781.09564723639
43,104,1,20,0.5,0.5,-0.5,3,3,0.2,4,618,0,1,NaN,0,0,0.4,NaN,0.31525388075603,NaN,750,0,1,congruent,0,1146.13320964219,585.380993769732
43,104,1,21,-0.5,0.5,-0.5,1,1,0.2,2,951,0,0,NaN,0,0,0.4,0,2.46697903653292,NaN,750,0,1,congruent,0,935.414770704692,1740.2474911404
43,104,1,23,0.5,0.5,-0.5,3,3,0.2,4,640,0,1,NaN,0,0,0,NaN,0.457409897053602,NaN,750,0,1,congruent,0,1058.62810484198,1435.30952779218
43,104,1,27,0.5,-0.5,-0.5,3,3,0,4,527,0,1,NaN,0,0,0,NaN,-0.272755095747565,NaN,750,0,1,congruent,0,1185.39615117828,1884.41611672387
43,104,1,29,0.5,0.5,0,3,NaN,0,4,569,0,1,NaN,0,0,0,NaN,-0.00136633736129018,NaN,750,0,1,neutral,0,1274.0630370382,1157.70255363415
43,104,1,31,0.5,0.5,-0.5,2,2,0,4,484,0,1,NaN,0,0,0,NaN,-0.550605491238274,NaN,750,0,1,congruent,0,298.769143309807,1779.60948099516
43,104,1,33,0.5,0.5,0.5,1,3,0,4,551,0,1,NaN,0,0,0,NaN,-0.117675805241122,NaN,750,0,1,incongruent,0,1036.33450200768,1415.73429123709
43,104,1,34,-0.5,-0.5,0,4,NaN,0,1,951,0,0,NaN,0,0,0,0,2.46697903653292,NaN,750,0,1,neutral,0,1107.02823549909,1124.14141433154
43,104,1,35,-0.5,-0.5,-0.5,3,3,0,4,733,0,1,NaN,0,0,0,0,1.05834214776607,NaN,750,0,1,congruent,0,566.978565433365,1220.56850705008
43,104,1,37,0.5,-0.5,0,2,NaN,0,4,633,0,1,NaN,0,0,0,NaN,0.412178437322557,NaN,750,0,1,neutral,0,1567.65257975785,1438.76709204287
43,104,1,39,-0.5,-0.5,0.5,2,1,0,2,597,1,1,597,0,0,0,0,0.179559501562893,0.179559501562893,750,0,0,incongruent,0,758.631251057872,2365.19615545983
43,104,1,40,-0.5,0.5,0,3,NaN,0,2,376,0,1,NaN,0,0,0,0,-1.24846229851727,NaN,750,0,1,neutral,0,1913.09399994146,620.509914354629
43,104,1,41,0.5,-0.5,-0.5,2,2,0,2,989,1,0,989,0,0,0,NaN,2.71252124650145,2.71252124650145,750,1,0,congruent,0,1190.27340858335,668.054630136455
43,104,1,42,-0.5,0.5,-0.5,3,3,0,4,442,0,1,NaN,0,0,0,0,-0.821994249624549,NaN,750,0,1,congruent,0,1059.42378939641,625.935025688019
43,104,1,43,-0.5,-0.5,0,1,NaN,0,1,293,1,1,293,0,0,0,0,-1.78477817818538,-1.78477817818538,750,0,0,neutral,0,1381.04464997371,293.582527477273
43,104,1,45,-0.5,0.5,0,1,NaN,0,2,564,0,1,NaN,0,0,0,0,-0.0336745228834657,NaN,750,0,1,neutral,0,2425.30009594837,1290.59148325921
43,104,1,46,0.5,0.5,-0.5,3,3,0,2,761,0,0,NaN,0,0,0,NaN,1.23926798669025,NaN,750,0,1,congruent,0,1181.87505202222,1093.31905827056
43,104,1,48,0.5,-0.5,-0.5,2,2,0,2,485,1,1,485,0,0,0,NaN,-0.544143854133839,-0.544143854133839,750,1,0,congruent,0,429.726304127055,301.609619276247
43,104,1,50,-0.5,-0.5,-0.5,2,2,0,2,480,1,1,480,0,0,0,0,-0.576452039656015,-0.576452039656015,750,1,0,congruent,0,622.795757483554,1182.87262115096
