subid,vers,block,trial,rewlvl,efflvl,congruency,targetresp,distractorresp,rollingefflvl,resp,rt,acc,fast,accrt,isrewarded,ismiss,runavgrrgen,runavgrrcond,zrt,acczrt,rtthreshold,isdisterror,isranderror,congruence,feedback,fcz_resp_theta,fcz_resp_theta_baseline
57,104,1,1,0.5,-0.5,0.5,3,1,0.4,2,975,0,0,NaN,0,0,0,NaN,2.16930025560904,NaN,750,0,1,incongruent,0,2838.88335478131,6885.03669193283
57,104,1,2,-0.5,-0.5,0,4,NaN,0.4,4,913,1,0,913,0,0,0,0,1.77472961917666,1.77472961917666,750,0,0,neutral,0,2536.73423378108,12044.6428530136
57,104,1,3,0.5,-0.5,-0.5,2,2,0.4,2,835,1,0,835,1,0,0,NaN,1.27833430237462,1.27833430237462,750,1,0,congruent,1,2036.72188375576,1821.377917283
57,104,1,4,0.5,-0.5,0,3,NaN,0.4,4,607,0,1,NaN,0,0,0.4,NaN,-0.172667392892854,NaN,750,0,1,neutral,0,4869.36135883806,1911.33779019549
57,104,1,5,-0.5,-0.5,-0.5,1,1,0.4,1,480,1,1,480,0,0,0.4,0,-0.980900793326932,-0.980900793326932,750,1,0,congruent,0,3167.42628886576,5958.71754959458
57,104,1,7,0.5,-0.5,0,1,NaN,0.3,1,702,1,1,702,0,0,0.4,NaN,0.431916646801928,0.431916646801928,750,0,0,neutral,0,1880.66369036758,3893.74847829415
57,104,1,8,0.5,-0.5,-0.5,2,2,0.3,2,780,1,0,780,0,0,0.4,NaN,0.92831196360396,0.92831196360396,750,1,0,congruent,0,4734.7538042517,4619.65072695251
57,104,1,11,-0.5,-0.5,0,4,NaN,0.3,4,960,1,0,960,0,0,0,0,2.0738396177625,2.0738396177625,750,0,0,neutral,0,16900.1271850153,3212.07095333679
57,104,1,13,-0.5,0.5,0,1,NaN,0.5,1,601,1,1,601,1,0,0.4,0,-0.210851648031472,-0.210851648031472,750,0,0,neutral,0.1,1550.40120308162,2807.95762203158
57,104,1,14,0.5,0.5,0.5,3,1,0.6,4,927,0,0,NaN,0,0,0.6,NaN,1.8638262145001,NaN,750,0,1,incongruent,0,8337.22269007556,4997.56995830355
57,104,1,15,-0.5,0.5,0,1,NaN,0.5,1,490,1,1,490,1,0,0.6,0.2,-0.917260368095902,-0.917260368095902,750,0,0,neutral,0.1,1330.83503726285,6334.82751724397
57,104,1,16,0.5,-0.5,0.5,4,2,0.6,4,811,1,0,811,0,0,0.8,NaN,1.12559728182015,1.12559728182015,750,0,0,incongruent,0,406.830552213247,9698.74530915705
57,104,1,17,0.5,-0.5,-0.5,3,3,0.6,3,889,1,0,889,0,0,0.8,NaN,1.62199259862218,1.62199259862218,750,1,0,congruent,0,1286.33939916016,1693.64089518686
57,104,1,18,0.5,-0.5,0,1,NaN,0.6,1,453,1,1,453,0,0,0.4,NaN,-1.15272994145071,-1.15272994145071,750,0,0,neutral,0,4457.22832635353,2217.28346758357
