subid,vers,block,trial,rewlvl,efflvl,congruency,targetresp,distractorresp,rollingefflvl,resp,rt,acc,fast,accrt,isrewarded,ismiss,runavgrrgen,runavgrrcond,zrt,acczrt,rtthreshold,isdisterror,isranderror,congruence,feedback,fcz_resp_theta,fcz_resp_theta_baseline
6,104,1,2,0.5,-0.5,-0.5,3,3,0,4,663,0,1,NaN,0,0,0,NaN,0.184520079684063,NaN,750,0,1,congruent,0,3417.25775839398,2768.27354181156
6,104,1,4,0.5,-0.5,0.5,3,1,0,4,890,0,0,NaN,0,0,0,NaN,1.79563457099002,NaN,750,0,1,incongruent,0,3435.67793879594,7314.66209365196
6,104,1,6,-0.5,-0.5,-0.5,1,1,0,2,711,0,1,NaN,0,0,0,0,0.525196271678275,NaN,750,0,1,congruent,0,3037.8221502628,1366.38688221314
6,104,1,7,-0.5,-0.5,-0.5,3,3,0,2,683,0,1,NaN,0,0,0,0,0.326468493014985,NaN,750,0,1,congruent,0,6285.67641398749,4438.59531623455
6,104,1,9,0.5,-0.5,-0.5,1,1,0,2,558,0,1,NaN,0,0,0,NaN,-0.560709090303275,NaN,750,0,1,congruent,0,3125.20917386608,2213.99339162985
6,104,1,10,-0.5,0.5,0.5,3,4,0,4,919,0,0,NaN,0,0,0,0,2.00145977031986,NaN,750,1,0,incongruent,0,2147.96546234846,22713.2820229187
6,104,1,13,0.5,0.5,0,1,NaN,0,2,540,0,1,NaN,0,0,0,NaN,-0.688462662301104,NaN,750,0,1,neutral,0,1202.88434286697,4495.88083168983
6,104,1,14,0.5,-0.5,-0.5,3,3,0,4,920,0,0,NaN,0,0,0,NaN,2.00855719098641,NaN,750,0,1,congruent,0,3365.54227728832,5637.48197369072
6,104,1,16,0.5,-0.5,0,3,NaN,0,2,617,0,1,NaN,0,0,0,NaN,-0.141961270977056,NaN,750,0,1,neutral,0,3340.13514755934,3268.86032909711
6,104,1,17,0.5,-0.5,-0.5,1,1,0,2,560,0,1,NaN,0,0,0,NaN,-0.546514248970183,NaN,750,0,1,congruent,0,1275.62678345343,2339.44243954847
