subid,vers,block,trial,rewlvl,efflvl,congruency,targetresp,distractorresp,rollingefflvl,resp,rt,acc,fast,accrt,isrewarded,ismiss,runavgrrgen,runavgrrcond,zrt,acczrt,rtthreshold,isdisterror,isranderror,congruence,feedback,fcz_resp_theta,fcz_resp_theta_baseline
49,104,1,1,-0.5,0.5,-0.5,1,1,0.3,1,475,1,1,475,1,0,0,0,-1.2797962868298,-1.2797962868298,750,1,0,congruent,0.1,898.516507817629,2951.88706816163
49,104,1,2,0.5,0.5,0.5,3,4,0.4,3,925,1,0,925,0,0,0.2,NaN,2.24928653013548,2.24928653013548,750,0,0,incongruent,0,3725.88103300995,1200.45864022799
49,104,1,3,-0.5,0.5,0,2,NaN,0.4,2,648,1,1,648,1,0,0.2,0.2,0.0769399961368474,0.0769399961368474,750,0,0,neutral,0.1,3341.61344884389,2703.82157729851
49,104,1,4,0.5,-0.5,0.5,3,4,0.5,3,808,1,0,808,0,0,0.4,NaN,1.3317249977245,1.3317249977245,750,0,0,incongruent,0,3604.83928642481,5320.909075101
49,104,1,5,0.5,-0.5,0,4,NaN,0.5,4,695,1,1,695,0,0,0.4,NaN,0.445533090353221,0.445533090353221,750,0,0,neutral,0,3611.68956141656,1426.23936429409
49,104,1,6,-0.5,-0.5,-0.5,1,1,0.5,1,472,1,1,472,0,0,0.4,0,-1.30332350560957,-1.30332350560957,750,1,0,congruent,0,6406.50302761776,1062.54895568896
49,104,1,8,0.5,-0.5,-0.5,2,2,0.4,1,459,0,1,NaN,0,0,0.2,NaN,-1.40527478698857,NaN,750,0,1,congruent,0,2118.79032150685,1470.22881346356
49,104,1,9,0.5,-0.5,-0.5,1,1,0.4,1,570,1,1,570,0,0,0,NaN,-0.534767692137134,-0.534767692137134,750,1,0,congruent,0,2787.0600236961,1256.59512370039
49,104,1,10,0.5,-0.5,-0.5,3,3,0.4,3,808,1,0,808,0,0,0,NaN,1.3317249977245,1.3317249977245,750,1,0,congruent,0,6387.08330757645,4267.9070291352
49,104,1,11,-0.5,-0.5,0.5,1,4,0.4,1,760,1,0,760,1,0,0,0,0.955289497248206,0.955289497248206,750,0,0,incongruent,0.1,2594.80505131764,3246.13258690882
49,104,1,12,-0.5,-0.5,-0.5,3,3,0.4,3,784,1,0,784,1,0,0.2,0.2,1.14350724748635,1.14350724748635,750,1,0,congruent,0.1,9581.18905384058,3193.14457370875
49,104,1,13,0.5,0.5,-0.5,1,1,0.4,1,381,1,1,381,1,0,0.4,NaN,-2.01698247526255,-2.01698247526255,750,1,0,congruent,1,2719.39088042129,2749.75343829585
49,104,1,14,0.5,0.5,-0.5,3,3,0.6,3,691,1,1,691,1,0,0.8,NaN,0.41416346531353,0.41416346531353,750,1,0,congruent,1,3751.96074301869,3065.44292184725
49,104,1,15,-0.5,-0.5,-0.5,4,4,0.6,4,610,1,1,610,0,0,1.2,0.4,-0.221071441740221,-0.221071441740221,750,1,0,congruent,0,3748.99959618851,1393.4965598926
49,104,1,16,0.5,-0.5,0.5,2,1,0.6,1,663,0,1,NaN,0,0,1.2,NaN,0.19457609003569,NaN,750,1,0,incongruent,0,6086.52130524996,3427.85277814207
49,104,1,17,-0.5,0.5,0,4,NaN,0.6,4,745,1,1,745,1,0,1,0.4,0.837653403349363,0.837653403349363,750,0,0,neutral,0.1,6672.93250272282,3820.0999554931
49,104,1,18,-0.5,0.5,0.5,1,3,0.8,1,975,1,0,975,0,0,1,0.6,2.64140684313162,2.64140684313162,750,0,0,incongruent,0,2970.13389715464,1812.23043925314
49,104,1,19,0.5,0.5,-0.5,4,4,0.6,4,590,1,1,590,1,0,0.6,NaN,-0.377919566938678,-0.377919566938678,750,1,0,congruent,1,2007.94567109441,2784.11053672601
49,104,1,20,0.5,0.5,-0.5,3,3,0.8,3,588,1,1,588,1,0,0.6,NaN,-0.393604379458523,-0.393604379458523,750,1,0,congruent,1,5736.42691992511,5051.99449310734
49,104,1,22,0.5,0.5,-0.5,2,2,0.8,2,493,1,1,493,1,0,1.4,NaN,-1.13863297415119,-1.13863297415119,750,1,0,congruent,1,1929.95808830935,1442.2719300304
49,104,1,23,0.5,-0.5,0,4,NaN,0.8,4,617,1,1,617,1,0,1.6,NaN,-0.166174597920761,-0.166174597920761,750,0,0,neutral,1,5485.48997293664,6449.17554526497
49,104,1,24,-0.5,0.5,-0.5,1,1,0.8,1,592,1,1,592,1,0,2,0.6,-0.362234754418832,-0.362234754418832,750,1,0,congruent,0.1,4667.98880378075,3510.42078450612
49,104,1,25,-0.5,-0.5,0.5,3,2,0.8,3,647,1,1,647,1,0,1.8,0.4,0.0690975898769246,0.0690975898769246,750,0,0,incongruent,0.1,22998.5363174549,3006.33974148607
49,104,1,26,0.5,-0.5,0.5,2,4,0.8,2,974,1,0,974,1,0,1.6,NaN,2.63356443687169,2.63356443687169,750,0,0,incongruent,1,3591.54737336532,6035.22969706212
49,104,1,27,-0.5,0.5,0,1,NaN,0.8,1,597,1,1,597,1,0,1.6,0.8,-0.323022723119218,-0.323022723119218,750,0,0,neutral,0.1,10063.1555431762,3015.88811113798
49,104,1,28,0.5,0.5,-0.5,2,2,1,2,876,1,0,876,0,0,1.4,NaN,1.86500862339926,1.86500862339926,750,1,0,congruent,0,2359.7222802721,5266.14568024131
