subid,vers,block,trial,rewlvl,efflvl,congruency,targetresp,distractorresp,rollingefflvl,resp,rt,acc,fast,accrt,isrewarded,ismiss,runavgrrgen,runavgrrcond,zrt,acczrt,rtthreshold,isdisterror,isranderror,congruence,feedback,fcz_resp_theta,fcz_resp_theta_baseline
41,104,1,66,0.5,-0.5,-0.5,1,1,0,1,670,1,1,670,0,0,0.4,NaN,-0.255607539079743,-0.255607539079743,750,1,0,congruent,0,2319.80123990112,2226.57278569564
41,104,1,67,-0.5,-0.5,-0.5,4,4,0,4,859,1,0,859,0,0,0.4,0.2,0.990448501717676,0.990448501717676,750,1,0,congruent,0,19916.0071236876,7197.05519215168
41,104,1,68,0.5,0.5,0.5,3,1,0,3,779,1,0,779,0,0,0,NaN,0.463017373337816,0.463017373337816,750,0,0,incongruent,0,6845.66675071861,2881.38152722304
41,104,1,69,0.5,0.5,0.5,1,4,0,4,944,0,0,NaN,0,0,0,NaN,1.55084407562128,NaN,750,1,0,incongruent,0,12455.3361535335,8269.70467496317
41,104,1,70,0.5,0.5,0,4,NaN,0,4,809,1,0,809,0,0,0,NaN,0.660804046480264,0.660804046480264,750,0,0,neutral,0,6279.37375284127,4831.39144697806
41,104,1,71,-0.5,-0.5,-0.5,1,1,0,4,882,0,0,NaN,0,0,0,0,1.14208495112689,NaN,750,0,1,congruent,0,2911.31446802061,2296.55646044213
41,104,1,72,0.5,-0.5,0.5,4,2,0,1,865,0,0,NaN,0,0,0,NaN,1.03000583634617,NaN,750,0,1,incongruent,0,3756.85111409095,3537.36786142861
41,104,1,73,0.5,-0.5,0,3,NaN,0,3,685,1,1,685,0,0,0,NaN,-0.156714202508519,-0.156714202508519,750,0,0,neutral,0,5547.75743054342,5030.572786101
41,104,1,78,-0.5,0.5,0.5,3,4,0,3,572,1,1,572,1,0,0,0,-0.901710671345071,-0.901710671345071,750,0,0,incongruent,0.1,952.278239016522,1510.26414993652
41,104,1,79,0.5,-0.5,0,2,NaN,0.2,2,650,1,1,650,0,0,0.2,NaN,-0.387465321174708,-0.387465321174708,750,0,0,neutral,0,2358.2711564847,2810.05005492036
41,104,1,81,0.5,0.5,0.5,2,4,0.2,2,776,1,0,776,0,0,0.2,NaN,0.443238706023571,0.443238706023571,750,0,0,incongruent,0,3242.36291599469,1344.12222725722
41,104,1,82,-0.5,0.5,-0.5,1,1,0.2,1,491,1,1,491,1,0,0.2,0.2,-1.43573468882968,-1.43573468882968,750,1,0,congruent,0.1,876.981277326538,1672.98654084087
41,104,1,83,0.5,-0.5,0.5,4,2,0.4,1,622,0,1,NaN,0,0,0.4,NaN,-0.572066216107659,NaN,750,0,1,incongruent,0,10927.0632984434,3028.30223416435
41,104,1,84,0.5,0.5,0,1,NaN,0.4,3,546,0,1,NaN,0,0,0.2,NaN,-1.07312578806853,NaN,750,0,1,neutral,0,5114.19974618577,3403.65895130439
