subid,vers,block,trial,rewlvl,efflvl,congruency,targetresp,distractorresp,rollingefflvl,resp,rt,acc,fast,accrt,isrewarded,ismiss,runavgrrgen,runavgrrcond,zrt,acczrt,rtthreshold,isdisterror,isranderror,congruence,feedback,fcz_resp_theta,fcz_resp_theta_baseline
37,104,1,1,0.5,0.5,0.5,3,2,0.7,4,737,0,1,NaN,0,0,0,NaN,1.6182504632575,NaN,750,0,1,incongruent,0,7852.55780458423,513.335808959039
37,104,1,2,0.5,0.5,0,2,NaN,0.6,2,606,1,1,606,1,0,0,NaN,0.582990919795893,0.582990919795893,750,0,0,neutral,1,667.228901668498,1346.33010796016
37,104,1,3,0.5,0.5,-0.5,1,1,0.6,1,523,1,1,523,1,0,0.4,NaN,-0.0729368825500131,-0.0729368825500131,750,1,0,congruent,1,785.481888699945,2009.79495643422
37,104,1,4,0.5,-0.5,0.5,4,3,0.7,4,584,1,1,584,1,0,0.8,NaN,0.409130538451195,0.409130538451195,750,0,0,incongruent,1,3524.13171153136,700.116017597434
37,104,1,5,-0.5,0.5,0.5,2,1,0.7,2,467,1,1,467,1,0,1.2,0,-0.515490580518335,-0.515490580518335,750,0,0,incongruent,0.1,1833.56804432465,562.161364735478
37,104,1,6,0.5,-0.5,-0.5,3,3,0.7,3,452,1,1,452,1,0,1.4,NaN,-0.634031749616993,-0.634031749616993,750,1,0,congruent,1,819.871902244661,1015.10841244484
37,104,1,7,-0.5,-0.5,0.5,4,1,0.7,4,458,1,1,458,0,0,1.8,0,-0.58661528197753,-0.58661528197753,750,0,0,incongruent,0,1743.29104245413,1342.28647622708
37,104,1,8,-0.5,0.5,-0.5,3,3,0.7,3,534,1,1,534,1,0,1.4,0.2,0.0139933081223358,0.0139933081223358,750,1,0,congruent,0.1,2846.60423377091,1803.05823198729
37,104,1,9,0.5,-0.5,0.5,4,2,0.8,4,574,1,1,574,1,0,1.2,NaN,0.330103092385423,0.330103092385423,750,0,0,incongruent,1,783.179068338698,1109.51039155649
37,104,1,10,-0.5,0.5,0,2,NaN,0.8,2,456,1,1,456,1,0,1.2,0.4,-0.602420771190684,-0.602420771190684,750,0,0,neutral,0.1,1440.67171803519,4870.62325100408
