subid,vers,block,trial,rewlvl,efflvl,congruency,targetresp,distractorresp,rollingefflvl,resp,rt,acc,fast,accrt,isrewarded,ismiss,runavgrrgen,runavgrrcond,zrt,acczrt,rtthreshold,isdisterror,isranderror,congruence,feedback,fcz_resp_theta,fcz_resp_theta_baseline
28,104,1,1,-0.5,0.5,0.5,2,1,0.4,4,733,0,1,NaN,0,0,0,0,0.613572683490539,NaN,750,0,1,incongruent,0,1399.38217622417,5884.91125167439
28,104,1,2,-0.5,0.5,-0.5,3,3,0.3,4,580,0,1,NaN,0,0,0,0,-0.387500458105984,NaN,750,0,1,congruent,0,5412.45723334886,2034.16136156789
28,104,1,3,0.5,-0.5,0.5,2,4,0.2,3,768,0,0,NaN,0,0,0,NaN,0.84257634333288,NaN,750,0,1,incongruent,0,3852.47906873376,4109.01892166742
28,104,1,4,0.5,0.5,0,4,NaN,0.2,4,577,1,1,577,1,0,0,NaN,-0.407129343235327,-0.407129343235327,750,0,0,neutral,1,458.550686792986,1478.46522325387
28,104,1,5,-0.5,0.5,0.5,2,1,0.3,2,953,1,0,953,0,0,0.4,0,2.0530242596424,2.0530242596424,750,0,0,incongruent,0,4240.69992334226,581.364494589527
28,104,1,6,-0.5,0.5,0,3,NaN,0.2,3,743,1,1,743,1,0,0.4,0,0.67900230058835,0.67900230058835,750,0,0,neutral,0.1,1615.10003060702,3345.73387547937
28,104,1,7,-0.5,-0.5,-0.5,1,1,0.4,1,632,1,1,632,0,0,0.6,0,-0.0472664491973619,-0.0472664491973619,750,1,0,congruent,0,1709.20642816804,1605.8558671456
28,104,1,8,0.5,0.5,0.5,2,3,0.4,2,770,1,0,770,0,0,0.6,NaN,0.855662266752443,0.855662266752443,750,0,0,incongruent,0,3499.80497782144,5766.54434944323
28,104,1,9,0.5,-0.5,0.5,1,2,0.4,1,663,1,1,663,0,0,0.6,NaN,0.155565363805855,0.155565363805855,750,0,0,incongruent,0,1130.22758075779,1348.21472914931
28,104,1,10,-0.5,-0.5,0,4,NaN,0.4,4,594,1,1,594,1,0,0.2,0,-0.295898994169047,-0.295898994169047,750,0,0,neutral,0.1,1016.03309157755,2353.33897919391
28,104,1,11,-0.5,0.5,-0.5,3,3,0.4,4,630,0,1,NaN,0,0,0.4,0.2,-0.0603523726169243,NaN,750,0,1,congruent,0,2802.60432630046,858.89748903856
28,104,1,12,0.5,-0.5,0.5,4,2,0.4,4,864,1,0,864,0,0,0.2,NaN,1.47070066747187,1.47070066747187,750,0,0,incongruent,0,3812.03996199582,5540.31544652005
28,104,1,13,-0.5,0.5,0.5,2,1,0.4,2,859,1,0,859,0,0,0.2,0.2,1.43798585892297,1.43798585892297,750,0,0,incongruent,0,1582.03880479639,5231.23350329496
28,104,1,14,-0.5,0.5,0,3,NaN,0.2,4,580,0,1,NaN,0,0,0.2,0.2,-0.387500458105984,NaN,750,0,1,neutral,0,3215.66191470007,2386.02046701629
28,104,1,15,-0.5,-0.5,0.5,4,1,0.2,4,709,1,1,709,0,0,0.2,0.2,0.45654160245579,0.45654160245579,750,0,0,incongruent,0,1869.86902313447,3015.14330162993
28,104,1,16,0.5,-0.5,0.5,1,3,0.2,2,689,0,1,NaN,0,0,0,NaN,0.325682368260166,NaN,750,0,1,incongruent,0,4168.07413106411,2485.19486536582
28,104,1,17,0.5,0.5,0,3,NaN,0.2,4,552,0,1,NaN,0,0,0,NaN,-0.570703385979857,NaN,750,0,1,neutral,0,5309.98970035135,747.601720980336
28,104,1,18,-0.5,-0.5,-0.5,1,1,0,1,519,1,1,519,0,0,0,0.2,-0.786621122402637,-0.786621122402637,750,1,0,congruent,0,677.984331398624,1253.4927894423
28,104,1,19,0.5,-0.5,-0.5,3,3,0,3,878,1,0,878,0,0,0,NaN,1.56230213140881,1.56230213140881,750,1,0,congruent,0,1491.28954684223,2349.39106432433
28,104,1,20,0.5,0.5,0.5,1,2,0,1,536,1,1,536,1,0,0,NaN,-0.675390773336356,-0.675390773336356,750,0,0,incongruent,1,3710.1218265021,1698.0064039338
28,104,1,21,-0.5,-0.5,0.5,2,4,0.2,2,769,1,0,769,0,0,0.4,0.2,0.849119305042661,0.849119305042661,750,0,0,incongruent,0,2683.37860242487,3942.07457914248
28,104,1,22,0.5,0.5,0.5,4,2,0.2,3,668,0,1,NaN,0,0,0.4,NaN,0.188280172354761,NaN,750,0,1,incongruent,0,5030.80924298531,2627.72304602084
28,104,1,23,-0.5,-0.5,-0.5,1,1,0.2,1,537,1,1,537,0,0,0.4,0.2,-0.668847811626575,-0.668847811626575,750,1,0,congruent,0,2702.96720017443,2677.51275893742
28,104,1,24,0.5,-0.5,0,2,NaN,0.2,3,618,0,1,NaN,0,0,0.4,NaN,-0.138867913134299,NaN,750,0,1,neutral,0,1336.2294185134,2385.12577131579
28,104,1,25,0.5,0.5,-0.5,3,3,0.2,3,633,1,1,633,1,0,0.4,NaN,-0.0407234874875807,-0.0407234874875807,750,1,0,congruent,1,6176.88867101387,1530.09795367444
28,104,1,26,0.5,-0.5,0.5,1,2,0.4,1,823,1,0,823,0,0,0.4,NaN,1.20243923737085,1.20243923737085,750,0,0,incongruent,0,2134.23485566277,4733.47691242428
28,104,1,27,0.5,0.5,-0.5,4,4,0.4,4,515,1,1,515,1,0,0.4,NaN,-0.812792969241761,-0.812792969241761,750,1,0,congruent,1,2160.21783924669,899.705582446923
28,104,1,28,-0.5,-0.5,0,1,NaN,0.6,1,654,1,1,654,1,0,0.8,0.2,0.0966787084178243,0.0966787084178243,750,0,0,neutral,0.1,2127.61214868684,1181.32573291262
28,104,1,29,0.5,0.5,-0.5,3,3,0.6,3,623,1,1,623,1,0,1,NaN,-0.106153104585393,-0.106153104585393,750,1,0,congruent,1,3051.25864438915,3559.18057274697
28,104,1,30,0.5,0.5,0,4,NaN,0.8,4,598,1,1,598,1,0,1.4,NaN,-0.269727147329922,-0.269727147329922,750,0,0,neutral,1,245.319886294174,2010.807627971
28,104,1,31,-0.5,-0.5,-0.5,2,2,0.8,1,524,0,1,NaN,0,0,1.4,0.2,-0.753906313853731,NaN,750,0,1,congruent,0,6684.60253335353,1664.41057033111
28,104,1,32,0.5,-0.5,0.5,1,3,0.8,1,572,1,1,572,1,0,1.4,NaN,-0.439844151784233,-0.439844151784233,750,0,0,incongruent,1,2431.88864833025,2446.02529125151
28,104,1,33,-0.5,-0.5,-0.5,4,4,0.8,4,594,1,1,594,0,0,1.4,0.2,-0.295898994169047,-0.295898994169047,750,1,0,congruent,0,899.271318953698,1373.68683014075
28,104,1,34,-0.5,-0.5,0.5,2,1,0.8,2,677,1,1,677,1,0,1.2,0.2,0.247166827742792,0.247166827742792,750,0,0,incongruent,0.1,12761.908534383,2930.02217358394
28,104,1,35,0.5,-0.5,0.5,1,2,0.8,2,607,0,1,NaN,1,0,1,NaN,-0.210840491941892,NaN,750,1,0,incongruent,1,3352.56554683849,7023.01145373344
28,104,1,36,-0.5,0.5,0.5,2,1,0.8,2,638,1,1,638,1,0,1,0.2,-0.00800867893867474,-0.00800867893867474,750,0,0,incongruent,0.1,1550.32978705274,1723.24387400612
28,104,1,37,0.5,0.5,-0.5,4,4,1,4,456,1,1,456,1,0,1.2,NaN,-1.19882771011885,-1.19882771011885,750,1,0,congruent,1,2565.58898071148,4128.21267055615
28,104,1,38,-0.5,0.5,0,2,NaN,1,3,529,0,1,NaN,0,0,1.2,0.4,-0.721191505304825,NaN,750,0,1,neutral,0,3373.89162947083,2410.87230869638
28,104,1,39,-0.5,-0.5,0.5,3,1,0.8,3,784,1,0,784,0,0,1.2,0.4,0.947263730689379,0.947263730689379,750,0,0,incongruent,0,2436.34553196533,1431.28863107098
28,104,1,40,-0.5,-0.5,-0.5,2,2,0.8,1,560,0,1,NaN,1,0,1,0.4,-0.518359692301608,NaN,750,0,1,congruent,0.1,4764.1385663176,6303.23924024841
28,104,1,41,0.5,-0.5,0,4,NaN,0.8,4,581,1,1,581,1,0,0.8,NaN,-0.380957496396203,-0.380957496396203,750,0,0,neutral,1,1974.22615762482,2760.59323765418
28,104,1,42,-0.5,-0.5,-0.5,3,3,0.8,3,584,1,1,584,1,0,1,0.4,-0.361328611266859,-0.361328611266859,750,1,0,congruent,0.1,1033.09606770591,1255.4265248979
28,104,1,43,-0.5,-0.5,0,4,NaN,0.8,4,527,1,1,527,1,0,0.8,0.6,-0.734277428724387,-0.734277428724387,750,0,0,neutral,0.1,727.697549426661,2579.0617756691
28,104,1,44,0.5,-0.5,-0.5,1,1,0.8,1,467,1,1,467,1,0,1,NaN,-1.12685513131126,-1.12685513131126,750,1,0,congruent,1,3248.16124017749,278.838261454799
28,104,1,45,0.5,0.5,-0.5,4,4,0.8,4,559,1,1,559,1,0,1.4,NaN,-0.524902654011389,-0.524902654011389,750,1,0,congruent,1,4494.6828967059,1456.30663030294
28,104,1,46,0.5,-0.5,0,3,NaN,0.8,3,581,1,1,581,0,0,1.6,NaN,-0.380957496396203,-0.380957496396203,750,0,0,neutral,0,3805.55457373559,1043.86118203737
28,104,1,47,0.5,0.5,-0.5,2,2,0.8,2,527,1,1,527,1,0,1.2,NaN,-0.734277428724387,-0.734277428724387,750,1,0,congruent,1,3487.85256015572,4105.66379471109
