subid,vers,block,trial,rewlvl,efflvl,congruency,targetresp,distractorresp,rollingefflvl,resp,rt,acc,fast,accrt,isrewarded,ismiss,runavgrrgen,runavgrrcond,zrt,acczrt,rtthreshold,isdisterror,isranderror,congruence,feedback,fcz_resp_theta,fcz_resp_theta_baseline
17,104,1,1,0.5,0.5,-0.5,2,2,0.4,1,752,0,0,NaN,0,0,0,NaN,0.535536130269142,NaN,750,0,1,congruent,0,4018.91119087389,4850.83537512581
17,104,1,2,0.5,0.5,0,4,NaN,0.4,3,597,0,1,NaN,0,0,0,NaN,-0.567202371887036,NaN,750,0,1,neutral,0,2681.55552556194,6429.02357328758
17,104,1,3,-0.5,0.5,-0.5,1,1,0.4,2,859,0,0,NaN,0,0,0,0,1.29678141885437,NaN,750,0,1,congruent,0,2496.08340610664,7222.65070002986
17,104,1,4,0.5,-0.5,-0.5,3,3,0.3,3,649,1,1,649,1,0,0,NaN,-0.197251390518512,-0.197251390518512,750,1,0,congruent,1,1724.77418230479,1448.2564060634
17,104,1,5,0.5,-0.5,0.5,4,2,0.3,4,925,1,0,925,0,0,0.4,NaN,1.76633458751442,1.76633458751442,750,0,0,incongruent,0,5585.38108572183,18877.2685991084
17,104,1,6,0.5,-0.5,0,3,NaN,0.3,2,666,0,1,NaN,0,0,0.4,NaN,-0.0763058773788021,NaN,750,0,1,neutral,0,2330.17148437198,1339.78066438502
17,104,1,7,0.5,0.5,0.5,4,3,0.3,4,547,1,1,547,1,0,0.4,NaN,-0.922924469356771,-0.922924469356771,750,0,0,incongruent,1,4341.76481002218,3072.73515804224
17,104,1,8,0.5,0.5,0.5,3,4,0.3,3,927,1,0,927,0,0,0.8,NaN,1.78056347141321,1.78056347141321,750,0,0,incongruent,0,3533.63140682305,4426.33241859479
17,104,1,9,0.5,-0.5,0.5,2,3,0.2,2,948,1,0,948,1,0,0.8,NaN,1.9299667523505,1.9299667523505,750,0,0,incongruent,1,5855.33846729395,5420.94529675504
17,104,1,10,-0.5,0.5,-0.5,4,4,0.2,4,371,1,1,371,1,0,0.8,0,-2.17506625245024,-2.17506625245024,750,1,0,congruent,0.1,9881.24678647181,927.653742817675
17,104,1,11,0.5,-0.5,0,2,NaN,0.4,2,549,1,1,549,1,0,1,NaN,-0.908695585457982,-0.908695585457982,750,0,0,neutral,1,6950.21137677164,1098.13565907198
17,104,1,12,0.5,0.5,-0.5,1,1,0.4,1,831,1,0,831,0,0,1.4,NaN,1.09757704427132,1.09757704427132,750,1,0,congruent,0,3993.04614622006,2788.26979966461
17,104,1,14,0.5,-0.5,0,1,NaN,0.4,1,825,1,0,825,1,0,1,NaN,1.05489039257495,1.05489039257495,750,0,0,neutral,1,4208.37872454439,11530.282437367
17,104,1,15,-0.5,0.5,-0.5,4,4,0.4,4,604,1,1,604,1,0,1,0.2,-0.517401278241273,-0.517401278241273,750,1,0,congruent,0.1,10651.3211515013,2799.34899367531
17,104,1,16,-0.5,0.5,-0.5,2,2,0.6,3,769,0,0,NaN,0,0,1,0.4,0.656481643408852,NaN,750,0,1,congruent,0,7023.58973354397,2855.9760542279
17,104,1,18,0.5,0.5,-0.5,4,4,0.4,2,583,0,1,NaN,0,0,0.6,NaN,-0.666804559178562,NaN,750,0,1,congruent,0,2334.60363672553,4971.06918013389
17,104,1,19,0.5,0.5,0.5,3,1,0.4,3,871,1,0,871,0,0,0.6,NaN,1.38215472224711,1.38215472224711,750,0,0,incongruent,0,7199.21762200705,4735.19458368005
17,104,1,20,0.5,-0.5,0.5,1,2,0.2,1,831,1,0,831,0,0,0.2,NaN,1.09757704427132,1.09757704427132,750,0,0,incongruent,0,1716.31697787331,2057.09081416017
17,104,1,21,0.5,-0.5,0.5,3,4,0.2,3,991,1,0,991,1,0,0,NaN,2.23588775617447,2.23588775617447,750,0,0,incongruent,1,4509.74641505858,7630.45175794077
17,104,1,22,-0.5,-0.5,0,4,NaN,0.2,4,611,1,1,611,1,0,0.4,0,-0.467600184595511,-0.467600184595511,750,0,0,neutral,0.1,1946.40531789906,2315.21116910585
17,104,1,23,-0.5,0.5,-0.5,1,1,0.2,1,852,1,0,852,0,0,0.6,0.4,1.24698032520861,1.24698032520861,750,1,0,congruent,0,3579.82595671272,7859.71773242975
