subid,vers,block,trial,rewlvl,efflvl,congruency,targetresp,distractorresp,rollingefflvl,resp,rt,acc,fast,accrt,isrewarded,ismiss,runavgrrgen,runavgrrcond,zrt,acczrt,rtthreshold,isdisterror,isranderror,congruence,feedback,fcz_resp_theta,fcz_resp_theta_baseline
8,104,1,1,0.5,0.5,0.5,4,2,0.4,3,792,0,0,NaN,0,0,0,NaN,0.74873426727036,NaN,750,0,1,incongruent,0,863.426892982592,1371.30401865728
8,104,1,2,-0.5,0.5,-0.5,3,3,0.3,1,719,0,1,NaN,0,0,0,0,0.329928473210115,NaN,750,0,1,congruent,0,1507.51416954146,4357.52734106298
8,104,1,4,0.5,0.5,-0.5,3,3,0.3,3,965,1,0,965,0,0,0,NaN,1.74124662853642,1.74124662853642,750,1,0,congruent,0,3933.90334787841,2051.84798422201
8,104,1,5,0.5,-0.5,-0.5,4,4,0.1,4,611,1,1,611,0,0,0,NaN,-0.289674619372164,-0.289674619372164,750,1,0,congruent,0,672.891861624944,2142.32341630649
8,104,1,7,0.5,0.5,0,4,NaN,0.1,4,747,1,1,747,1,0,0,NaN,0.490566312027743,0.490566312027743,750,0,0,neutral,1,2309.70310674691,677.464608634465
8,104,1,8,-0.5,-0.5,-0.5,3,3,0.3,2,734,0,1,NaN,0,0,0.4,0,0.415984458290988,NaN,750,0,1,congruent,0,1225.98292537281,946.739202775378
8,104,1,9,0.5,-0.5,-0.5,1,1,0.3,1,477,1,1,477,1,0,0.4,NaN,-1.05844141942796,-1.05844141942796,750,1,0,congruent,1,1693.0830441068,1198.7181091099
8,104,1,10,0.5,0.5,0.5,2,3,0.3,2,870,1,0,870,0,0,0.8,NaN,1.1962253896909,1.1962253896909,750,0,0,incongruent,0,3254.93061092959,1188.92894633338
8,104,1,11,0.5,-0.5,0,3,NaN,0.2,3,945,1,0,945,1,0,0.8,NaN,1.62650531509526,1.62650531509526,750,0,0,neutral,1,2406.05870441399,1841.95706521507
8,104,1,12,0.5,-0.5,0.5,2,4,0.2,2,934,1,0,934,0,0,1.2,NaN,1.56339759270262,1.56339759270262,750,0,0,incongruent,0,1717.90860740317,8297.75941198057
8,104,1,13,-0.5,-0.5,0.5,3,1,0.2,3,964,1,0,964,0,0,0.8,0,1.73550956286436,1.73550956286436,750,0,0,incongruent,0,3634.34181335499,873.627114772261
8,104,1,14,0.5,0.5,-0.5,4,4,0.2,4,707,1,1,707,1,0,0.8,NaN,0.261083685145418,0.261083685145418,750,1,0,congruent,1,2358.08523364689,3385.73286064457
8,104,1,15,-0.5,-0.5,0.5,3,1,0.4,2,777,0,0,NaN,0,0,0.8,0,0.662678282189488,NaN,750,0,1,incongruent,0,6093.28687445118,2423.02250289841
8,104,1,16,0.5,0.5,0.5,1,4,0.4,2,954,0,0,NaN,0,0,0.8,NaN,1.67813890614378,NaN,750,0,1,incongruent,0,4857.77205267596,3318.9406165271
8,104,1,17,0.5,-0.5,0.5,3,2,0.4,3,790,1,0,790,0,0,0.4,NaN,0.737260135926244,0.737260135926244,750,0,0,incongruent,0,1288.92212629312,2494.2519135777
8,104,1,18,0.5,0.5,0.5,2,3,0.4,2,457,1,1,457,1,0,0.4,NaN,-1.17318273286912,-1.17318273286912,750,0,0,incongruent,1,1694.97288693056,2137.39871509292
8,104,1,19,-0.5,-0.5,-0.5,4,4,0.6,4,351,1,1,351,1,0,0.8,0,-1.78131169410728,-1.78131169410728,750,1,0,congruent,0.1,3092.58691532405,3069.82365367628
8,104,1,20,0.5,-0.5,0,3,NaN,0.6,3,665,1,1,665,0,0,0.6,NaN,0.0201269269189756,0.0201269269189756,750,0,0,neutral,0,1742.33068760414,1568.75131605557
8,104,1,21,0.5,0.5,-0.5,1,1,0.6,1,414,1,1,414,1,0,0.6,NaN,-1.41987655676762,-1.41987655676762,750,1,0,congruent,1,1374.6359406276,1450.29129057137
8,104,1,22,0.5,0.5,0.5,2,3,0.6,2,856,1,0,856,0,0,1,NaN,1.11590647028208,1.11590647028208,750,0,0,incongruent,0,1801.70919460615,4100.44462355328
8,104,1,23,0.5,-0.5,0.5,4,1,0.6,4,762,1,0,762,1,0,1,NaN,0.576622297108616,0.576622297108616,750,0,0,incongruent,1,1134.95382714151,929.538144946365
8,104,1,25,-0.5,-0.5,0,3,NaN,0.4,3,849,1,0,849,0,0,0.8,0.2,1.07574701057767,1.07574701057767,750,0,0,neutral,0,2832.22574119191,2531.69597927636
8,104,1,26,-0.5,-0.5,-0.5,4,4,0.4,4,681,1,1,681,0,0,0.8,0.2,0.111919977671906,0.111919977671906,750,1,0,congruent,0,2821.14670233181,4365.31307326843
8,104,1,27,0.5,0.5,0.5,1,2,0.4,1,813,1,0,813,0,0,0.4,NaN,0.869212646383581,0.869212646383581,750,0,0,incongruent,0,2977.27192598159,1380.92034334908
8,104,1,28,0.5,-0.5,0,4,NaN,0.4,4,639,1,1,639,0,0,0.4,NaN,-0.129036780554536,-0.129036780554536,750,0,0,neutral,0,2724.19984532562,2667.6617992028
8,104,1,29,0.5,0.5,-0.5,1,1,0.4,1,482,1,1,482,1,0,0,NaN,-1.02975609106767,-1.02975609106767,750,1,0,congruent,1,6444.92291369505,1753.21987792101
